state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
17,dm_untreated,0,0,0,Proportion,"0 (0, 0)",15,caste,General,Meghalaya,North East
17,dm_uncontrolled,0,0,NA,Proportion,"0 (0, NaN)",15,caste,General,Meghalaya,North East
17,highbp,0,0,NA,Proportion,"0 (0, NaN)",15,caste,General,Meghalaya,North East
17,dm_untreated,0,0,NA,Proportion,"0 (0, NaN)",3,caste,OBC,Meghalaya,North East
17,dm_uncontrolled,0,0,NA,Proportion,"0 (0, NaN)",3,caste,OBC,Meghalaya,North East
17,highbp,0,0,NA,Proportion,"0 (0, NaN)",3,caste,OBC,Meghalaya,North East
17,dm_untreated,0,0,0,Proportion,"0 (0, 0)",10,caste,Schedule Caste,Meghalaya,North East
17,dm_uncontrolled,66.1,30.3,89.8,Proportion,"66.1 (30.3, 89.8)",10,caste,Schedule Caste,Meghalaya,North East
17,highbp,61.2,17.4,92.2,Proportion,"61.2 (17.4, 92.2)",10,caste,Schedule Caste,Meghalaya,North East
17,dm_untreated,46.8,37.8,56.1,Proportion,"46.8 (37.8, 56.1)",287,caste,Schedule Tribe,Meghalaya,North East
17,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",287,caste,Schedule Tribe,Meghalaya,North East
17,highbp,35.4,27.7,43.9,Proportion,"35.4 (27.7, 43.9)",286,caste,Schedule Tribe,Meghalaya,North East
18,dm_untreated,35.6,31.3,40.2,Proportion,"35.6 (31.3, 40.2)",1097,caste,General,Assam,North East
18,dm_uncontrolled,40.5,36.6,44.4,Proportion,"40.5 (36.6, 44.4)",1097,caste,General,Assam,North East
18,highbp,37.4,34,41,Proportion,"37.4 (34, 41)",1095,caste,General,Assam,North East
18,dm_untreated,38.7,33.5,44.1,Proportion,"38.7 (33.5, 44.1)",649,caste,OBC,Assam,North East
18,dm_uncontrolled,40.9,35.9,46.1,Proportion,"40.9 (35.9, 46.1)",649,caste,OBC,Assam,North East
18,highbp,36,32.1,40.1,Proportion,"36 (32.1, 40.1)",649,caste,OBC,Assam,North East
18,dm_untreated,38.2,30.9,46.1,Proportion,"38.2 (30.9, 46.1)",293,caste,Schedule Caste,Assam,North East
18,dm_uncontrolled,33.6,27,40.9,Proportion,"33.6 (27, 40.9)",293,caste,Schedule Caste,Assam,North East
18,highbp,41.4,35.1,48,Proportion,"41.4 (35.1, 48)",292,caste,Schedule Caste,Assam,North East
18,dm_untreated,48.2,39.7,56.8,Proportion,"48.2 (39.7, 56.8)",275,caste,Schedule Tribe,Assam,North East
18,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",275,caste,Schedule Tribe,Assam,North East
18,highbp,38.2,31.6,45.2,Proportion,"38.2 (31.6, 45.2)",275,caste,Schedule Tribe,Assam,North East
19,dm_untreated,0,0,0,Proportion,"0 (0, 0)",939,caste,General,West Bengal,East
19,dm_uncontrolled,48.7,44.8,52.6,Proportion,"48.7 (44.8, 52.6)",939,caste,General,West Bengal,East
19,highbp,38.3,34.9,42,Proportion,"38.3 (34.9, 42)",939,caste,General,West Bengal,East
19,dm_untreated,0,0,0,Proportion,"0 (0, 0)",193,caste,OBC,West Bengal,East
19,dm_uncontrolled,38.2,30,47.2,Proportion,"38.2 (30, 47.2)",193,caste,OBC,West Bengal,East
19,highbp,31.9,24.7,39.9,Proportion,"31.9 (24.7, 39.9)",193,caste,OBC,West Bengal,East
19,dm_untreated,0,0,0,Proportion,"0 (0, 0)",331,caste,Schedule Caste,West Bengal,East
19,dm_uncontrolled,47.3,41,53.7,Proportion,"47.3 (41, 53.7)",331,caste,Schedule Caste,West Bengal,East
19,highbp,38.4,32.1,45.1,Proportion,"38.4 (32.1, 45.1)",331,caste,Schedule Caste,West Bengal,East
19,dm_untreated,0,0,0,Proportion,"0 (0, 0)",49,caste,Schedule Tribe,West Bengal,East
19,dm_uncontrolled,45.3,30.8,60.7,Proportion,"45.3 (30.8, 60.7)",49,caste,Schedule Tribe,West Bengal,East
19,highbp,0,0,NA,Proportion,"0 (0, NaN)",49,caste,Schedule Tribe,West Bengal,East
20,dm_untreated,48.6,39.2,58.1,Proportion,"48.6 (39.2, 58.1)",421,caste,General,Jharkhand,East
20,dm_uncontrolled,33.2,26.5,40.7,Proportion,"33.2 (26.5, 40.7)",421,caste,General,Jharkhand,East
20,highbp,36.6,30.9,42.7,Proportion,"36.6 (30.9, 42.7)",421,caste,General,Jharkhand,East
20,dm_untreated,54.7,47.9,61.3,Proportion,"54.7 (47.9, 61.3)",973,caste,OBC,Jharkhand,East
20,dm_uncontrolled,27.8,23.4,32.6,Proportion,"27.8 (23.4, 32.6)",973,caste,OBC,Jharkhand,East
20,highbp,31,26.7,35.6,Proportion,"31 (26.7, 35.6)",973,caste,OBC,Jharkhand,East
20,dm_untreated,58.7,48.4,68.4,Proportion,"58.7 (48.4, 68.4)",299,caste,Schedule Caste,Jharkhand,East
20,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",299,caste,Schedule Caste,Jharkhand,East
20,highbp,0,0,0,Proportion,"0 (0, 0)",299,caste,Schedule Caste,Jharkhand,East
20,dm_untreated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",416,caste,Schedule Tribe,Jharkhand,East
20,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",416,caste,Schedule Tribe,Jharkhand,East
20,highbp,0,0,0,Proportion,"0 (0, 0)",416,caste,Schedule Tribe,Jharkhand,East
21,dm_untreated,29.1,22.6,36.4,Proportion,"29.1 (22.6, 36.4)",824,caste,General,Odisha,East
21,dm_uncontrolled,42.5,37,48.3,Proportion,"42.5 (37, 48.3)",824,caste,General,Odisha,East
21,highbp,34.4,30.9,38.1,Proportion,"34.4 (30.9, 38.1)",823,caste,General,Odisha,East
21,dm_untreated,24.6,20.7,28.9,Proportion,"24.6 (20.7, 28.9)",892,caste,OBC,Odisha,East
21,dm_uncontrolled,45.5,41.4,49.6,Proportion,"45.5 (41.4, 49.6)",892,caste,OBC,Odisha,East
21,highbp,37.6,34,41.4,Proportion,"37.6 (34, 41.4)",890,caste,OBC,Odisha,East
21,dm_untreated,36.9,29.5,45,Proportion,"36.9 (29.5, 45)",423,caste,Schedule Caste,Odisha,East
21,dm_uncontrolled,44.9,38.4,51.6,Proportion,"44.9 (38.4, 51.6)",423,caste,Schedule Caste,Odisha,East
21,highbp,33.2,27.9,39,Proportion,"33.2 (27.9, 39)",422,caste,Schedule Caste,Odisha,East
21,dm_untreated,36.6,28.3,45.7,Proportion,"36.6 (28.3, 45.7)",197,caste,Schedule Tribe,Odisha,East
21,dm_uncontrolled,32.5,25.2,40.8,Proportion,"32.5 (25.2, 40.8)",197,caste,Schedule Tribe,Odisha,East
21,highbp,33,26.2,40.6,Proportion,"33 (26.2, 40.6)",196,caste,Schedule Tribe,Odisha,East
22,dm_untreated,31.1,22.7,41,Proportion,"31.1 (22.7, 41)",262,caste,General,Chhattisgarh,Central
22,dm_uncontrolled,31.6,24.1,40.1,Proportion,"31.6 (24.1, 40.1)",262,caste,General,Chhattisgarh,Central
22,highbp,45.1,36.6,54,Proportion,"45.1 (36.6, 54)",261,caste,General,Chhattisgarh,Central
22,dm_untreated,43.6,36.7,50.7,Proportion,"43.6 (36.7, 50.7)",719,caste,OBC,Chhattisgarh,Central
22,dm_uncontrolled,27.2,22.9,32.1,Proportion,"27.2 (22.9, 32.1)",719,caste,OBC,Chhattisgarh,Central
22,highbp,44.4,40.2,48.7,Proportion,"44.4 (40.2, 48.7)",719,caste,OBC,Chhattisgarh,Central
22,dm_untreated,47.6,36.7,58.7,Proportion,"47.6 (36.7, 58.7)",275,caste,Schedule Caste,Chhattisgarh,Central
22,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",275,caste,Schedule Caste,Chhattisgarh,Central
22,highbp,46.2,37.9,54.7,Proportion,"46.2 (37.9, 54.7)",275,caste,Schedule Caste,Chhattisgarh,Central
22,dm_untreated,50.5,41.6,59.3,Proportion,"50.5 (41.6, 59.3)",311,caste,Schedule Tribe,Chhattisgarh,Central
22,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",311,caste,Schedule Tribe,Chhattisgarh,Central
22,highbp,38.3,32,44.9,Proportion,"38.3 (32, 44.9)",309,caste,Schedule Tribe,Chhattisgarh,Central
23,dm_untreated,30.2,25.6,35.2,Proportion,"30.2 (25.6, 35.2)",646,caste,General,Madhya Pradesh,Central
23,dm_uncontrolled,42.8,38.3,47.3,Proportion,"42.8 (38.3, 47.3)",646,caste,General,Madhya Pradesh,Central
23,highbp,43.6,39,48.3,Proportion,"43.6 (39, 48.3)",644,caste,General,Madhya Pradesh,Central
23,dm_untreated,33,28.6,37.6,Proportion,"33 (28.6, 37.6)",989,caste,OBC,Madhya Pradesh,Central
23,dm_uncontrolled,36.8,33,40.8,Proportion,"36.8 (33, 40.8)",989,caste,OBC,Madhya Pradesh,Central
23,highbp,42.5,38.6,46.6,Proportion,"42.5 (38.6, 46.6)",989,caste,OBC,Madhya Pradesh,Central
23,dm_untreated,30.6,24.6,37.4,Proportion,"30.6 (24.6, 37.4)",310,caste,Schedule Caste,Madhya Pradesh,Central
23,dm_uncontrolled,38.7,32.5,45.3,Proportion,"38.7 (32.5, 45.3)",310,caste,Schedule Caste,Madhya Pradesh,Central
23,highbp,37.7,31.6,44.2,Proportion,"37.7 (31.6, 44.2)",310,caste,Schedule Caste,Madhya Pradesh,Central
23,dm_untreated,31.7,24.2,40.2,Proportion,"31.7 (24.2, 40.2)",177,caste,Schedule Tribe,Madhya Pradesh,Central
23,dm_uncontrolled,41.3,32.9,50.4,Proportion,"41.3 (32.9, 50.4)",177,caste,Schedule Tribe,Madhya Pradesh,Central
23,highbp,44.8,36.3,53.5,Proportion,"44.8 (36.3, 53.5)",177,caste,Schedule Tribe,Madhya Pradesh,Central
24,dm_untreated,0,0,0,Proportion,"0 (0, 0)",904,caste,General,Gujarat,West
24,dm_uncontrolled,43.8,39.8,48,Proportion,"43.8 (39.8, 48)",904,caste,General,Gujarat,West
24,highbp,35.3,31.4,39.5,Proportion,"35.3 (31.4, 39.5)",903,caste,General,Gujarat,West
24,dm_untreated,18.1,15,21.7,Proportion,"18.1 (15, 21.7)",1010,caste,OBC,Gujarat,West
24,dm_uncontrolled,42.2,38.4,46.2,Proportion,"42.2 (38.4, 46.2)",1010,caste,OBC,Gujarat,West
24,highbp,35.5,31.3,39.9,Proportion,"35.5 (31.3, 39.9)",1008,caste,OBC,Gujarat,West
24,dm_untreated,0,0,0,Proportion,"0 (0, 0)",255,caste,Schedule Caste,Gujarat,West
24,dm_uncontrolled,41.6,34.1,49.6,Proportion,"41.6 (34.1, 49.6)",255,caste,Schedule Caste,Gujarat,West
24,highbp,0,0,0,Proportion,"0 (0, 0)",255,caste,Schedule Caste,Gujarat,West
24,dm_untreated,0,0,0,Proportion,"0 (0, 0)",257,caste,Schedule Tribe,Gujarat,West
24,dm_uncontrolled,48.5,40.4,56.6,Proportion,"48.5 (40.4, 56.6)",257,caste,Schedule Tribe,Gujarat,West
24,highbp,37.3,29.1,46.3,Proportion,"37.3 (29.1, 46.3)",257,caste,Schedule Tribe,Gujarat,West
25,dm_untreated,0,0,0,Proportion,"0 (0, 0)",48,caste,General,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_uncontrolled,76.4,60.8,87.1,Proportion,"76.4 (60.8, 87.1)",48,caste,General,Dadra & Nagar Haveli And Daman & Diu,West
25,highbp,0,0,NA,Proportion,"0 (0, NaN)",48,caste,General,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_untreated,0,0,0,Proportion,"0 (0, 0)",127,caste,OBC,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_uncontrolled,46.2,30.4,62.8,Proportion,"46.2 (30.4, 62.8)",127,caste,OBC,Dadra & Nagar Haveli And Daman & Diu,West
25,highbp,35.7,23.8,49.6,Proportion,"35.7 (23.8, 49.6)",127,caste,OBC,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_untreated,0,0,0,Proportion,"0 (0, 0)",20,caste,Schedule Caste,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_uncontrolled,0,0,NA,Proportion,"0 (0, NaN)",20,caste,Schedule Caste,Dadra & Nagar Haveli And Daman & Diu,West
25,highbp,0,0,NA,Proportion,"0 (0, NaN)",20,caste,Schedule Caste,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_untreated,0,0,0,Proportion,"0 (0, 0)",28,caste,Schedule Tribe,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_uncontrolled,39,19.8,62.3,Proportion,"39 (19.8, 62.3)",28,caste,Schedule Tribe,Dadra & Nagar Haveli And Daman & Diu,West
25,highbp,0,0,NA,Proportion,"0 (0, NaN)",28,caste,Schedule Tribe,Dadra & Nagar Haveli And Daman & Diu,West
27,dm_untreated,11.7,9.2,14.7,Proportion,"11.7 (9.2, 14.7)",1315,caste,General,Maharashtra,West
27,dm_uncontrolled,40.1,36.1,44.3,Proportion,"40.1 (36.1, 44.3)",1315,caste,General,Maharashtra,West
27,highbp,40.6,36.9,44.4,Proportion,"40.6 (36.9, 44.4)",1313,caste,General,Maharashtra,West
27,dm_untreated,0,0,0,Proportion,"0 (0, 0)",939,caste,OBC,Maharashtra,West
27,dm_uncontrolled,39.6,35.4,43.9,Proportion,"39.6 (35.4, 43.9)",939,caste,OBC,Maharashtra,West
27,highbp,38.9,34.8,43.1,Proportion,"38.9 (34.8, 43.1)",938,caste,OBC,Maharashtra,West
27,dm_untreated,0,0,0,Proportion,"0 (0, 0)",408,caste,Schedule Caste,Maharashtra,West
27,dm_uncontrolled,34.7,28.9,41.1,Proportion,"34.7 (28.9, 41.1)",408,caste,Schedule Caste,Maharashtra,West
27,highbp,35.5,29.4,42.1,Proportion,"35.5 (29.4, 42.1)",407,caste,Schedule Caste,Maharashtra,West
27,dm_untreated,0,0,0,Proportion,"0 (0, 0)",177,caste,Schedule Tribe,Maharashtra,West
27,dm_uncontrolled,39.8,31.7,48.5,Proportion,"39.8 (31.7, 48.5)",177,caste,Schedule Tribe,Maharashtra,West
27,highbp,36.6,29.2,44.6,Proportion,"36.6 (29.2, 44.6)",177,caste,Schedule Tribe,Maharashtra,West
28,dm_untreated,0,0,0,Proportion,"0 (0, 0)",635,caste,General,Andhra Pradesh,South
28,dm_uncontrolled,51.8,47.4,56.2,Proportion,"51.8 (47.4, 56.2)",635,caste,General,Andhra Pradesh,South
28,highbp,40.3,35.7,45.1,Proportion,"40.3 (35.7, 45.1)",634,caste,General,Andhra Pradesh,South
28,dm_untreated,0,0,0,Proportion,"0 (0, 0)",922,caste,OBC,Andhra Pradesh,South
28,dm_uncontrolled,50.8,47.1,54.5,Proportion,"50.8 (47.1, 54.5)",922,caste,OBC,Andhra Pradesh,South
28,highbp,41.3,38,44.7,Proportion,"41.3 (38, 44.7)",921,caste,OBC,Andhra Pradesh,South
28,dm_untreated,0,0,0,Proportion,"0 (0, 0)",381,caste,Schedule Caste,Andhra Pradesh,South
28,dm_uncontrolled,54,48.6,59.2,Proportion,"54 (48.6, 59.2)",381,caste,Schedule Caste,Andhra Pradesh,South
28,highbp,39.1,34.2,44.2,Proportion,"39.1 (34.2, 44.2)",381,caste,Schedule Caste,Andhra Pradesh,South
28,dm_untreated,0,0,0,Proportion,"0 (0, 0)",31,caste,Schedule Tribe,Andhra Pradesh,South
28,dm_uncontrolled,45.5,25.3,67.3,Proportion,"45.5 (25.3, 67.3)",31,caste,Schedule Tribe,Andhra Pradesh,South
28,highbp,0,0,NA,Proportion,"0 (0, NaN)",31,caste,Schedule Tribe,Andhra Pradesh,South
29,dm_untreated,0,0,0,Proportion,"0 (0, 0)",530,caste,General,Karnataka,South
29,dm_uncontrolled,48.7,42.9,54.6,Proportion,"48.7 (42.9, 54.6)",530,caste,General,Karnataka,South
29,highbp,43.2,35.1,51.7,Proportion,"43.2 (35.1, 51.7)",529,caste,General,Karnataka,South
29,dm_untreated,11,9,13.4,Proportion,"11 (9, 13.4)",2062,caste,OBC,Karnataka,South
29,dm_uncontrolled,50,46.2,53.7,Proportion,"50 (46.2, 53.7)",2062,caste,OBC,Karnataka,South
29,highbp,42.3,39,45.7,Proportion,"42.3 (39, 45.7)",2056,caste,OBC,Karnataka,South
29,dm_untreated,0,0,0,Proportion,"0 (0, 0)",562,caste,Schedule Caste,Karnataka,South
29,dm_uncontrolled,50.5,44.5,56.6,Proportion,"50.5 (44.5, 56.6)",562,caste,Schedule Caste,Karnataka,South
29,highbp,45,38.7,51.4,Proportion,"45 (38.7, 51.4)",560,caste,Schedule Caste,Karnataka,South
29,dm_untreated,0,0,0,Proportion,"0 (0, 0)",268,caste,Schedule Tribe,Karnataka,South
29,dm_uncontrolled,38.8,30.9,47.4,Proportion,"38.8 (30.9, 47.4)",268,caste,Schedule Tribe,Karnataka,South
29,highbp,44.1,36.2,52.3,Proportion,"44.1 (36.2, 52.3)",268,caste,Schedule Tribe,Karnataka,South
30,dm_untreated,0,0,0,Proportion,"0 (0, 0)",330,caste,General,Goa,West
30,dm_uncontrolled,43.1,37,49.5,Proportion,"43.1 (37, 49.5)",330,caste,General,Goa,West
30,highbp,33.8,27.8,40.4,Proportion,"33.8 (27.8, 40.4)",330,caste,General,Goa,West
30,dm_untreated,0,0,0,Proportion,"0 (0, 0)",112,caste,OBC,Goa,West
30,dm_uncontrolled,58.3,47.5,68.3,Proportion,"58.3 (47.5, 68.3)",112,caste,OBC,Goa,West
30,highbp,31.7,22.4,42.7,Proportion,"31.7 (22.4, 42.7)",112,caste,OBC,Goa,West
30,dm_untreated,0,0,0,Proportion,"0 (0, 0)",22,caste,Schedule Caste,Goa,West
30,dm_uncontrolled,62,38.6,80.9,Proportion,"62 (38.6, 80.9)",22,caste,Schedule Caste,Goa,West
30,highbp,38.3,17.6,64.3,Proportion,"38.3 (17.6, 64.3)",22,caste,Schedule Caste,Goa,West
30,dm_untreated,0,0,0,Proportion,"0 (0, 0)",28,caste,Schedule Tribe,Goa,West
30,dm_uncontrolled,42.6,20.9,67.6,Proportion,"42.6 (20.9, 67.6)",28,caste,Schedule Tribe,Goa,West
30,highbp,46,28.8,64.3,Proportion,"46 (28.8, 64.3)",28,caste,Schedule Tribe,Goa,West
31,dm_untreated,0,0,0,Proportion,"0 (0, 0)",21,caste,General,Lakshadweep,South
31,dm_uncontrolled,0,0,NA,Proportion,"0 (0, NaN)",21,caste,General,Lakshadweep,South
31,highbp,51.6,33.1,69.7,Proportion,"51.6 (33.1, 69.7)",21,caste,General,Lakshadweep,South
31,dm_untreated,0,0,0,Proportion,"0 (0, 0)",17,caste,OBC,Lakshadweep,South
31,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",17,caste,OBC,Lakshadweep,South
31,highbp,47.2,28.3,66.9,Proportion,"47.2 (28.3, 66.9)",17,caste,OBC,Lakshadweep,South
31,dm_untreated,0,0,0,Proportion,"0 (0, 0)",8,caste,Schedule Caste,Lakshadweep,South
31,dm_uncontrolled,NA,0,NA,Proportion,"NaN (0, NaN)",8,caste,Schedule Caste,Lakshadweep,South
31,highbp,48.2,11.8,86.6,Proportion,"48.2 (11.8, 86.6)",8,caste,Schedule Caste,Lakshadweep,South
31,dm_untreated,0,0,0,Proportion,"0 (0, 0)",221,caste,Schedule Tribe,Lakshadweep,South
31,dm_uncontrolled,45.1,37.1,53.4,Proportion,"45.1 (37.1, 53.4)",221,caste,Schedule Tribe,Lakshadweep,South
31,highbp,50.9,43.2,58.6,Proportion,"50.9 (43.2, 58.6)",221,caste,Schedule Tribe,Lakshadweep,South
32,dm_untreated,15.7,13.7,18.1,Proportion,"15.7 (13.7, 18.1)",1943,caste,General,Kerala,South
32,dm_uncontrolled,41.2,38.5,43.9,Proportion,"41.2 (38.5, 43.9)",1943,caste,General,Kerala,South
32,highbp,40.3,37.7,43,Proportion,"40.3 (37.7, 43)",1938,caste,General,Kerala,South
32,dm_untreated,16.1,14.3,18.2,Proportion,"16.1 (14.3, 18.2)",2057,caste,OBC,Kerala,South
32,dm_uncontrolled,45,42.6,47.5,Proportion,"45 (42.6, 47.5)",2057,caste,OBC,Kerala,South
32,highbp,40.4,37.9,43,Proportion,"40.4 (37.9, 43)",2054,caste,OBC,Kerala,South
32,dm_untreated,0,0,0,Proportion,"0 (0, 0)",423,caste,Schedule Caste,Kerala,South
32,dm_uncontrolled,42.4,36.5,48.4,Proportion,"42.4 (36.5, 48.4)",423,caste,Schedule Caste,Kerala,South
32,highbp,40.4,35.3,45.6,Proportion,"40.4 (35.3, 45.6)",422,caste,Schedule Caste,Kerala,South
32,dm_untreated,0,0,0,Proportion,"0 (0, 0)",84,caste,Schedule Tribe,Kerala,South
32,dm_uncontrolled,0,0,NA,Proportion,"0 (0, NaN)",84,caste,Schedule Tribe,Kerala,South
32,highbp,35.2,26.1,45.6,Proportion,"35.2 (26.1, 45.6)",84,caste,Schedule Tribe,Kerala,South
33,dm_untreated,0,0,0,Proportion,"0 (0, 0)",199,caste,General,Tamil Nadu,South
33,dm_uncontrolled,52.4,44.2,60.4,Proportion,"52.4 (44.2, 60.4)",199,caste,General,Tamil Nadu,South
33,highbp,39.4,31.5,47.9,Proportion,"39.4 (31.5, 47.9)",199,caste,General,Tamil Nadu,South
33,dm_untreated,29.4,25.1,34.1,Proportion,"29.4 (25.1, 34.1)",5589,caste,OBC,Tamil Nadu,South
33,dm_uncontrolled,43.5,40.7,46.3,Proportion,"43.5 (40.7, 46.3)",5589,caste,OBC,Tamil Nadu,South
33,highbp,36.6,34.8,38.5,Proportion,"36.6 (34.8, 38.5)",5585,caste,OBC,Tamil Nadu,South
33,dm_untreated,36.9,31.4,42.8,Proportion,"36.9 (31.4, 42.8)",1647,caste,Schedule Caste,Tamil Nadu,South
33,dm_uncontrolled,35.9,32.3,39.7,Proportion,"35.9 (32.3, 39.7)",1647,caste,Schedule Caste,Tamil Nadu,South
33,highbp,35.4,31.9,39,Proportion,"35.4 (31.9, 39)",1645,caste,Schedule Caste,Tamil Nadu,South
33,dm_untreated,0,0,NA,Proportion,"0 (0, NaN)",71,caste,Schedule Tribe,Tamil Nadu,South
33,dm_uncontrolled,45.9,32.2,60.3,Proportion,"45.9 (32.2, 60.3)",71,caste,Schedule Tribe,Tamil Nadu,South
33,highbp,0,0,0,Proportion,"0 (0, 0)",71,caste,Schedule Tribe,Tamil Nadu,South
34,dm_untreated,0,0,NA,Proportion,"0 (0, NaN)",157,caste,General,Puducherry,South
34,dm_uncontrolled,34.5,21.4,50.4,Proportion,"34.5 (21.4, 50.4)",157,caste,General,Puducherry,South
34,highbp,42.6,26.4,60.6,Proportion,"42.6 (26.4, 60.6)",157,caste,General,Puducherry,South
34,dm_untreated,12.7,8,19.6,Proportion,"12.7 (8, 19.6)",837,caste,OBC,Puducherry,South
34,dm_uncontrolled,46.1,40.2,52.2,Proportion,"46.1 (40.2, 52.2)",837,caste,OBC,Puducherry,South
34,highbp,32.8,25.8,40.7,Proportion,"32.8 (25.8, 40.7)",836,caste,OBC,Puducherry,South
34,dm_untreated,0,0,0,Proportion,"0 (0, 0)",126,caste,Schedule Caste,Puducherry,South
34,dm_uncontrolled,36.7,25.4,49.6,Proportion,"36.7 (25.4, 49.6)",126,caste,Schedule Caste,Puducherry,South
34,highbp,34.3,23.8,46.7,Proportion,"34.3 (23.8, 46.7)",126,caste,Schedule Caste,Puducherry,South
34,dm_untreated,0,0,NA,Proportion,"0 (0, NaN)",2,caste,Schedule Tribe,Puducherry,South
34,dm_uncontrolled,30.1,0,NA,Proportion,"30.1 (0, NaN)",2,caste,Schedule Tribe,Puducherry,South
34,highbp,0,0,NA,Proportion,"0 (0, NaN)",2,caste,Schedule Tribe,Puducherry,South
35,dm_untreated,0,0,0,Proportion,"0 (0, 0)",273,caste,General,Andaman & Nicobar Islands,South
35,dm_uncontrolled,45.5,38.1,53.1,Proportion,"45.5 (38.1, 53.1)",273,caste,General,Andaman & Nicobar Islands,South
35,highbp,42.8,36.7,49.2,Proportion,"42.8 (36.7, 49.2)",273,caste,General,Andaman & Nicobar Islands,South
35,dm_untreated,0,0,0,Proportion,"0 (0, 0)",104,caste,OBC,Andaman & Nicobar Islands,South
35,dm_uncontrolled,50.6,40.3,60.7,Proportion,"50.6 (40.3, 60.7)",104,caste,OBC,Andaman & Nicobar Islands,South
35,highbp,37.3,28.3,47.3,Proportion,"37.3 (28.3, 47.3)",104,caste,OBC,Andaman & Nicobar Islands,South
35,dm_untreated,0,0,NA,Proportion,"0 (0, NaN)",3,caste,Schedule Caste,Andaman & Nicobar Islands,South
35,dm_uncontrolled,NA,0,NA,Proportion,"NaN (0, NaN)",3,caste,Schedule Caste,Andaman & Nicobar Islands,South
35,highbp,0,0,NA,Proportion,"0 (0, NaN)",3,caste,Schedule Caste,Andaman & Nicobar Islands,South
35,dm_untreated,31.1,14.1,55.3,Proportion,"31.1 (14.1, 55.3)",35,caste,Schedule Tribe,Andaman & Nicobar Islands,South
35,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",35,caste,Schedule Tribe,Andaman & Nicobar Islands,South
35,highbp,43.8,26.4,62.9,Proportion,"43.8 (26.4, 62.9)",35,caste,Schedule Tribe,Andaman & Nicobar Islands,South
36,dm_untreated,0,0,0,Proportion,"0 (0, 0)",544,caste,General,Telangana,South
36,dm_uncontrolled,43.6,38.1,49.2,Proportion,"43.6 (38.1, 49.2)",544,caste,General,Telangana,South
36,highbp,41.7,36.5,47,Proportion,"41.7 (36.5, 47)",544,caste,General,Telangana,South
36,dm_untreated,10.8,9.1,12.8,Proportion,"10.8 (9.1, 12.8)",2112,caste,OBC,Telangana,South
36,dm_uncontrolled,42.2,39.3,45.1,Proportion,"42.2 (39.3, 45.1)",2112,caste,OBC,Telangana,South
36,highbp,39.8,37,42.7,Proportion,"39.8 (37, 42.7)",2104,caste,OBC,Telangana,South
36,dm_untreated,0,0,0,Proportion,"0 (0, 0)",628,caste,Schedule Caste,Telangana,South
36,dm_uncontrolled,43,38.6,47.6,Proportion,"43 (38.6, 47.6)",628,caste,Schedule Caste,Telangana,South
36,highbp,39.3,34.1,44.8,Proportion,"39.3 (34.1, 44.8)",627,caste,Schedule Caste,Telangana,South
36,dm_untreated,0,0,0,Proportion,"0 (0, 0)",152,caste,Schedule Tribe,Telangana,South
36,dm_uncontrolled,37.4,27.5,48.5,Proportion,"37.4 (27.5, 48.5)",152,caste,Schedule Tribe,Telangana,South
36,highbp,34.5,24,46.8,Proportion,"34.5 (24, 46.8)",151,caste,Schedule Tribe,Telangana,South
37,dm_untreated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",90,caste,General,Ladakh,North
37,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",90,caste,General,Ladakh,North
37,highbp,0,0,0,Proportion,"0 (0, 0)",90,caste,General,Ladakh,North
37,dm_untreated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",8,caste,Schedule Caste,Ladakh,North
37,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",8,caste,Schedule Caste,Ladakh,North
37,highbp,0,0,NA,Proportion,"0 (0, NaN)",8,caste,Schedule Caste,Ladakh,North
37,dm_untreated,65.2,41.5,83.2,Proportion,"65.2 (41.5, 83.2)",293,caste,Schedule Tribe,Ladakh,North
37,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",293,caste,Schedule Tribe,Ladakh,North
37,highbp,0,0,0,Proportion,"0 (0, 0)",293,caste,Schedule Tribe,Ladakh,North
1,dm_untreated,35.6,29.3,42.4,Proportion,"35.6 (29.3, 42.4)",507,religion,Hindu,Jammu & Kashmir,North
1,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",507,religion,Hindu,Jammu & Kashmir,North
