state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
6,dm_disease,0,0,0,Proportion,"0 (0, 0)",10170,swealthq_ur,4,Haryana,North
6,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",10170,swealthq_ur,4,Haryana,North
6,dm_treated,0,0,0,Proportion,"0 (0, 0)",10170,swealthq_ur,4,Haryana,North
6,dm_controlled,0,0,0,Proportion,"0 (0, 0)",10170,swealthq_ur,4,Haryana,North
6,dm_screened,54.6,52.5,56.7,Proportion,"54.6 (52.5, 56.7)",10595,swealthq_ur,5,Haryana,North
6,dm_disease,0,0,0,Proportion,"0 (0, 0)",10595,swealthq_ur,5,Haryana,North
6,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",10595,swealthq_ur,5,Haryana,North
6,dm_treated,0,0,0,Proportion,"0 (0, 0)",10595,swealthq_ur,5,Haryana,North
6,dm_controlled,0,0,0,Proportion,"0 (0, 0)",10595,swealthq_ur,5,Haryana,North
7,dm_screened,41.2,38.1,44.3,Proportion,"41.2 (38.1, 44.3)",3631,swealthq_ur,1,Nct Of Delhi,North
7,dm_disease,0,0,0,Proportion,"0 (0, 0)",3631,swealthq_ur,1,Nct Of Delhi,North
7,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",3631,swealthq_ur,1,Nct Of Delhi,North
7,dm_treated,0,0,0,Proportion,"0 (0, 0)",3631,swealthq_ur,1,Nct Of Delhi,North
7,dm_controlled,0,0,0,Proportion,"0 (0, 0)",3631,swealthq_ur,1,Nct Of Delhi,North
7,dm_screened,50.9,47.9,53.9,Proportion,"50.9 (47.9, 53.9)",3892,swealthq_ur,2,Nct Of Delhi,North
7,dm_disease,0,0,0,Proportion,"0 (0, 0)",3892,swealthq_ur,2,Nct Of Delhi,North
7,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",3892,swealthq_ur,2,Nct Of Delhi,North
7,dm_treated,0,0,0,Proportion,"0 (0, 0)",3892,swealthq_ur,2,Nct Of Delhi,North
7,dm_controlled,0,0,0,Proportion,"0 (0, 0)",3892,swealthq_ur,2,Nct Of Delhi,North
7,dm_screened,58.7,56,61.4,Proportion,"58.7 (56, 61.4)",4365,swealthq_ur,3,Nct Of Delhi,North
7,dm_disease,0,0,0,Proportion,"0 (0, 0)",4365,swealthq_ur,3,Nct Of Delhi,North
7,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",4365,swealthq_ur,3,Nct Of Delhi,North
7,dm_treated,0,0,0,Proportion,"0 (0, 0)",4365,swealthq_ur,3,Nct Of Delhi,North
7,dm_controlled,0,0,0,Proportion,"0 (0, 0)",4365,swealthq_ur,3,Nct Of Delhi,North
7,dm_screened,64.9,62.2,67.6,Proportion,"64.9 (62.2, 67.6)",4550,swealthq_ur,4,Nct Of Delhi,North
7,dm_disease,0,0,0,Proportion,"0 (0, 0)",4550,swealthq_ur,4,Nct Of Delhi,North
7,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",4550,swealthq_ur,4,Nct Of Delhi,North
7,dm_treated,0,0,0,Proportion,"0 (0, 0)",4550,swealthq_ur,4,Nct Of Delhi,North
7,dm_controlled,0,0,0,Proportion,"0 (0, 0)",4550,swealthq_ur,4,Nct Of Delhi,North
7,dm_screened,NA,NA,NA,Proportion,"NaN (NaN, NaN)",4903,swealthq_ur,5,Nct Of Delhi,North
7,dm_disease,0,0,0,Proportion,"0 (0, 0)",4903,swealthq_ur,5,Nct Of Delhi,North
7,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",4903,swealthq_ur,5,Nct Of Delhi,North
7,dm_treated,0,0,0,Proportion,"0 (0, 0)",4903,swealthq_ur,5,Nct Of Delhi,North
7,dm_controlled,0,0,0,Proportion,"0 (0, 0)",4903,swealthq_ur,5,Nct Of Delhi,North
8,dm_screened,0,0,0,Proportion,"0 (0, 0)",19956,swealthq_ur,1,Rajasthan,North
8,dm_disease,1.7,1.3,2.1,Proportion,"1.7 (1.3, 2.1)",19956,swealthq_ur,1,Rajasthan,North
8,dm_diagnosed,1.3,1,1.7,Proportion,"1.3 (1, 1.7)",19956,swealthq_ur,1,Rajasthan,North
8,dm_treated,0.5,0.4,0.7,Proportion,"0.5 (0.4, 0.7)",19956,swealthq_ur,1,Rajasthan,North
8,dm_controlled,1,0.7,1.4,Proportion,"1 (0.7, 1.4)",19956,swealthq_ur,1,Rajasthan,North
8,dm_screened,0,0,0,Proportion,"0 (0, 0)",18980,swealthq_ur,2,Rajasthan,North
8,dm_disease,2.4,2,2.8,Proportion,"2.4 (2, 2.8)",18980,swealthq_ur,2,Rajasthan,North
8,dm_diagnosed,1.8,1.5,2.2,Proportion,"1.8 (1.5, 2.2)",18980,swealthq_ur,2,Rajasthan,North
8,dm_treated,0.8,0.6,1,Proportion,"0.8 (0.6, 1)",18980,swealthq_ur,2,Rajasthan,North
8,dm_controlled,1.3,1.1,1.7,Proportion,"1.3 (1.1, 1.7)",18980,swealthq_ur,2,Rajasthan,North
8,dm_screened,0,0,0,Proportion,"0 (0, 0)",18723,swealthq_ur,3,Rajasthan,North
8,dm_disease,0,0,0,Proportion,"0 (0, 0)",18723,swealthq_ur,3,Rajasthan,North
8,dm_diagnosed,2.3,2,2.7,Proportion,"2.3 (2, 2.7)",18723,swealthq_ur,3,Rajasthan,North
8,dm_treated,1.2,1,1.4,Proportion,"1.2 (1, 1.4)",18723,swealthq_ur,3,Rajasthan,North
8,dm_controlled,1.7,1.4,2.1,Proportion,"1.7 (1.4, 2.1)",18723,swealthq_ur,3,Rajasthan,North
8,dm_screened,0,0,0,Proportion,"0 (0, 0)",19089,swealthq_ur,4,Rajasthan,North
8,dm_disease,0,0,0,Proportion,"0 (0, 0)",19089,swealthq_ur,4,Rajasthan,North
8,dm_diagnosed,2.7,2.3,3.2,Proportion,"2.7 (2.3, 3.2)",19089,swealthq_ur,4,Rajasthan,North
8,dm_treated,1.3,1.1,1.5,Proportion,"1.3 (1.1, 1.5)",19089,swealthq_ur,4,Rajasthan,North
8,dm_controlled,1.9,1.5,2.3,Proportion,"1.9 (1.5, 2.3)",19089,swealthq_ur,4,Rajasthan,North
8,dm_screened,0,0,0,Proportion,"0 (0, 0)",18628,swealthq_ur,5,Rajasthan,North
8,dm_disease,0,0,0,Proportion,"0 (0, 0)",18628,swealthq_ur,5,Rajasthan,North
8,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",18628,swealthq_ur,5,Rajasthan,North
8,dm_treated,2,1.7,2.3,Proportion,"2 (1.7, 2.3)",18628,swealthq_ur,5,Rajasthan,North
8,dm_controlled,2.4,2,2.9,Proportion,"2.4 (2, 2.9)",18628,swealthq_ur,5,Rajasthan,North
9,dm_screened,20.2,19,21.4,Proportion,"20.2 (19, 21.4)",35006,swealthq_ur,1,Uttar Pradesh,Central
9,dm_disease,3.2,2.9,3.6,Proportion,"3.2 (2.9, 3.6)",35006,swealthq_ur,1,Uttar Pradesh,Central
9,dm_diagnosed,2.3,2,2.7,Proportion,"2.3 (2, 2.7)",35006,swealthq_ur,1,Uttar Pradesh,Central
9,dm_treated,0.7,0.6,0.8,Proportion,"0.7 (0.6, 0.8)",35006,swealthq_ur,1,Uttar Pradesh,Central
9,dm_controlled,1.9,1.7,2.2,Proportion,"1.9 (1.7, 2.2)",35006,swealthq_ur,1,Uttar Pradesh,Central
9,dm_screened,22.5,21.5,23.6,Proportion,"22.5 (21.5, 23.6)",37779,swealthq_ur,2,Uttar Pradesh,Central
9,dm_disease,3.8,3.5,4.1,Proportion,"3.8 (3.5, 4.1)",37779,swealthq_ur,2,Uttar Pradesh,Central
9,dm_diagnosed,2.8,2.5,3.1,Proportion,"2.8 (2.5, 3.1)",37779,swealthq_ur,2,Uttar Pradesh,Central
9,dm_treated,1,0.9,1.2,Proportion,"1 (0.9, 1.2)",37779,swealthq_ur,2,Uttar Pradesh,Central
9,dm_controlled,2.1,1.9,2.4,Proportion,"2.1 (1.9, 2.4)",37779,swealthq_ur,2,Uttar Pradesh,Central
9,dm_screened,23.9,22.9,24.9,Proportion,"23.9 (22.9, 24.9)",38986,swealthq_ur,3,Uttar Pradesh,Central
9,dm_disease,4.2,3.9,4.5,Proportion,"4.2 (3.9, 4.5)",38986,swealthq_ur,3,Uttar Pradesh,Central
9,dm_diagnosed,3.1,2.8,3.4,Proportion,"3.1 (2.8, 3.4)",38986,swealthq_ur,3,Uttar Pradesh,Central
9,dm_treated,1.2,1.1,1.4,Proportion,"1.2 (1.1, 1.4)",38986,swealthq_ur,3,Uttar Pradesh,Central
9,dm_controlled,2.2,2,2.5,Proportion,"2.2 (2, 2.5)",38986,swealthq_ur,3,Uttar Pradesh,Central
9,dm_screened,27,26,28,Proportion,"27 (26, 28)",39586,swealthq_ur,4,Uttar Pradesh,Central
9,dm_disease,5.1,4.7,5.5,Proportion,"5.1 (4.7, 5.5)",39586,swealthq_ur,4,Uttar Pradesh,Central
9,dm_diagnosed,3.9,3.5,4.2,Proportion,"3.9 (3.5, 4.2)",39586,swealthq_ur,4,Uttar Pradesh,Central
9,dm_treated,1.8,1.6,2,Proportion,"1.8 (1.6, 2)",39586,swealthq_ur,4,Uttar Pradesh,Central
9,dm_controlled,2.6,2.3,2.9,Proportion,"2.6 (2.3, 2.9)",39586,swealthq_ur,4,Uttar Pradesh,Central
9,dm_screened,33.6,32.3,34.8,Proportion,"33.6 (32.3, 34.8)",40696,swealthq_ur,5,Uttar Pradesh,Central
9,dm_disease,6.4,6,6.8,Proportion,"6.4 (6, 6.8)",40696,swealthq_ur,5,Uttar Pradesh,Central
9,dm_diagnosed,4.8,4.5,5.2,Proportion,"4.8 (4.5, 5.2)",40696,swealthq_ur,5,Uttar Pradesh,Central
9,dm_treated,2.6,2.4,2.8,Proportion,"2.6 (2.4, 2.8)",40696,swealthq_ur,5,Uttar Pradesh,Central
9,dm_controlled,3,2.7,3.3,Proportion,"3 (2.7, 3.3)",40696,swealthq_ur,5,Uttar Pradesh,Central
10,dm_screened,0,0,0,Proportion,"0 (0, 0)",15017,swealthq_ur,1,Bihar,East
10,dm_disease,0,0,0,Proportion,"0 (0, 0)",15017,swealthq_ur,1,Bihar,East
10,dm_diagnosed,2,1.7,2.5,Proportion,"2 (1.7, 2.5)",15017,swealthq_ur,1,Bihar,East
10,dm_treated,0.7,0.6,0.9,Proportion,"0.7 (0.6, 0.9)",15017,swealthq_ur,1,Bihar,East
10,dm_controlled,1.6,1.3,2,Proportion,"1.6 (1.3, 2)",15017,swealthq_ur,1,Bihar,East
10,dm_screened,0,0,0,Proportion,"0 (0, 0)",15933,swealthq_ur,2,Bihar,East
10,dm_disease,0,0,0,Proportion,"0 (0, 0)",15933,swealthq_ur,2,Bihar,East
10,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",15933,swealthq_ur,2,Bihar,East
10,dm_treated,1.3,1,1.6,Proportion,"1.3 (1, 1.6)",15933,swealthq_ur,2,Bihar,East
10,dm_controlled,2,1.7,2.4,Proportion,"2 (1.7, 2.4)",15933,swealthq_ur,2,Bihar,East
10,dm_screened,0,0,0,Proportion,"0 (0, 0)",17011,swealthq_ur,3,Bihar,East
10,dm_disease,0,0,0,Proportion,"0 (0, 0)",17011,swealthq_ur,3,Bihar,East
10,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",17011,swealthq_ur,3,Bihar,East
10,dm_treated,1.5,1.3,1.8,Proportion,"1.5 (1.3, 1.8)",17011,swealthq_ur,3,Bihar,East
10,dm_controlled,2.2,1.9,2.5,Proportion,"2.2 (1.9, 2.5)",17011,swealthq_ur,3,Bihar,East
10,dm_screened,0,0,0,Proportion,"0 (0, 0)",18015,swealthq_ur,4,Bihar,East
10,dm_disease,0,0,0,Proportion,"0 (0, 0)",18015,swealthq_ur,4,Bihar,East
10,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",18015,swealthq_ur,4,Bihar,East
10,dm_treated,2.3,2,2.7,Proportion,"2.3 (2, 2.7)",18015,swealthq_ur,4,Bihar,East
10,dm_controlled,0,0,0,Proportion,"0 (0, 0)",18015,swealthq_ur,4,Bihar,East
10,dm_screened,26,24.5,27.6,Proportion,"26 (24.5, 27.6)",19872,swealthq_ur,5,Bihar,East
10,dm_disease,0,0,0,Proportion,"0 (0, 0)",19872,swealthq_ur,5,Bihar,East
10,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",19872,swealthq_ur,5,Bihar,East
10,dm_treated,0,0,0,Proportion,"0 (0, 0)",19872,swealthq_ur,5,Bihar,East
10,dm_controlled,0,0,0,Proportion,"0 (0, 0)",19872,swealthq_ur,5,Bihar,East
11,dm_screened,0,0,0,Proportion,"0 (0, 0)",1563,swealthq_ur,1,Sikkim,North East
11,dm_disease,0,0,0,Proportion,"0 (0, 0)",1563,swealthq_ur,1,Sikkim,North East
11,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",1563,swealthq_ur,1,Sikkim,North East
11,dm_treated,0,0,0,Proportion,"0 (0, 0)",1563,swealthq_ur,1,Sikkim,North East
11,dm_controlled,0,0,0,Proportion,"0 (0, 0)",1563,swealthq_ur,1,Sikkim,North East
11,dm_screened,0,0,0,Proportion,"0 (0, 0)",1624,swealthq_ur,2,Sikkim,North East
11,dm_disease,0,0,0,Proportion,"0 (0, 0)",1624,swealthq_ur,2,Sikkim,North East
11,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",1624,swealthq_ur,2,Sikkim,North East
11,dm_treated,0,0,0,Proportion,"0 (0, 0)",1624,swealthq_ur,2,Sikkim,North East
11,dm_controlled,0,0,0,Proportion,"0 (0, 0)",1624,swealthq_ur,2,Sikkim,North East
11,dm_screened,33,28.8,37.4,Proportion,"33 (28.8, 37.4)",1530,swealthq_ur,3,Sikkim,North East
11,dm_disease,0,0,0,Proportion,"0 (0, 0)",1530,swealthq_ur,3,Sikkim,North East
11,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",1530,swealthq_ur,3,Sikkim,North East
11,dm_treated,0,0,0,Proportion,"0 (0, 0)",1530,swealthq_ur,3,Sikkim,North East
11,dm_controlled,0,0,0,Proportion,"0 (0, 0)",1530,swealthq_ur,3,Sikkim,North East
11,dm_screened,40.6,34.6,46.8,Proportion,"40.6 (34.6, 46.8)",1414,swealthq_ur,4,Sikkim,North East
11,dm_disease,0,0,0,Proportion,"0 (0, 0)",1414,swealthq_ur,4,Sikkim,North East
11,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",1414,swealthq_ur,4,Sikkim,North East
11,dm_treated,0,0,0,Proportion,"0 (0, 0)",1414,swealthq_ur,4,Sikkim,North East
11,dm_controlled,0,0,0,Proportion,"0 (0, 0)",1414,swealthq_ur,4,Sikkim,North East
11,dm_screened,51,46.1,56,Proportion,"51 (46.1, 56)",1347,swealthq_ur,5,Sikkim,North East
11,dm_disease,0,0,0,Proportion,"0 (0, 0)",1347,swealthq_ur,5,Sikkim,North East
11,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",1347,swealthq_ur,5,Sikkim,North East
11,dm_treated,0,0,0,Proportion,"0 (0, 0)",1347,swealthq_ur,5,Sikkim,North East
11,dm_controlled,0,0,0,Proportion,"0 (0, 0)",1347,swealthq_ur,5,Sikkim,North East
12,dm_screened,0,0,0,Proportion,"0 (0, 0)",8809,swealthq_ur,1,Arunachal Pradesh,North East
12,dm_disease,0,0,0,Proportion,"0 (0, 0)",8809,swealthq_ur,1,Arunachal Pradesh,North East
12,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",8809,swealthq_ur,1,Arunachal Pradesh,North East
12,dm_treated,0.5,0.3,0.9,Proportion,"0.5 (0.3, 0.9)",8809,swealthq_ur,1,Arunachal Pradesh,North East
12,dm_controlled,0,0,0,Proportion,"0 (0, 0)",8809,swealthq_ur,1,Arunachal Pradesh,North East
12,dm_screened,0,0,0,Proportion,"0 (0, 0)",9315,swealthq_ur,2,Arunachal Pradesh,North East
12,dm_disease,0,0,0,Proportion,"0 (0, 0)",9315,swealthq_ur,2,Arunachal Pradesh,North East
12,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",9315,swealthq_ur,2,Arunachal Pradesh,North East
12,dm_treated,0.7,0.5,1,Proportion,"0.7 (0.5, 1)",9315,swealthq_ur,2,Arunachal Pradesh,North East
12,dm_controlled,0,0,0,Proportion,"0 (0, 0)",9315,swealthq_ur,2,Arunachal Pradesh,North East
12,dm_screened,0,0,0,Proportion,"0 (0, 0)",9296,swealthq_ur,3,Arunachal Pradesh,North East
12,dm_disease,0,0,0,Proportion,"0 (0, 0)",9296,swealthq_ur,3,Arunachal Pradesh,North East
12,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",9296,swealthq_ur,3,Arunachal Pradesh,North East
12,dm_treated,0.9,0.6,1.1,Proportion,"0.9 (0.6, 1.1)",9296,swealthq_ur,3,Arunachal Pradesh,North East
12,dm_controlled,0,0,0,Proportion,"0 (0, 0)",9296,swealthq_ur,3,Arunachal Pradesh,North East
12,dm_screened,31.3,28.9,33.8,Proportion,"31.3 (28.9, 33.8)",8701,swealthq_ur,4,Arunachal Pradesh,North East
12,dm_disease,0,0,0,Proportion,"0 (0, 0)",8701,swealthq_ur,4,Arunachal Pradesh,North East
12,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",8701,swealthq_ur,4,Arunachal Pradesh,North East
12,dm_treated,0.9,0.7,1.1,Proportion,"0.9 (0.7, 1.1)",8701,swealthq_ur,4,Arunachal Pradesh,North East
12,dm_controlled,0,0,0,Proportion,"0 (0, 0)",8701,swealthq_ur,4,Arunachal Pradesh,North East
12,dm_screened,40.8,37.3,44.3,Proportion,"40.8 (37.3, 44.3)",8121,swealthq_ur,5,Arunachal Pradesh,North East
12,dm_disease,0,0,0,Proportion,"0 (0, 0)",8121,swealthq_ur,5,Arunachal Pradesh,North East
12,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",8121,swealthq_ur,5,Arunachal Pradesh,North East
12,dm_treated,0,0,0,Proportion,"0 (0, 0)",8121,swealthq_ur,5,Arunachal Pradesh,North East
12,dm_controlled,0,0,0,Proportion,"0 (0, 0)",8121,swealthq_ur,5,Arunachal Pradesh,North East
13,dm_screened,0,0,0,Proportion,"0 (0, 0)",5309,swealthq_ur,1,Nagaland,North East
13,dm_disease,0,0,0,Proportion,"0 (0, 0)",5309,swealthq_ur,1,Nagaland,North East
13,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",5309,swealthq_ur,1,Nagaland,North East
13,dm_treated,0.4,0.3,0.7,Proportion,"0.4 (0.3, 0.7)",5309,swealthq_ur,1,Nagaland,North East
13,dm_controlled,0.6,0.3,1.2,Proportion,"0.6 (0.3, 1.2)",5309,swealthq_ur,1,Nagaland,North East
13,dm_screened,0,0,0,Proportion,"0 (0, 0)",5081,swealthq_ur,2,Nagaland,North East
13,dm_disease,0,0,0,Proportion,"0 (0, 0)",5081,swealthq_ur,2,Nagaland,North East
13,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",5081,swealthq_ur,2,Nagaland,North East
13,dm_treated,0.7,0.4,1.1,Proportion,"0.7 (0.4, 1.1)",5081,swealthq_ur,2,Nagaland,North East
13,dm_controlled,0.6,0.4,1,Proportion,"0.6 (0.4, 1)",5081,swealthq_ur,2,Nagaland,North East
13,dm_screened,0,0,0,Proportion,"0 (0, 0)",4878,swealthq_ur,3,Nagaland,North East
13,dm_disease,0,0,0,Proportion,"0 (0, 0)",4878,swealthq_ur,3,Nagaland,North East
13,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",4878,swealthq_ur,3,Nagaland,North East
13,dm_treated,0,0,0,Proportion,"0 (0, 0)",4878,swealthq_ur,3,Nagaland,North East
13,dm_controlled,0,0,0,Proportion,"0 (0, 0)",4878,swealthq_ur,3,Nagaland,North East
13,dm_screened,0,0,0,Proportion,"0 (0, 0)",4615,swealthq_ur,4,Nagaland,North East
13,dm_disease,0,0,0,Proportion,"0 (0, 0)",4615,swealthq_ur,4,Nagaland,North East
13,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",4615,swealthq_ur,4,Nagaland,North East
13,dm_treated,0,0,0,Proportion,"0 (0, 0)",4615,swealthq_ur,4,Nagaland,North East
13,dm_controlled,0,0,0,Proportion,"0 (0, 0)",4615,swealthq_ur,4,Nagaland,North East
13,dm_screened,0,0,0,Proportion,"0 (0, 0)",3344,swealthq_ur,5,Nagaland,North East
13,dm_disease,0,0,0,Proportion,"0 (0, 0)",3344,swealthq_ur,5,Nagaland,North East
13,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",3344,swealthq_ur,5,Nagaland,North East
13,dm_treated,0,0,0,Proportion,"0 (0, 0)",3344,swealthq_ur,5,Nagaland,North East
13,dm_controlled,0,0,0,Proportion,"0 (0, 0)",3344,swealthq_ur,5,Nagaland,North East
14,dm_screened,0,0,0,Proportion,"0 (0, 0)",5034,swealthq_ur,1,Manipur,North East
14,dm_disease,0,0,0,Proportion,"0 (0, 0)",5034,swealthq_ur,1,Manipur,North East
14,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",5034,swealthq_ur,1,Manipur,North East
14,dm_treated,0,0,0,Proportion,"0 (0, 0)",5034,swealthq_ur,1,Manipur,North East
14,dm_controlled,0,0,0,Proportion,"0 (0, 0)",5034,swealthq_ur,1,Manipur,North East
14,dm_screened,0,0,0,Proportion,"0 (0, 0)",4454,swealthq_ur,2,Manipur,North East
14,dm_disease,0,0,0,Proportion,"0 (0, 0)",4454,swealthq_ur,2,Manipur,North East
14,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",4454,swealthq_ur,2,Manipur,North East
14,dm_treated,0,0,0,Proportion,"0 (0, 0)",4454,swealthq_ur,2,Manipur,North East
14,dm_controlled,0,0,0,Proportion,"0 (0, 0)",4454,swealthq_ur,2,Manipur,North East
14,dm_screened,38.8,36.1,41.6,Proportion,"38.8 (36.1, 41.6)",3785,swealthq_ur,3,Manipur,North East
14,dm_disease,0,0,0,Proportion,"0 (0, 0)",3785,swealthq_ur,3,Manipur,North East
14,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",3785,swealthq_ur,3,Manipur,North East
14,dm_treated,0,0,0,Proportion,"0 (0, 0)",3785,swealthq_ur,3,Manipur,North East
14,dm_controlled,0,0,0,Proportion,"0 (0, 0)",3785,swealthq_ur,3,Manipur,North East
14,dm_screened,44.1,41.4,46.9,Proportion,"44.1 (41.4, 46.9)",3633,swealthq_ur,4,Manipur,North East
14,dm_disease,0,0,0,Proportion,"0 (0, 0)",3633,swealthq_ur,4,Manipur,North East
14,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",3633,swealthq_ur,4,Manipur,North East
14,dm_treated,0,0,0,Proportion,"0 (0, 0)",3633,swealthq_ur,4,Manipur,North East
14,dm_controlled,0,0,0,Proportion,"0 (0, 0)",3633,swealthq_ur,4,Manipur,North East
14,dm_screened,54.9,51.4,58.3,Proportion,"54.9 (51.4, 58.3)",3306,swealthq_ur,5,Manipur,North East
14,dm_disease,0,0,0,Proportion,"0 (0, 0)",3306,swealthq_ur,5,Manipur,North East
14,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",3306,swealthq_ur,5,Manipur,North East
14,dm_treated,0,0,0,Proportion,"0 (0, 0)",3306,swealthq_ur,5,Manipur,North East
14,dm_controlled,0,0,0,Proportion,"0 (0, 0)",3306,swealthq_ur,5,Manipur,North East
15,dm_screened,0,0,0,Proportion,"0 (0, 0)",4024,swealthq_ur,1,Mizoram,North East
15,dm_disease,0,0,0,Proportion,"0 (0, 0)",4024,swealthq_ur,1,Mizoram,North East
15,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",4024,swealthq_ur,1,Mizoram,North East
15,dm_treated,0,0,0,Proportion,"0 (0, 0)",4024,swealthq_ur,1,Mizoram,North East
15,dm_controlled,0,0,0,Proportion,"0 (0, 0)",4024,swealthq_ur,1,Mizoram,North East
15,dm_screened,0,0,NA,Proportion,"0 (0, NaN)",4066,swealthq_ur,2,Mizoram,North East
15,dm_disease,0,0,0,Proportion,"0 (0, 0)",4066,swealthq_ur,2,Mizoram,North East
15,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",4066,swealthq_ur,2,Mizoram,North East
15,dm_treated,0,0,0,Proportion,"0 (0, 0)",4066,swealthq_ur,2,Mizoram,North East
15,dm_controlled,0,0,0,Proportion,"0 (0, 0)",4066,swealthq_ur,2,Mizoram,North East
15,dm_screened,38.7,35.4,42.1,Proportion,"38.7 (35.4, 42.1)",3666,swealthq_ur,3,Mizoram,North East
15,dm_disease,0,0,0,Proportion,"0 (0, 0)",3666,swealthq_ur,3,Mizoram,North East
15,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",3666,swealthq_ur,3,Mizoram,North East
15,dm_treated,0,0,0,Proportion,"0 (0, 0)",3666,swealthq_ur,3,Mizoram,North East
15,dm_controlled,0,0,0,Proportion,"0 (0, 0)",3666,swealthq_ur,3,Mizoram,North East
15,dm_screened,44.1,39.8,48.5,Proportion,"44.1 (39.8, 48.5)",3564,swealthq_ur,4,Mizoram,North East
15,dm_disease,0,0,0,Proportion,"0 (0, 0)",3564,swealthq_ur,4,Mizoram,North East
15,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",3564,swealthq_ur,4,Mizoram,North East
15,dm_treated,0,0,0,Proportion,"0 (0, 0)",3564,swealthq_ur,4,Mizoram,North East
15,dm_controlled,0,0,0,Proportion,"0 (0, 0)",3564,swealthq_ur,4,Mizoram,North East
15,dm_screened,51.9,47.2,56.5,Proportion,"51.9 (47.2, 56.5)",3066,swealthq_ur,5,Mizoram,North East
15,dm_disease,0,0,0,Proportion,"0 (0, 0)",3066,swealthq_ur,5,Mizoram,North East
15,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",3066,swealthq_ur,5,Mizoram,North East
15,dm_treated,0,0,0,Proportion,"0 (0, 0)",3066,swealthq_ur,5,Mizoram,North East
15,dm_controlled,0,0,0,Proportion,"0 (0, 0)",3066,swealthq_ur,5,Mizoram,North East
16,dm_screened,0,0,0,Proportion,"0 (0, 0)",3335,swealthq_ur,1,Tripura,North East
16,dm_disease,0,0,0,Proportion,"0 (0, 0)",3335,swealthq_ur,1,Tripura,North East
16,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",3335,swealthq_ur,1,Tripura,North East
16,dm_treated,0,0,0,Proportion,"0 (0, 0)",3335,swealthq_ur,1,Tripura,North East
16,dm_controlled,0,0,0,Proportion,"0 (0, 0)",3335,swealthq_ur,1,Tripura,North East
16,dm_screened,0,0,0,Proportion,"0 (0, 0)",3459,swealthq_ur,2,Tripura,North East
16,dm_disease,0,0,0,Proportion,"0 (0, 0)",3459,swealthq_ur,2,Tripura,North East
16,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",3459,swealthq_ur,2,Tripura,North East
16,dm_treated,0,0,0,Proportion,"0 (0, 0)",3459,swealthq_ur,2,Tripura,North East
16,dm_controlled,0,0,0,Proportion,"0 (0, 0)",3459,swealthq_ur,2,Tripura,North East
16,dm_screened,0,0,0,Proportion,"0 (0, 0)",3458,swealthq_ur,3,Tripura,North East
16,dm_disease,0,0,0,Proportion,"0 (0, 0)",3458,swealthq_ur,3,Tripura,North East
16,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",3458,swealthq_ur,3,Tripura,North East
16,dm_treated,0,0,0,Proportion,"0 (0, 0)",3458,swealthq_ur,3,Tripura,North East
16,dm_controlled,0,0,0,Proportion,"0 (0, 0)",3458,swealthq_ur,3,Tripura,North East
16,dm_screened,37.6,33.4,41.9,Proportion,"37.6 (33.4, 41.9)",3543,swealthq_ur,4,Tripura,North East
