REGCODE,REGNAME,n5_state,v024,variable,estimate,lci,uci,strata,est_ci
183,Gonda,Uttar Pradesh,9,Diabetes,7,5.2,8.9,Female,"7 (5.2, 8.9)"
183,Gonda,Uttar Pradesh,9,Diabetes,8.9,6.2,11.7,Male,"8.9 (6.2, 11.7)"
184,Siddharthnagar,Uttar Pradesh,9,Diabetes,5.7,3.6,7.8,Female,"5.7 (3.6, 7.8)"
184,Siddharthnagar,Uttar Pradesh,9,Diabetes,5.4,2.6,8.2,Male,"5.4 (2.6, 8.2)"
185,Basti,Uttar Pradesh,9,Diabetes,6.4,4.4,8.4,Female,"6.4 (4.4, 8.4)"
185,Basti,Uttar Pradesh,9,Diabetes,8.3,5.1,11.5,Male,"8.3 (5.1, 11.5)"
186,Sant Kabir Nagar,Uttar Pradesh,9,Diabetes,3.1,2.1,4,Female,"3.1 (2.1, 4)"
186,Sant Kabir Nagar,Uttar Pradesh,9,Diabetes,4.8,3.4,6.2,Male,"4.8 (3.4, 6.2)"
187,Maharajganj,Uttar Pradesh,9,Diabetes,4.3,2.9,5.7,Female,"4.3 (2.9, 5.7)"
187,Maharajganj,Uttar Pradesh,9,Diabetes,4.5,3.2,5.8,Male,"4.5 (3.2, 5.8)"
188,Gorakhpur,Uttar Pradesh,9,Diabetes,7.3,5.8,8.9,Female,"7.3 (5.8, 8.9)"
188,Gorakhpur,Uttar Pradesh,9,Diabetes,6.1,4,8.1,Male,"6.1 (4, 8.1)"
189,Kushinagar,Uttar Pradesh,9,Diabetes,6.5,3.7,9.4,Female,"6.5 (3.7, 9.4)"
189,Kushinagar,Uttar Pradesh,9,Diabetes,8.6,5.1,12,Male,"8.6 (5.1, 12)"
190,Deoria,Uttar Pradesh,9,Diabetes,8,4,12,Female,"8 (4, 12)"
190,Deoria,Uttar Pradesh,9,Diabetes,8.2,4.9,11.6,Male,"8.2 (4.9, 11.6)"
191,Azamgarh,Uttar Pradesh,9,Diabetes,4.1,3,5.2,Female,"4.1 (3, 5.2)"
191,Azamgarh,Uttar Pradesh,9,Diabetes,4.8,3.4,6.1,Male,"4.8 (3.4, 6.1)"
192,Mau,Uttar Pradesh,9,Diabetes,4.4,2.7,6.1,Female,"4.4 (2.7, 6.1)"
192,Mau,Uttar Pradesh,9,Diabetes,3.3,2.2,4.4,Male,"3.3 (2.2, 4.4)"
193,Ballia,Uttar Pradesh,9,Diabetes,8.8,6.5,11.1,Female,"8.8 (6.5, 11.1)"
193,Ballia,Uttar Pradesh,9,Diabetes,7.7,5.4,9.9,Male,"7.7 (5.4, 9.9)"
194,Jaunpur,Uttar Pradesh,9,Diabetes,10.8,7.2,14.5,Female,"10.8 (7.2, 14.5)"
194,Jaunpur,Uttar Pradesh,9,Diabetes,8.3,5,11.7,Male,"8.3 (5, 11.7)"
195,Ghazipur,Uttar Pradesh,9,Diabetes,7,4.4,9.6,Female,"7 (4.4, 9.6)"
195,Ghazipur,Uttar Pradesh,9,Diabetes,6.1,4.1,8.2,Male,"6.1 (4.1, 8.2)"
196,Chandauli,Uttar Pradesh,9,Diabetes,4.1,2.6,5.6,Female,"4.1 (2.6, 5.6)"
196,Chandauli,Uttar Pradesh,9,Diabetes,3.1,1.5,4.6,Male,"3.1 (1.5, 4.6)"
197,Varanasi,Uttar Pradesh,9,Diabetes,6,3.6,8.5,Female,"6 (3.6, 8.5)"
197,Varanasi,Uttar Pradesh,9,Diabetes,6.5,3.9,9.1,Male,"6.5 (3.9, 9.1)"
198,Sant Ravidas Nagar,Uttar Pradesh,9,Diabetes,4.5,2.9,6.2,Female,"4.5 (2.9, 6.2)"
198,Sant Ravidas Nagar,Uttar Pradesh,9,Diabetes,5.5,3.5,7.5,Male,"5.5 (3.5, 7.5)"
199,Mirzapur,Uttar Pradesh,9,Diabetes,7,4.4,9.7,Female,"7 (4.4, 9.7)"
199,Mirzapur,Uttar Pradesh,9,Diabetes,7.4,5,9.9,Male,"7.4 (5, 9.9)"
200,Sonbhadra,Uttar Pradesh,9,Diabetes,4,1.5,6.5,Female,"4 (1.5, 6.5)"
200,Sonbhadra,Uttar Pradesh,9,Diabetes,3.9,1.9,5.8,Male,"3.9 (1.9, 5.8)"
201,Etah,Uttar Pradesh,9,Diabetes,2.9,1.8,4.1,Female,"2.9 (1.8, 4.1)"
201,Etah,Uttar Pradesh,9,Diabetes,1.5,0.7,2.3,Male,"1.5 (0.7, 2.3)"
202,Kanshiram Nagar,Uttar Pradesh,9,Diabetes,2.1,1.3,3,Female,"2.1 (1.3, 3)"
202,Kanshiram Nagar,Uttar Pradesh,9,Diabetes,2.2,1.1,3.2,Male,"2.2 (1.1, 3.2)"
203,Pashchim Champaran,Bihar,10,Diabetes,4.2,2.5,5.9,Female,"4.2 (2.5, 5.9)"
203,Pashchim Champaran,Bihar,10,Diabetes,5.7,3.3,8.1,Male,"5.7 (3.3, 8.1)"
204,Purba Champaran,Bihar,10,Diabetes,5.3,3.8,6.8,Female,"5.3 (3.8, 6.8)"
204,Purba Champaran,Bihar,10,Diabetes,5.6,3.8,7.4,Male,"5.6 (3.8, 7.4)"
205,Sheohar,Bihar,10,Diabetes,2,1.2,2.9,Female,"2 (1.2, 2.9)"
205,Sheohar,Bihar,10,Diabetes,2.9,1.5,4.3,Male,"2.9 (1.5, 4.3)"
206,Sitamarhi,Bihar,10,Diabetes,3.8,2.4,5.2,Female,"3.8 (2.4, 5.2)"
206,Sitamarhi,Bihar,10,Diabetes,3.6,1.9,5.4,Male,"3.6 (1.9, 5.4)"
207,Madhubani,Bihar,10,Diabetes,4.9,3.3,6.6,Female,"4.9 (3.3, 6.6)"
207,Madhubani,Bihar,10,Diabetes,7.5,4.9,10.1,Male,"7.5 (4.9, 10.1)"
208,Supaul,Bihar,10,Diabetes,3.4,2.2,4.6,Female,"3.4 (2.2, 4.6)"
208,Supaul,Bihar,10,Diabetes,5.5,3.9,7.2,Male,"5.5 (3.9, 7.2)"
209,Araria,Bihar,10,Diabetes,4.6,3.4,5.7,Female,"4.6 (3.4, 5.7)"
209,Araria,Bihar,10,Diabetes,4.7,3.3,6,Male,"4.7 (3.3, 6)"
210,Kishanganj,Bihar,10,Diabetes,4.3,2.6,6,Female,"4.3 (2.6, 6)"
210,Kishanganj,Bihar,10,Diabetes,6.2,4.6,7.8,Male,"6.2 (4.6, 7.8)"
211,Purnia,Bihar,10,Diabetes,7.2,4.9,9.6,Female,"7.2 (4.9, 9.6)"
211,Purnia,Bihar,10,Diabetes,8.4,4.3,12.5,Male,"8.4 (4.3, 12.5)"
212,Katihar,Bihar,10,Diabetes,3.8,2.6,5,Female,"3.8 (2.6, 5)"
212,Katihar,Bihar,10,Diabetes,4.3,2.7,5.9,Male,"4.3 (2.7, 5.9)"
213,Madhepura,Bihar,10,Diabetes,3.4,2.2,4.6,Female,"3.4 (2.2, 4.6)"
213,Madhepura,Bihar,10,Diabetes,5.2,3.8,6.5,Male,"5.2 (3.8, 6.5)"
214,Saharsa,Bihar,10,Diabetes,2.7,1.7,3.6,Female,"2.7 (1.7, 3.6)"
214,Saharsa,Bihar,10,Diabetes,4,2.5,5.5,Male,"4 (2.5, 5.5)"
215,Darbhanga,Bihar,10,Diabetes,5.5,3.8,7.2,Female,"5.5 (3.8, 7.2)"
215,Darbhanga,Bihar,10,Diabetes,6.3,3.2,9.3,Male,"6.3 (3.2, 9.3)"
216,Muzaffarpur,Bihar,10,Diabetes,6.1,4.2,7.9,Female,"6.1 (4.2, 7.9)"
216,Muzaffarpur,Bihar,10,Diabetes,9.2,5.5,12.9,Male,"9.2 (5.5, 12.9)"
217,Gopalganj,Bihar,10,Diabetes,5.7,4.2,7.3,Female,"5.7 (4.2, 7.3)"
217,Gopalganj,Bihar,10,Diabetes,5.4,3.5,7.3,Male,"5.4 (3.5, 7.3)"
218,Siwan,Bihar,10,Diabetes,4.4,3,5.9,Female,"4.4 (3, 5.9)"
218,Siwan,Bihar,10,Diabetes,5.7,4.4,6.9,Male,"5.7 (4.4, 6.9)"
219,Saran,Bihar,10,Diabetes,6.8,5,8.6,Female,"6.8 (5, 8.6)"
219,Saran,Bihar,10,Diabetes,7.5,5.1,9.9,Male,"7.5 (5.1, 9.9)"
220,Vaishali,Bihar,10,Diabetes,8.7,5.7,11.7,Female,"8.7 (5.7, 11.7)"
220,Vaishali,Bihar,10,Diabetes,9.8,6.9,12.7,Male,"9.8 (6.9, 12.7)"
221,Samastipur,Bihar,10,Diabetes,4,2.7,5.4,Female,"4 (2.7, 5.4)"
221,Samastipur,Bihar,10,Diabetes,4.8,3.2,6.5,Male,"4.8 (3.2, 6.5)"
222,Begusarai,Bihar,10,Diabetes,7.8,5,10.6,Female,"7.8 (5, 10.6)"
222,Begusarai,Bihar,10,Diabetes,9.7,6.2,13.1,Male,"9.7 (6.2, 13.1)"
223,Khagaria,Bihar,10,Diabetes,4.3,2.9,5.7,Female,"4.3 (2.9, 5.7)"
223,Khagaria,Bihar,10,Diabetes,6,4.3,7.8,Male,"6 (4.3, 7.8)"
224,Bhagalpur,Bihar,10,Diabetes,5.9,4.2,7.6,Female,"5.9 (4.2, 7.6)"
224,Bhagalpur,Bihar,10,Diabetes,4.3,3.1,5.6,Male,"4.3 (3.1, 5.6)"
225,Banka,Bihar,10,Diabetes,4.7,2.6,6.9,Female,"4.7 (2.6, 6.9)"
225,Banka,Bihar,10,Diabetes,7.7,4.6,10.8,Male,"7.7 (4.6, 10.8)"
226,Munger,Bihar,10,Diabetes,6.6,4.3,8.8,Female,"6.6 (4.3, 8.8)"
226,Munger,Bihar,10,Diabetes,8.8,6.5,11,Male,"8.8 (6.5, 11)"
227,Lakhisarai,Bihar,10,Diabetes,4.8,3.2,6.3,Female,"4.8 (3.2, 6.3)"
227,Lakhisarai,Bihar,10,Diabetes,5.3,3.3,7.3,Male,"5.3 (3.3, 7.3)"
228,Sheikhpura,Bihar,10,Diabetes,4,2,5.9,Female,"4 (2, 5.9)"
228,Sheikhpura,Bihar,10,Diabetes,3.9,2.1,5.6,Male,"3.9 (2.1, 5.6)"
229,Nalanda,Bihar,10,Diabetes,3,1.8,4.2,Female,"3 (1.8, 4.2)"
229,Nalanda,Bihar,10,Diabetes,4.1,2.5,5.7,Male,"4.1 (2.5, 5.7)"
230,Patna,Bihar,10,Diabetes,8,5.6,10.3,Female,"8 (5.6, 10.3)"
230,Patna,Bihar,10,Diabetes,4.6,3.2,6,Male,"4.6 (3.2, 6)"
231,Bhojpur,Bihar,10,Diabetes,5.6,3.7,7.5,Female,"5.6 (3.7, 7.5)"
231,Bhojpur,Bihar,10,Diabetes,6.6,4.4,8.7,Male,"6.6 (4.4, 8.7)"
232,Buxer,Bihar,10,Diabetes,4.8,3.1,6.5,Female,"4.8 (3.1, 6.5)"
232,Buxer,Bihar,10,Diabetes,3.2,1.8,4.6,Male,"3.2 (1.8, 4.6)"
233,Kaimur (Bhabua),Bihar,10,Diabetes,1.7,0.9,2.6,Female,"1.7 (0.9, 2.6)"
233,Kaimur (Bhabua),Bihar,10,Diabetes,1.6,0.8,2.3,Male,"1.6 (0.8, 2.3)"
234,Rohtas,Bihar,10,Diabetes,3.5,2.4,4.7,Female,"3.5 (2.4, 4.7)"
234,Rohtas,Bihar,10,Diabetes,3.1,2.2,3.9,Male,"3.1 (2.2, 3.9)"
235,Aurangabad,Bihar,10,Diabetes,2.4,1.6,3.2,Female,"2.4 (1.6, 3.2)"
235,Aurangabad,Bihar,10,Diabetes,3.8,2,5.7,Male,"3.8 (2, 5.7)"
236,Gaya,Bihar,10,Diabetes,2.6,1.6,3.7,Female,"2.6 (1.6, 3.7)"
236,Gaya,Bihar,10,Diabetes,1.7,0.8,2.7,Male,"1.7 (0.8, 2.7)"
237,Nawada,Bihar,10,Diabetes,4.4,1.1,7.8,Female,"4.4 (1.1, 7.8)"
237,Nawada,Bihar,10,Diabetes,4.4,2.6,6.1,Male,"4.4 (2.6, 6.1)"
238,Jamui,Bihar,10,Diabetes,5,2.6,7.4,Female,"5 (2.6, 7.4)"
238,Jamui,Bihar,10,Diabetes,6.6,3.5,9.7,Male,"6.6 (3.5, 9.7)"
239,Jehanabad,Bihar,10,Diabetes,2.6,1.8,3.4,Female,"2.6 (1.8, 3.4)"
239,Jehanabad,Bihar,10,Diabetes,3.1,1.8,4.4,Male,"3.1 (1.8, 4.4)"
240,Arwal,Bihar,10,Diabetes,2.5,1.4,3.6,Female,"2.5 (1.4, 3.6)"
240,Arwal,Bihar,10,Diabetes,4.9,2.9,6.8,Male,"4.9 (2.9, 6.8)"
241,North District,Sikkim,11,Diabetes,4,2.4,5.6,Female,"4 (2.4, 5.6)"
241,North District,Sikkim,11,Diabetes,4.2,2.6,5.8,Male,"4.2 (2.6, 5.8)"
242,West District,Sikkim,11,Diabetes,2.8,1.5,4.2,Female,"2.8 (1.5, 4.2)"
242,West District,Sikkim,11,Diabetes,4.1,2,6.2,Male,"4.1 (2, 6.2)"
243,South District,Sikkim,11,Diabetes,6,4.4,7.6,Female,"6 (4.4, 7.6)"
243,South District,Sikkim,11,Diabetes,4.7,3.1,6.2,Male,"4.7 (3.1, 6.2)"
244,East District,Sikkim,11,Diabetes,6.7,4.6,8.7,Female,"6.7 (4.6, 8.7)"
244,East District,Sikkim,11,Diabetes,6.9,4.3,9.5,Male,"6.9 (4.3, 9.5)"
245,Tawang,Arunachal Pradesh,12,Diabetes,1.8,0.7,3,Female,"1.8 (0.7, 3)"
245,Tawang,Arunachal Pradesh,12,Diabetes,2.9,1.4,4.4,Male,"2.9 (1.4, 4.4)"
246,West Kameng,Arunachal Pradesh,12,Diabetes,1.1,0.5,1.8,Female,"1.1 (0.5, 1.8)"
246,West Kameng,Arunachal Pradesh,12,Diabetes,1.6,0.8,2.4,Male,"1.6 (0.8, 2.4)"
247,East Kameng,Arunachal Pradesh,12,Diabetes,6.6,3.5,9.7,Female,"6.6 (3.5, 9.7)"
247,East Kameng,Arunachal Pradesh,12,Diabetes,6.5,2.7,10.2,Male,"6.5 (2.7, 10.2)"
248,Papum Pare,Arunachal Pradesh,12,Diabetes,7.3,4.1,10.6,Female,"7.3 (4.1, 10.6)"
248,Papum Pare,Arunachal Pradesh,12,Diabetes,7.9,5.2,10.7,Male,"7.9 (5.2, 10.7)"
249,Upper Subansiri,Arunachal Pradesh,12,Diabetes,5.1,2.2,7.9,Female,"5.1 (2.2, 7.9)"
249,Upper Subansiri,Arunachal Pradesh,12,Diabetes,6.9,2.6,11.2,Male,"6.9 (2.6, 11.2)"
252,Upper Siang,Arunachal Pradesh,12,Diabetes,1.8,0.7,2.9,Female,"1.8 (0.7, 2.9)"
252,Upper Siang,Arunachal Pradesh,12,Diabetes,2.2,1.2,3.3,Male,"2.2 (1.2, 3.3)"
253,Changlang,Arunachal Pradesh,12,Diabetes,1,0.4,1.7,Female,"1 (0.4, 1.7)"
253,Changlang,Arunachal Pradesh,12,Diabetes,2.3,1.4,3.2,Male,"2.3 (1.4, 3.2)"
255,Lower Subansiri,Arunachal Pradesh,12,Diabetes,7.6,2.7,12.4,Female,"7.6 (2.7, 12.4)"
255,Lower Subansiri,Arunachal Pradesh,12,Diabetes,9.6,4.4,14.8,Male,"9.6 (4.4, 14.8)"
257,Dibang Valley,Arunachal Pradesh,12,Diabetes,4.8,2.1,7.6,Female,"4.8 (2.1, 7.6)"
257,Dibang Valley,Arunachal Pradesh,12,Diabetes,3.6,1.8,5.4,Male,"3.6 (1.8, 5.4)"
258,Lower Dibang Valley,Arunachal Pradesh,12,Diabetes,3.3,2.1,4.6,Female,"3.3 (2.1, 4.6)"
258,Lower Dibang Valley,Arunachal Pradesh,12,Diabetes,2.8,1.8,3.8,Male,"2.8 (1.8, 3.8)"
260,Anjaw,Arunachal Pradesh,12,Diabetes,1.5,0.7,2.3,Female,"1.5 (0.7, 2.3)"
260,Anjaw,Arunachal Pradesh,12,Diabetes,1.3,0.5,2.1,Male,"1.3 (0.5, 2.1)"
261,Mon,Nagaland,13,Diabetes,1.4,0.8,2.1,Female,"1.4 (0.8, 2.1)"
261,Mon,Nagaland,13,Diabetes,1.8,0.5,3.2,Male,"1.8 (0.5, 3.2)"
262,Mokokchung,Nagaland,13,Diabetes,2.3,1.2,3.3,Female,"2.3 (1.2, 3.3)"
262,Mokokchung,Nagaland,13,Diabetes,1.8,1.1,2.5,Male,"1.8 (1.1, 2.5)"
263,Zunheboto,Nagaland,13,Diabetes,2.2,1.1,3.3,Female,"2.2 (1.1, 3.3)"
263,Zunheboto,Nagaland,13,Diabetes,1.5,0.6,2.4,Male,"1.5 (0.6, 2.4)"
264,Wokha,Nagaland,13,Diabetes,2.7,1.4,3.9,Female,"2.7 (1.4, 3.9)"
264,Wokha,Nagaland,13,Diabetes,2.5,1.5,3.5,Male,"2.5 (1.5, 3.5)"
265,Dimapur,Nagaland,13,Diabetes,5.2,3.1,7.2,Female,"5.2 (3.1, 7.2)"
265,Dimapur,Nagaland,13,Diabetes,7.3,5,9.6,Male,"7.3 (5, 9.6)"
266,Phek,Nagaland,13,Diabetes,0.7,0.2,1.2,Female,"0.7 (0.2, 1.2)"
266,Phek,Nagaland,13,Diabetes,1.1,0.5,1.6,Male,"1.1 (0.5, 1.6)"
267,Tuensang,Nagaland,13,Diabetes,1.4,0.4,2.4,Female,"1.4 (0.4, 2.4)"
267,Tuensang,Nagaland,13,Diabetes,2.2,0.9,3.5,Male,"2.2 (0.9, 3.5)"
268,Longleng,Nagaland,13,Diabetes,1.5,0.2,2.8,Female,"1.5 (0.2, 2.8)"
268,Longleng,Nagaland,13,Diabetes,1.1,0.5,1.7,Male,"1.1 (0.5, 1.7)"
269,Kiphire,Nagaland,13,Diabetes,0.8,0.2,1.5,Female,"0.8 (0.2, 1.5)"
269,Kiphire,Nagaland,13,Diabetes,1.5,0.7,2.4,Male,"1.5 (0.7, 2.4)"
270,Kohima,Nagaland,13,Diabetes,2.8,1.5,4.2,Female,"2.8 (1.5, 4.2)"
270,Kohima,Nagaland,13,Diabetes,2.7,1.7,3.8,Male,"2.7 (1.7, 3.8)"
271,Peren,Nagaland,13,Diabetes,2.8,1.2,4.4,Female,"2.8 (1.2, 4.4)"
271,Peren,Nagaland,13,Diabetes,5.8,3.3,8.3,Male,"5.8 (3.3, 8.3)"
272,Senapati,Manipur,14,Diabetes,3.6,2.2,5,Female,"3.6 (2.2, 5)"
272,Senapati,Manipur,14,Diabetes,3.8,2.7,4.8,Male,"3.8 (2.7, 4.8)"
273,Tamenglong,Manipur,14,Diabetes,4.4,2.6,6.2,Female,"4.4 (2.6, 6.2)"
273,Tamenglong,Manipur,14,Diabetes,3.4,2.3,4.5,Male,"3.4 (2.3, 4.5)"
274,Churachandpur,Manipur,14,Diabetes,3.8,2.7,4.9,Female,"3.8 (2.7, 4.9)"
274,Churachandpur,Manipur,14,Diabetes,4.9,2.8,7,Male,"4.9 (2.8, 7)"
275,Bishnupur,Manipur,14,Diabetes,5.8,4.3,7.4,Female,"5.8 (4.3, 7.4)"
275,Bishnupur,Manipur,14,Diabetes,6.4,4.7,8,Male,"6.4 (4.7, 8)"
276,Thoubal,Manipur,14,Diabetes,4.7,3.5,5.9,Female,"4.7 (3.5, 5.9)"
276,Thoubal,Manipur,14,Diabetes,4.8,3.5,6.1,Male,"4.8 (3.5, 6.1)"
277,Imphal West,Manipur,14,Diabetes,7.7,5.9,9.5,Female,"7.7 (5.9, 9.5)"
277,Imphal West,Manipur,14,Diabetes,10.7,8.2,13.2,Male,"10.7 (8.2, 13.2)"
278,Imphal East,Manipur,14,Diabetes,7.9,6,9.8,Female,"7.9 (6, 9.8)"
278,Imphal East,Manipur,14,Diabetes,7.9,6,9.8,Male,"7.9 (6, 9.8)"
279,Ukhrul,Manipur,14,Diabetes,3.5,2,4.9,Female,"3.5 (2, 4.9)"
279,Ukhrul,Manipur,14,Diabetes,2,1,2.9,Male,"2 (1, 2.9)"
280,Chandel,Manipur,14,Diabetes,6.2,4.4,7.9,Female,"6.2 (4.4, 7.9)"
280,Chandel,Manipur,14,Diabetes,5.1,3.4,6.7,Male,"5.1 (3.4, 6.7)"
281,Mamit,Mizoram,15,Diabetes,4,2.5,5.4,Female,"4 (2.5, 5.4)"
281,Mamit,Mizoram,15,Diabetes,3.9,2.5,5.3,Male,"3.9 (2.5, 5.3)"
282,Kolasib,Mizoram,15,Diabetes,4.4,2.8,5.9,Female,"4.4 (2.8, 5.9)"
282,Kolasib,Mizoram,15,Diabetes,3.5,2.1,4.9,Male,"3.5 (2.1, 4.9)"
283,Aizawl,Mizoram,15,Diabetes,7.8,5.7,9.8,Female,"7.8 (5.7, 9.8)"
283,Aizawl,Mizoram,15,Diabetes,8.9,6.4,11.4,Male,"8.9 (6.4, 11.4)"
284,Champhai,Mizoram,15,Diabetes,4.7,3.4,5.9,Female,"4.7 (3.4, 5.9)"
284,Champhai,Mizoram,15,Diabetes,3.2,2.1,4.4,Male,"3.2 (2.1, 4.4)"
285,Serchhip,Mizoram,15,Diabetes,5.3,3.8,6.7,Female,"5.3 (3.8, 6.7)"
285,Serchhip,Mizoram,15,Diabetes,5,3.7,6.3,Male,"5 (3.7, 6.3)"
286,Lunglei,Mizoram,15,Diabetes,3.8,2.6,5.1,Female,"3.8 (2.6, 5.1)"
286,Lunglei,Mizoram,15,Diabetes,4.7,3.2,6.2,Male,"4.7 (3.2, 6.2)"
287,Lawngtlai,Mizoram,15,Diabetes,2.4,1.6,3.2,Female,"2.4 (1.6, 3.2)"
287,Lawngtlai,Mizoram,15,Diabetes,2.7,1.5,4,Male,"2.7 (1.5, 4)"
288,Saiha,Mizoram,15,Diabetes,2.5,1.5,3.6,Female,"2.5 (1.5, 3.6)"
288,Saiha,Mizoram,15,Diabetes,2.5,1.5,3.4,Male,"2.5 (1.5, 3.4)"
291,Dhalai,Tripura,16,Diabetes,2.4,1.3,3.4,Female,"2.4 (1.3, 3.4)"
291,Dhalai,Tripura,16,Diabetes,3.9,2.6,5.1,Male,"3.9 (2.6, 5.1)"
295,South Garo Hills,Meghalaya,17,Diabetes,0.8,0.2,1.3,Female,"0.8 (0.2, 1.3)"
295,South Garo Hills,Meghalaya,17,Diabetes,1.2,0.4,2.1,Male,"1.2 (0.4, 2.1)"
297,Ribhoi,Meghalaya,17,Diabetes,2.3,1.4,3.2,Female,"2.3 (1.4, 3.2)"
297,Ribhoi,Meghalaya,17,Diabetes,1.7,0.8,2.5,Male,"1.7 (0.8, 2.5)"
298,East Khasi Hills,Meghalaya,17,Diabetes,4.2,2.8,5.6,Female,"4.2 (2.8, 5.6)"
298,East Khasi Hills,Meghalaya,17,Diabetes,2.8,1.7,3.9,Male,"2.8 (1.7, 3.9)"
300,Kokrajhar,Assam,18,Diabetes,1.4,0.6,2.3,Female,"1.4 (0.6, 2.3)"
300,Kokrajhar,Assam,18,Diabetes,2,0.9,3,Male,"2 (0.9, 3)"
302,Goalpara,Assam,18,Diabetes,3.2,1.7,4.7,Female,"3.2 (1.7, 4.7)"
302,Goalpara,Assam,18,Diabetes,3.6,2.1,5.1,Male,"3.6 (2.1, 5.1)"
303,Barpeta,Assam,18,Diabetes,3.9,2.5,5.2,Female,"3.9 (2.5, 5.2)"
303,Barpeta,Assam,18,Diabetes,3.8,2.4,5.1,Male,"3.8 (2.4, 5.1)"
304,Morigaon,Assam,18,Diabetes,3,1.9,4.1,Female,"3 (1.9, 4.1)"
304,Morigaon,Assam,18,Diabetes,3.2,1.8,4.6,Male,"3.2 (1.8, 4.6)"
307,Lakhimpur,Assam,18,Diabetes,3.2,2.1,4.4,Female,"3.2 (2.1, 4.4)"
307,Lakhimpur,Assam,18,Diabetes,3,1.7,4.4,Male,"3 (1.7, 4.4)"
308,Dhemaji,Assam,18,Diabetes,2.1,1.1,3,Female,"2.1 (1.1, 3)"
308,Dhemaji,Assam,18,Diabetes,2.1,1.2,3,Male,"2.1 (1.2, 3)"
309,Tinsukia,Assam,18,Diabetes,2.5,1.5,3.5,Female,"2.5 (1.5, 3.5)"
309,Tinsukia,Assam,18,Diabetes,4.6,3.3,6,Male,"4.6 (3.3, 6)"
310,Dibrugarh,Assam,18,Diabetes,5.2,3.8,6.6,Female,"5.2 (3.8, 6.6)"
310,Dibrugarh,Assam,18,Diabetes,6.6,4.3,8.9,Male,"6.6 (4.3, 8.9)"
313,Golaghat,Assam,18,Diabetes,4.1,2.7,5.5,Female,"4.1 (2.7, 5.5)"
313,Golaghat,Assam,18,Diabetes,5.4,3.7,7,Male,"5.4 (3.7, 7)"
315,Dima Hasao,Assam,18,Diabetes,3.4,1.7,5.1,Female,"3.4 (1.7, 5.1)"
315,Dima Hasao,Assam,18,Diabetes,3.5,1.2,5.8,Male,"3.5 (1.2, 5.8)"
316,Cachar,Assam,18,Diabetes,4.4,2.9,6,Female,"4.4 (2.9, 6)"
316,Cachar,Assam,18,Diabetes,3.3,2.1,4.4,Male,"3.3 (2.1, 4.4)"
317,Karimganj,Assam,18,Diabetes,4,2.9,5.1,Female,"4 (2.9, 5.1)"
317,Karimganj,Assam,18,Diabetes,3.4,2.5,4.3,Male,"3.4 (2.5, 4.3)"
318,Hailakandi,Assam,18,Diabetes,4.1,2.6,5.6,Female,"4.1 (2.6, 5.6)"
318,Hailakandi,Assam,18,Diabetes,6.5,4.5,8.5,Male,"6.5 (4.5, 8.5)"
319,Bongaigaon,Assam,18,Diabetes,2.6,1.6,3.7,Female,"2.6 (1.6, 3.7)"
319,Bongaigaon,Assam,18,Diabetes,5.2,3.4,7,Male,"5.2 (3.4, 7)"
320,Chirang,Assam,18,Diabetes,3.8,1.9,5.6,Female,"3.8 (1.9, 5.6)"
320,Chirang,Assam,18,Diabetes,3.3,1,5.6,Male,"3.3 (1, 5.6)"
321,Kamrup,Assam,18,Diabetes,6.7,5,8.4,Female,"6.7 (5, 8.4)"
321,Kamrup,Assam,18,Diabetes,5.6,3.8,7.4,Male,"5.6 (3.8, 7.4)"
322,Kamrup Metropolitan,Assam,18,Diabetes,5.8,4.3,7.4,Female,"5.8 (4.3, 7.4)"
322,Kamrup Metropolitan,Assam,18,Diabetes,7.6,5.7,9.5,Male,"7.6 (5.7, 9.5)"
323,Nalbari,Assam,18,Diabetes,5.3,3.6,7,Female,"5.3 (3.6, 7)"
323,Nalbari,Assam,18,Diabetes,6.5,4.1,8.8,Male,"6.5 (4.1, 8.8)"
324,Baksa,Assam,18,Diabetes,2.6,1.5,3.7,Female,"2.6 (1.5, 3.7)"
324,Baksa,Assam,18,Diabetes,3.6,2.1,5,Male,"3.6 (2.1, 5)"
325,Darrang,Assam,18,Diabetes,2.9,1.7,4,Female,"2.9 (1.7, 4)"
325,Darrang,Assam,18,Diabetes,3.4,2.2,4.6,Male,"3.4 (2.2, 4.6)"
326,Udalguri,Assam,18,Diabetes,2.8,1.5,4,Female,"2.8 (1.5, 4)"
326,Udalguri,Assam,18,Diabetes,4.7,2.9,6.4,Male,"4.7 (2.9, 6.4)"
327,Darjiling,West Bengal,19,Diabetes,4.2,3,5.5,Female,"4.2 (3, 5.5)"
327,Darjiling,West Bengal,19,Diabetes,4.2,2.9,5.4,Male,"4.2 (2.9, 5.4)"
328,Jalpaiguri,West Bengal,19,Diabetes,2.8,1.6,4.1,Female,"2.8 (1.6, 4.1)"
328,Jalpaiguri,West Bengal,19,Diabetes,3.1,2,4.2,Male,"3.1 (2, 4.2)"
329,Koch Bihar,West Bengal,19,Diabetes,2.5,1.5,3.5,Female,"2.5 (1.5, 3.5)"
329,Koch Bihar,West Bengal,19,Diabetes,3.9,2.3,5.5,Male,"3.9 (2.3, 5.5)"
330,Uttar Dinajpur,West Bengal,19,Diabetes,3.7,2.1,5.3,Female,"3.7 (2.1, 5.3)"
