state,n5_state,residence,variable,estimate,lci,uci,stratification,strata,est_ci,ST_NM
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diabetes,7.1,3.5,10.6,swealthq_ur,Wealth: Medium,"7.1 (3.5, 10.6)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diagnosed,4.4,1.6,7.3,swealthq_ur,Wealth: Medium,"4.4 (1.6, 7.3)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Treated,4.3,1.6,7,swealthq_ur,Wealth: Medium,"4.3 (1.6, 7)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Controlled,2.6,0.6,4.7,swealthq_ur,Wealth: Medium,"2.6 (0.6, 4.7)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Screened,33.2,23.5,43,swealthq_ur,Wealth: High,"33.2 (23.5, 43)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diabetes,9,5.2,12.8,swealthq_ur,Wealth: High,"9 (5.2, 12.8)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diagnosed,5.3,2.8,7.8,swealthq_ur,Wealth: High,"5.3 (2.8, 7.8)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Treated,4.9,2.8,7,swealthq_ur,Wealth: High,"4.9 (2.8, 7)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Controlled,2.6,1,4.1,swealthq_ur,Wealth: High,"2.6 (1, 4.1)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Screened,47.6,37.9,57.3,swealthq_ur,Wealth: Highest,"47.6 (37.9, 57.3)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diabetes,12.5,8.2,16.8,swealthq_ur,Wealth: Highest,"12.5 (8.2, 16.8)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diagnosed,10.3,6.8,13.8,swealthq_ur,Wealth: Highest,"10.3 (6.8, 13.8)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Treated,9.3,5.7,12.8,swealthq_ur,Wealth: Highest,"9.3 (5.7, 12.8)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Controlled,3.8,1.9,5.7,swealthq_ur,Wealth: Highest,"3.8 (1.9, 5.7)",Dadra & Nagar Haveli And Daman & Diu
27,Maharashtra,Rural,Screened,21.5,19.4,23.7,swealthq_ur,Wealth: Lowest,"21.5 (19.4, 23.7)",Maharashtra
27,Maharashtra,Rural,Diabetes,2.1,1.8,2.4,swealthq_ur,Wealth: Lowest,"2.1 (1.8, 2.4)",Maharashtra
27,Maharashtra,Rural,Diagnosed,1.3,1,1.6,swealthq_ur,Wealth: Lowest,"1.3 (1, 1.6)",Maharashtra
27,Maharashtra,Rural,Treated,0.9,0.7,1.1,swealthq_ur,Wealth: Lowest,"0.9 (0.7, 1.1)",Maharashtra
27,Maharashtra,Rural,Controlled,0.8,0.6,1,swealthq_ur,Wealth: Lowest,"0.8 (0.6, 1)",Maharashtra
27,Maharashtra,Rural,Screened,24.7,22.6,26.9,swealthq_ur,Wealth: Low,"24.7 (22.6, 26.9)",Maharashtra
27,Maharashtra,Rural,Diabetes,2.6,2.3,2.9,swealthq_ur,Wealth: Low,"2.6 (2.3, 2.9)",Maharashtra
27,Maharashtra,Rural,Diagnosed,1.7,1.5,2,swealthq_ur,Wealth: Low,"1.7 (1.5, 2)",Maharashtra
27,Maharashtra,Rural,Treated,1.3,1.1,1.6,swealthq_ur,Wealth: Low,"1.3 (1.1, 1.6)",Maharashtra
27,Maharashtra,Rural,Controlled,1.1,0.9,1.3,swealthq_ur,Wealth: Low,"1.1 (0.9, 1.3)",Maharashtra
27,Maharashtra,Rural,Screened,26.8,24.6,29,swealthq_ur,Wealth: Medium,"26.8 (24.6, 29)",Maharashtra
27,Maharashtra,Rural,Diabetes,3.3,2.9,3.7,swealthq_ur,Wealth: Medium,"3.3 (2.9, 3.7)",Maharashtra
27,Maharashtra,Rural,Diagnosed,2.3,1.9,2.6,swealthq_ur,Wealth: Medium,"2.3 (1.9, 2.6)",Maharashtra
27,Maharashtra,Rural,Treated,1.9,1.5,2.2,swealthq_ur,Wealth: Medium,"1.9 (1.5, 2.2)",Maharashtra
27,Maharashtra,Rural,Controlled,1.3,1.1,1.6,swealthq_ur,Wealth: Medium,"1.3 (1.1, 1.6)",Maharashtra
27,Maharashtra,Rural,Screened,29.2,27,31.3,swealthq_ur,Wealth: High,"29.2 (27, 31.3)",Maharashtra
27,Maharashtra,Rural,Diabetes,4,3.4,4.5,swealthq_ur,Wealth: High,"4 (3.4, 4.5)",Maharashtra
27,Maharashtra,Rural,Diagnosed,2.7,2.3,3,swealthq_ur,Wealth: High,"2.7 (2.3, 3)",Maharashtra
27,Maharashtra,Rural,Treated,2.3,2,2.6,swealthq_ur,Wealth: High,"2.3 (2, 2.6)",Maharashtra
27,Maharashtra,Rural,Controlled,1.7,1.4,2,swealthq_ur,Wealth: High,"1.7 (1.4, 2)",Maharashtra
27,Maharashtra,Rural,Screened,32.5,29.7,35.4,swealthq_ur,Wealth: Highest,"32.5 (29.7, 35.4)",Maharashtra
27,Maharashtra,Rural,Diabetes,5.9,5.3,6.5,swealthq_ur,Wealth: Highest,"5.9 (5.3, 6.5)",Maharashtra
27,Maharashtra,Rural,Diagnosed,4.5,3.9,5,swealthq_ur,Wealth: Highest,"4.5 (3.9, 5)",Maharashtra
27,Maharashtra,Rural,Treated,4,3.5,4.5,swealthq_ur,Wealth: Highest,"4 (3.5, 4.5)",Maharashtra
27,Maharashtra,Rural,Controlled,2.6,2.2,3,swealthq_ur,Wealth: Highest,"2.6 (2.2, 3)",Maharashtra
27,Maharashtra,Urban,Screened,28.2,23.1,33.2,swealthq_ur,Wealth: Lowest,"28.2 (23.1, 33.2)",Maharashtra
27,Maharashtra,Urban,Diabetes,3.7,3.1,4.3,swealthq_ur,Wealth: Lowest,"3.7 (3.1, 4.3)",Maharashtra
27,Maharashtra,Urban,Diagnosed,2.6,2,3.1,swealthq_ur,Wealth: Lowest,"2.6 (2, 3.1)",Maharashtra
27,Maharashtra,Urban,Treated,2.2,1.6,2.8,swealthq_ur,Wealth: Lowest,"2.2 (1.6, 2.8)",Maharashtra
27,Maharashtra,Urban,Controlled,1.5,1,1.9,swealthq_ur,Wealth: Lowest,"1.5 (1, 1.9)",Maharashtra
27,Maharashtra,Urban,Screened,34.5,30.4,38.6,swealthq_ur,Wealth: Low,"34.5 (30.4, 38.6)",Maharashtra
27,Maharashtra,Urban,Diabetes,4.7,3.9,5.4,swealthq_ur,Wealth: Low,"4.7 (3.9, 5.4)",Maharashtra
27,Maharashtra,Urban,Diagnosed,3.4,2.7,4,swealthq_ur,Wealth: Low,"3.4 (2.7, 4)",Maharashtra
27,Maharashtra,Urban,Treated,2.8,2.2,3.3,swealthq_ur,Wealth: Low,"2.8 (2.2, 3.3)",Maharashtra
27,Maharashtra,Urban,Controlled,1.9,1.4,2.4,swealthq_ur,Wealth: Low,"1.9 (1.4, 2.4)",Maharashtra
27,Maharashtra,Urban,Screened,40.5,36.6,44.4,swealthq_ur,Wealth: Medium,"40.5 (36.6, 44.4)",Maharashtra
27,Maharashtra,Urban,Diabetes,6.9,5.9,8,swealthq_ur,Wealth: Medium,"6.9 (5.9, 8)",Maharashtra
27,Maharashtra,Urban,Diagnosed,5.4,4.4,6.4,swealthq_ur,Wealth: Medium,"5.4 (4.4, 6.4)",Maharashtra
27,Maharashtra,Urban,Treated,4.8,3.9,5.8,swealthq_ur,Wealth: Medium,"4.8 (3.9, 5.8)",Maharashtra
27,Maharashtra,Urban,Controlled,3,2.4,3.7,swealthq_ur,Wealth: Medium,"3 (2.4, 3.7)",Maharashtra
27,Maharashtra,Urban,Screened,44.7,40.5,48.9,swealthq_ur,Wealth: High,"44.7 (40.5, 48.9)",Maharashtra
27,Maharashtra,Urban,Diabetes,9,7.8,10.3,swealthq_ur,Wealth: High,"9 (7.8, 10.3)",Maharashtra
27,Maharashtra,Urban,Diagnosed,7.3,6.2,8.5,swealthq_ur,Wealth: High,"7.3 (6.2, 8.5)",Maharashtra
27,Maharashtra,Urban,Treated,6.5,5.4,7.7,swealthq_ur,Wealth: High,"6.5 (5.4, 7.7)",Maharashtra
27,Maharashtra,Urban,Controlled,4.4,3.6,5.3,swealthq_ur,Wealth: High,"4.4 (3.6, 5.3)",Maharashtra
27,Maharashtra,Urban,Screened,54.4,49.4,59.4,swealthq_ur,Wealth: Highest,"54.4 (49.4, 59.4)",Maharashtra
27,Maharashtra,Urban,Diabetes,8.7,7.4,10.1,swealthq_ur,Wealth: Highest,"8.7 (7.4, 10.1)",Maharashtra
27,Maharashtra,Urban,Diagnosed,7.5,6.1,8.8,swealthq_ur,Wealth: Highest,"7.5 (6.1, 8.8)",Maharashtra
27,Maharashtra,Urban,Treated,6.7,5.4,8,swealthq_ur,Wealth: Highest,"6.7 (5.4, 8)",Maharashtra
27,Maharashtra,Urban,Controlled,5,4,6.1,swealthq_ur,Wealth: Highest,"5 (4, 6.1)",Maharashtra
28,Andhra Pradesh,Rural,Screened,42.3,38.3,46.4,swealthq_ur,Wealth: Lowest,"42.3 (38.3, 46.4)",Andhra Pradesh
28,Andhra Pradesh,Rural,Diabetes,6.4,5.4,7.4,swealthq_ur,Wealth: Lowest,"6.4 (5.4, 7.4)",Andhra Pradesh
28,Andhra Pradesh,Rural,Diagnosed,4.6,3.8,5.5,swealthq_ur,Wealth: Lowest,"4.6 (3.8, 5.5)",Andhra Pradesh
28,Andhra Pradesh,Rural,Treated,3.9,3.1,4.8,swealthq_ur,Wealth: Lowest,"3.9 (3.1, 4.8)",Andhra Pradesh
28,Andhra Pradesh,Rural,Controlled,2.6,2,3.2,swealthq_ur,Wealth: Lowest,"2.6 (2, 3.2)",Andhra Pradesh
28,Andhra Pradesh,Rural,Screened,48.8,45.1,52.4,swealthq_ur,Wealth: Low,"48.8 (45.1, 52.4)",Andhra Pradesh
28,Andhra Pradesh,Rural,Diabetes,6.2,5.4,7.1,swealthq_ur,Wealth: Low,"6.2 (5.4, 7.1)",Andhra Pradesh
28,Andhra Pradesh,Rural,Diagnosed,4.6,3.9,5.3,swealthq_ur,Wealth: Low,"4.6 (3.9, 5.3)",Andhra Pradesh
28,Andhra Pradesh,Rural,Treated,3.9,3.2,4.5,swealthq_ur,Wealth: Low,"3.9 (3.2, 4.5)",Andhra Pradesh
28,Andhra Pradesh,Rural,Controlled,2.4,1.9,2.9,swealthq_ur,Wealth: Low,"2.4 (1.9, 2.9)",Andhra Pradesh
28,Andhra Pradesh,Rural,Screened,52.8,49.1,56.4,swealthq_ur,Wealth: Medium,"52.8 (49.1, 56.4)",Andhra Pradesh
28,Andhra Pradesh,Rural,Diabetes,7.9,6.9,8.8,swealthq_ur,Wealth: Medium,"7.9 (6.9, 8.8)",Andhra Pradesh
28,Andhra Pradesh,Rural,Diagnosed,6,5.2,6.8,swealthq_ur,Wealth: Medium,"6 (5.2, 6.8)",Andhra Pradesh
28,Andhra Pradesh,Rural,Treated,5.3,4.5,6,swealthq_ur,Wealth: Medium,"5.3 (4.5, 6)",Andhra Pradesh
28,Andhra Pradesh,Rural,Controlled,2.8,2.3,3.3,swealthq_ur,Wealth: Medium,"2.8 (2.3, 3.3)",Andhra Pradesh
28,Andhra Pradesh,Rural,Screened,54.6,51.3,57.9,swealthq_ur,Wealth: High,"54.6 (51.3, 57.9)",Andhra Pradesh
28,Andhra Pradesh,Rural,Diabetes,9,8.1,9.9,swealthq_ur,Wealth: High,"9 (8.1, 9.9)",Andhra Pradesh
28,Andhra Pradesh,Rural,Diagnosed,6.7,5.8,7.5,swealthq_ur,Wealth: High,"6.7 (5.8, 7.5)",Andhra Pradesh
28,Andhra Pradesh,Rural,Treated,5.9,5.1,6.7,swealthq_ur,Wealth: High,"5.9 (5.1, 6.7)",Andhra Pradesh
28,Andhra Pradesh,Rural,Controlled,3.5,2.9,4.1,swealthq_ur,Wealth: High,"3.5 (2.9, 4.1)",Andhra Pradesh
28,Andhra Pradesh,Rural,Screened,60.6,57.2,64.1,swealthq_ur,Wealth: Highest,"60.6 (57.2, 64.1)",Andhra Pradesh
28,Andhra Pradesh,Rural,Diabetes,12.2,10.9,13.5,swealthq_ur,Wealth: Highest,"12.2 (10.9, 13.5)",Andhra Pradesh
28,Andhra Pradesh,Rural,Diagnosed,10.1,8.8,11.3,swealthq_ur,Wealth: Highest,"10.1 (8.8, 11.3)",Andhra Pradesh
28,Andhra Pradesh,Rural,Treated,9.1,7.9,10.3,swealthq_ur,Wealth: Highest,"9.1 (7.9, 10.3)",Andhra Pradesh
28,Andhra Pradesh,Rural,Controlled,4.6,3.8,5.4,swealthq_ur,Wealth: Highest,"4.6 (3.8, 5.4)",Andhra Pradesh
28,Andhra Pradesh,Urban,Screened,48.4,43.1,53.8,swealthq_ur,Wealth: Lowest,"48.4 (43.1, 53.8)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diabetes,9.7,7.8,11.6,swealthq_ur,Wealth: Lowest,"9.7 (7.8, 11.6)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diagnosed,6.5,5,8,swealthq_ur,Wealth: Lowest,"6.5 (5, 8)",Andhra Pradesh
28,Andhra Pradesh,Urban,Treated,5.5,4.1,6.9,swealthq_ur,Wealth: Lowest,"5.5 (4.1, 6.9)",Andhra Pradesh
28,Andhra Pradesh,Urban,Controlled,2.8,1.8,3.7,swealthq_ur,Wealth: Lowest,"2.8 (1.8, 3.7)",Andhra Pradesh
28,Andhra Pradesh,Urban,Screened,53.4,47.5,59.3,swealthq_ur,Wealth: Low,"53.4 (47.5, 59.3)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diabetes,12.1,10,14.1,swealthq_ur,Wealth: Low,"12.1 (10, 14.1)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diagnosed,9,7.1,10.8,swealthq_ur,Wealth: Low,"9 (7.1, 10.8)",Andhra Pradesh
28,Andhra Pradesh,Urban,Treated,7.8,6.1,9.5,swealthq_ur,Wealth: Low,"7.8 (6.1, 9.5)",Andhra Pradesh
28,Andhra Pradesh,Urban,Controlled,4.1,2.7,5.5,swealthq_ur,Wealth: Low,"4.1 (2.7, 5.5)",Andhra Pradesh
28,Andhra Pradesh,Urban,Screened,57.8,52.7,62.8,swealthq_ur,Wealth: Medium,"57.8 (52.7, 62.8)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diabetes,13.2,10.9,15.5,swealthq_ur,Wealth: Medium,"13.2 (10.9, 15.5)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diagnosed,10.3,8.3,12.2,swealthq_ur,Wealth: Medium,"10.3 (8.3, 12.2)",Andhra Pradesh
28,Andhra Pradesh,Urban,Treated,9.6,7.8,11.4,swealthq_ur,Wealth: Medium,"9.6 (7.8, 11.4)",Andhra Pradesh
28,Andhra Pradesh,Urban,Controlled,4.5,3.4,5.6,swealthq_ur,Wealth: Medium,"4.5 (3.4, 5.6)",Andhra Pradesh
28,Andhra Pradesh,Urban,Screened,57.6,52.7,62.4,swealthq_ur,Wealth: High,"57.6 (52.7, 62.4)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diabetes,15,13,17,swealthq_ur,Wealth: High,"15 (13, 17)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diagnosed,10.9,9.1,12.8,swealthq_ur,Wealth: High,"10.9 (9.1, 12.8)",Andhra Pradesh
28,Andhra Pradesh,Urban,Treated,10.2,8.4,12,swealthq_ur,Wealth: High,"10.2 (8.4, 12)",Andhra Pradesh
28,Andhra Pradesh,Urban,Controlled,5,3.9,6.1,swealthq_ur,Wealth: High,"5 (3.9, 6.1)",Andhra Pradesh
28,Andhra Pradesh,Urban,Screened,64,58.6,69.4,swealthq_ur,Wealth: Highest,"64 (58.6, 69.4)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diabetes,16.4,13.8,19,swealthq_ur,Wealth: Highest,"16.4 (13.8, 19)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diagnosed,14,11.6,16.4,swealthq_ur,Wealth: Highest,"14 (11.6, 16.4)",Andhra Pradesh
28,Andhra Pradesh,Urban,Treated,12.6,10.3,14.9,swealthq_ur,Wealth: Highest,"12.6 (10.3, 14.9)",Andhra Pradesh
28,Andhra Pradesh,Urban,Controlled,7.5,5.8,9.3,swealthq_ur,Wealth: Highest,"7.5 (5.8, 9.3)",Andhra Pradesh
29,Karnataka,Rural,Screened,32.4,29.6,35.2,swealthq_ur,Wealth: Lowest,"32.4 (29.6, 35.2)",Karnataka
29,Karnataka,Rural,Diabetes,3.2,2.7,3.6,swealthq_ur,Wealth: Lowest,"3.2 (2.7, 3.6)",Karnataka
29,Karnataka,Rural,Diagnosed,2.1,1.7,2.5,swealthq_ur,Wealth: Lowest,"2.1 (1.7, 2.5)",Karnataka
29,Karnataka,Rural,Treated,1.7,1.4,2,swealthq_ur,Wealth: Lowest,"1.7 (1.4, 2)",Karnataka
29,Karnataka,Rural,Controlled,1.3,1,1.7,swealthq_ur,Wealth: Lowest,"1.3 (1, 1.7)",Karnataka
29,Karnataka,Rural,Screened,33.8,31.4,36.2,swealthq_ur,Wealth: Low,"33.8 (31.4, 36.2)",Karnataka
29,Karnataka,Rural,Diabetes,4.3,3.7,4.8,swealthq_ur,Wealth: Low,"4.3 (3.7, 4.8)",Karnataka
29,Karnataka,Rural,Diagnosed,3.1,2.6,3.5,swealthq_ur,Wealth: Low,"3.1 (2.6, 3.5)",Karnataka
29,Karnataka,Rural,Treated,2.3,1.9,2.6,swealthq_ur,Wealth: Low,"2.3 (1.9, 2.6)",Karnataka
29,Karnataka,Rural,Controlled,1.9,1.6,2.3,swealthq_ur,Wealth: Low,"1.9 (1.6, 2.3)",Karnataka
29,Karnataka,Rural,Screened,38.7,36.1,41.2,swealthq_ur,Wealth: Medium,"38.7 (36.1, 41.2)",Karnataka
29,Karnataka,Rural,Diabetes,4.9,4.4,5.4,swealthq_ur,Wealth: Medium,"4.9 (4.4, 5.4)",Karnataka
29,Karnataka,Rural,Diagnosed,3.4,3,3.8,swealthq_ur,Wealth: Medium,"3.4 (3, 3.8)",Karnataka
29,Karnataka,Rural,Treated,2.9,2.5,3.3,swealthq_ur,Wealth: Medium,"2.9 (2.5, 3.3)",Karnataka
29,Karnataka,Rural,Controlled,1.9,1.6,2.3,swealthq_ur,Wealth: Medium,"1.9 (1.6, 2.3)",Karnataka
29,Karnataka,Rural,Screened,42.1,39.5,44.8,swealthq_ur,Wealth: High,"42.1 (39.5, 44.8)",Karnataka
29,Karnataka,Rural,Diabetes,5.9,5.3,6.5,swealthq_ur,Wealth: High,"5.9 (5.3, 6.5)",Karnataka
29,Karnataka,Rural,Diagnosed,4.2,3.7,4.7,swealthq_ur,Wealth: High,"4.2 (3.7, 4.7)",Karnataka
29,Karnataka,Rural,Treated,3.6,3.2,4.1,swealthq_ur,Wealth: High,"3.6 (3.2, 4.1)",Karnataka
29,Karnataka,Rural,Controlled,2.1,1.7,2.4,swealthq_ur,Wealth: High,"2.1 (1.7, 2.4)",Karnataka
29,Karnataka,Rural,Screened,47.9,44.7,51.2,swealthq_ur,Wealth: Highest,"47.9 (44.7, 51.2)",Karnataka
29,Karnataka,Rural,Diabetes,8.1,7.4,8.8,swealthq_ur,Wealth: Highest,"8.1 (7.4, 8.8)",Karnataka
29,Karnataka,Rural,Diagnosed,6.3,5.6,6.9,swealthq_ur,Wealth: Highest,"6.3 (5.6, 6.9)",Karnataka
29,Karnataka,Rural,Treated,5.6,5.1,6.2,swealthq_ur,Wealth: Highest,"5.6 (5.1, 6.2)",Karnataka
29,Karnataka,Rural,Controlled,3,2.7,3.4,swealthq_ur,Wealth: Highest,"3 (2.7, 3.4)",Karnataka
29,Karnataka,Urban,Screened,36.1,31.1,41.1,swealthq_ur,Wealth: Lowest,"36.1 (31.1, 41.1)",Karnataka
29,Karnataka,Urban,Diabetes,4.9,4,5.8,swealthq_ur,Wealth: Lowest,"4.9 (4, 5.8)",Karnataka
29,Karnataka,Urban,Diagnosed,3.4,2.6,4.2,swealthq_ur,Wealth: Lowest,"3.4 (2.6, 4.2)",Karnataka
29,Karnataka,Urban,Treated,3.1,2.3,3.8,swealthq_ur,Wealth: Lowest,"3.1 (2.3, 3.8)",Karnataka
29,Karnataka,Urban,Controlled,1.8,1.2,2.4,swealthq_ur,Wealth: Lowest,"1.8 (1.2, 2.4)",Karnataka
29,Karnataka,Urban,Screened,43.5,39,47.9,swealthq_ur,Wealth: Low,"43.5 (39, 47.9)",Karnataka
29,Karnataka,Urban,Diabetes,7.8,6.7,8.9,swealthq_ur,Wealth: Low,"7.8 (6.7, 8.9)",Karnataka
29,Karnataka,Urban,Diagnosed,5.9,4.9,6.9,swealthq_ur,Wealth: Low,"5.9 (4.9, 6.9)",Karnataka
29,Karnataka,Urban,Treated,5.2,4.2,6.1,swealthq_ur,Wealth: Low,"5.2 (4.2, 6.1)",Karnataka
29,Karnataka,Urban,Controlled,2.8,2.2,3.5,swealthq_ur,Wealth: Low,"2.8 (2.2, 3.5)",Karnataka
29,Karnataka,Urban,Screened,47.9,42.9,52.8,swealthq_ur,Wealth: Medium,"47.9 (42.9, 52.8)",Karnataka
29,Karnataka,Urban,Diabetes,9.8,8.5,11.2,swealthq_ur,Wealth: Medium,"9.8 (8.5, 11.2)",Karnataka
29,Karnataka,Urban,Diagnosed,7.1,5.9,8.3,swealthq_ur,Wealth: Medium,"7.1 (5.9, 8.3)",Karnataka
29,Karnataka,Urban,Treated,6.6,5.4,7.8,swealthq_ur,Wealth: Medium,"6.6 (5.4, 7.8)",Karnataka
29,Karnataka,Urban,Controlled,3.5,2.6,4.3,swealthq_ur,Wealth: Medium,"3.5 (2.6, 4.3)",Karnataka
29,Karnataka,Urban,Screened,46.3,39.6,53,swealthq_ur,Wealth: High,"46.3 (39.6, 53)",Karnataka
29,Karnataka,Urban,Diabetes,9.8,8.2,11.4,swealthq_ur,Wealth: High,"9.8 (8.2, 11.4)",Karnataka
29,Karnataka,Urban,Diagnosed,7.7,6.2,9.3,swealthq_ur,Wealth: High,"7.7 (6.2, 9.3)",Karnataka
29,Karnataka,Urban,Treated,7,5.6,8.4,swealthq_ur,Wealth: High,"7 (5.6, 8.4)",Karnataka
29,Karnataka,Urban,Controlled,3.7,2.7,4.7,swealthq_ur,Wealth: High,"3.7 (2.7, 4.7)",Karnataka
29,Karnataka,Urban,Screened,50.1,42.1,58.1,swealthq_ur,Wealth: Highest,"50.1 (42.1, 58.1)",Karnataka
29,Karnataka,Urban,Diabetes,10.9,8.6,13.2,swealthq_ur,Wealth: Highest,"10.9 (8.6, 13.2)",Karnataka
29,Karnataka,Urban,Diagnosed,9.2,7.1,11.4,swealthq_ur,Wealth: Highest,"9.2 (7.1, 11.4)",Karnataka
29,Karnataka,Urban,Treated,8.3,6.3,10.2,swealthq_ur,Wealth: Highest,"8.3 (6.3, 10.2)",Karnataka
29,Karnataka,Urban,Controlled,4.3,3.1,5.5,swealthq_ur,Wealth: Highest,"4.3 (3.1, 5.5)",Karnataka
30,Goa,Rural,Screened,72.2,65.2,79.3,swealthq_ur,Wealth: Lowest,"72.2 (65.2, 79.3)",Goa
30,Goa,Rural,Diabetes,6.2,3.6,8.8,swealthq_ur,Wealth: Lowest,"6.2 (3.6, 8.8)",Goa
30,Goa,Rural,Diagnosed,5.4,3.3,7.6,swealthq_ur,Wealth: Lowest,"5.4 (3.3, 7.6)",Goa
30,Goa,Rural,Treated,4.1,2.3,6,swealthq_ur,Wealth: Lowest,"4.1 (2.3, 6)",Goa
30,Goa,Rural,Controlled,2.8,1.3,4.3,swealthq_ur,Wealth: Lowest,"2.8 (1.3, 4.3)",Goa
30,Goa,Rural,Screened,77.4,68.2,86.7,swealthq_ur,Wealth: Low,"77.4 (68.2, 86.7)",Goa
30,Goa,Rural,Diabetes,10.8,7.8,13.8,swealthq_ur,Wealth: Low,"10.8 (7.8, 13.8)",Goa
30,Goa,Rural,Diagnosed,9,6.4,11.6,swealthq_ur,Wealth: Low,"9 (6.4, 11.6)",Goa
30,Goa,Rural,Treated,6.6,3.8,9.4,swealthq_ur,Wealth: Low,"6.6 (3.8, 9.4)",Goa
30,Goa,Rural,Controlled,5.7,3.5,7.9,swealthq_ur,Wealth: Low,"5.7 (3.5, 7.9)",Goa
30,Goa,Rural,Screened,76.4,65.8,87,swealthq_ur,Wealth: Medium,"76.4 (65.8, 87)",Goa
30,Goa,Rural,Diabetes,10.4,7,13.8,swealthq_ur,Wealth: Medium,"10.4 (7, 13.8)",Goa
30,Goa,Rural,Diagnosed,7.1,4.7,9.6,swealthq_ur,Wealth: Medium,"7.1 (4.7, 9.6)",Goa
30,Goa,Rural,Treated,7.1,4.7,9.6,swealthq_ur,Wealth: Medium,"7.1 (4.7, 9.6)",Goa
30,Goa,Rural,Controlled,3.7,1.9,5.4,swealthq_ur,Wealth: Medium,"3.7 (1.9, 5.4)",Goa
30,Goa,Rural,Screened,74.4,65.6,83.1,swealthq_ur,Wealth: High,"74.4 (65.6, 83.1)",Goa
30,Goa,Rural,Diabetes,13,10.3,15.7,swealthq_ur,Wealth: High,"13 (10.3, 15.7)",Goa
30,Goa,Rural,Diagnosed,12.1,9.4,14.8,swealthq_ur,Wealth: High,"12.1 (9.4, 14.8)",Goa
30,Goa,Rural,Treated,10.3,7.5,13.1,swealthq_ur,Wealth: High,"10.3 (7.5, 13.1)",Goa
30,Goa,Rural,Controlled,6.7,4.7,8.7,swealthq_ur,Wealth: High,"6.7 (4.7, 8.7)",Goa
30,Goa,Rural,Screened,79,69.3,88.7,swealthq_ur,Wealth: Highest,"79 (69.3, 88.7)",Goa
30,Goa,Rural,Diabetes,11.1,8.1,14.2,swealthq_ur,Wealth: Highest,"11.1 (8.1, 14.2)",Goa
30,Goa,Rural,Diagnosed,9.7,6.6,12.7,swealthq_ur,Wealth: Highest,"9.7 (6.6, 12.7)",Goa
30,Goa,Rural,Treated,9.7,6.6,12.7,swealthq_ur,Wealth: Highest,"9.7 (6.6, 12.7)",Goa
30,Goa,Rural,Controlled,5.3,3.4,7.3,swealthq_ur,Wealth: Highest,"5.3 (3.4, 7.3)",Goa
30,Goa,Urban,Screened,70.1,61,79.2,swealthq_ur,Wealth: Lowest,"70.1 (61, 79.2)",Goa
30,Goa,Urban,Diabetes,6.7,4.6,8.8,swealthq_ur,Wealth: Lowest,"6.7 (4.6, 8.8)",Goa
30,Goa,Urban,Diagnosed,5.2,3.3,7.1,swealthq_ur,Wealth: Lowest,"5.2 (3.3, 7.1)",Goa
30,Goa,Urban,Treated,4.8,3.1,6.4,swealthq_ur,Wealth: Lowest,"4.8 (3.1, 6.4)",Goa
30,Goa,Urban,Controlled,2.1,0.7,3.5,swealthq_ur,Wealth: Lowest,"2.1 (0.7, 3.5)",Goa
30,Goa,Urban,Screened,80,74.5,85.5,swealthq_ur,Wealth: Low,"80 (74.5, 85.5)",Goa
30,Goa,Urban,Diabetes,8.6,5.9,11.3,swealthq_ur,Wealth: Low,"8.6 (5.9, 11.3)",Goa
30,Goa,Urban,Diagnosed,7.5,5.3,9.8,swealthq_ur,Wealth: Low,"7.5 (5.3, 9.8)",Goa
