REGCODE,REGNAME,n5_state,v024,variable,estimate,lci,uci,strata,est_ci
612,Dindigul,Tamil Nadu,33,Treated,94.9,90.9,98.8,Female,"94.9 (90.9, 98.8)"
612,Dindigul,Tamil Nadu,33,Controlled,42,31.1,52.8,Female,"42 (31.1, 52.8)"
612,Dindigul,Tamil Nadu,33,Treated,95.4,91,99.9,Male,"95.4 (91, 99.9)"
612,Dindigul,Tamil Nadu,33,Controlled,35.7,25.1,46.3,Male,"35.7 (25.1, 46.3)"
613,Karur,Tamil Nadu,33,Treated,89.7,82.5,97,Female,"89.7 (82.5, 97)"
613,Karur,Tamil Nadu,33,Controlled,40.4,29.6,51.2,Female,"40.4 (29.6, 51.2)"
613,Karur,Tamil Nadu,33,Treated,91.1,83.8,98.4,Male,"91.1 (83.8, 98.4)"
613,Karur,Tamil Nadu,33,Controlled,43,31.7,54.3,Male,"43 (31.7, 54.3)"
614,Tiruchirappalli,Tamil Nadu,33,Treated,93.4,87.6,99.2,Female,"93.4 (87.6, 99.2)"
614,Tiruchirappalli,Tamil Nadu,33,Controlled,47.6,36.7,58.6,Female,"47.6 (36.7, 58.6)"
614,Tiruchirappalli,Tamil Nadu,33,Treated,92.1,85.6,98.6,Male,"92.1 (85.6, 98.6)"
614,Tiruchirappalli,Tamil Nadu,33,Controlled,43.2,31.6,54.8,Male,"43.2 (31.6, 54.8)"
615,Perambalur,Tamil Nadu,33,Treated,62.3,40.3,84.4,Female,"62.3 (40.3, 84.4)"
615,Perambalur,Tamil Nadu,33,Controlled,64.6,53.7,75.4,Female,"64.6 (53.7, 75.4)"
615,Perambalur,Tamil Nadu,33,Treated,63.1,38.8,87.5,Male,"63.1 (38.8, 87.5)"
615,Perambalur,Tamil Nadu,33,Controlled,64.8,50.6,79.1,Male,"64.8 (50.6, 79.1)"
616,Ariyalur,Tamil Nadu,33,Treated,58.6,36.3,80.8,Female,"58.6 (36.3, 80.8)"
616,Ariyalur,Tamil Nadu,33,Controlled,60.3,47.1,73.5,Female,"60.3 (47.1, 73.5)"
616,Ariyalur,Tamil Nadu,33,Treated,62.7,40.8,84.6,Male,"62.7 (40.8, 84.6)"
616,Ariyalur,Tamil Nadu,33,Controlled,61.7,47.8,75.6,Male,"61.7 (47.8, 75.6)"
617,Cuddalore,Tamil Nadu,33,Treated,84.7,74.6,94.8,Female,"84.7 (74.6, 94.8)"
617,Cuddalore,Tamil Nadu,33,Controlled,47.7,37.2,58.3,Female,"47.7 (37.2, 58.3)"
617,Cuddalore,Tamil Nadu,33,Treated,80.8,71.6,90,Male,"80.8 (71.6, 90)"
617,Cuddalore,Tamil Nadu,33,Controlled,48.4,37.2,59.6,Male,"48.4 (37.2, 59.6)"
618,Nagapattinam,Tamil Nadu,33,Treated,59.7,41.4,78,Female,"59.7 (41.4, 78)"
618,Nagapattinam,Tamil Nadu,33,Controlled,64.7,52.5,76.9,Female,"64.7 (52.5, 76.9)"
618,Nagapattinam,Tamil Nadu,33,Treated,66,48.3,83.6,Male,"66 (48.3, 83.6)"
618,Nagapattinam,Tamil Nadu,33,Controlled,61.1,47.7,74.6,Male,"61.1 (47.7, 74.6)"
619,Thiruvarur,Tamil Nadu,33,Treated,46.8,25.1,68.4,Female,"46.8 (25.1, 68.4)"
619,Thiruvarur,Tamil Nadu,33,Controlled,64.1,52,76.2,Female,"64.1 (52, 76.2)"
619,Thiruvarur,Tamil Nadu,33,Treated,52.4,32,72.7,Male,"52.4 (32, 72.7)"
619,Thiruvarur,Tamil Nadu,33,Controlled,60.9,48.2,73.5,Male,"60.9 (48.2, 73.5)"
620,Thanjavur,Tamil Nadu,33,Treated,94.9,90,99.8,Female,"94.9 (90, 99.8)"
620,Thanjavur,Tamil Nadu,33,Controlled,45.1,35.8,54.5,Female,"45.1 (35.8, 54.5)"
620,Thanjavur,Tamil Nadu,33,Treated,87.9,78.9,96.8,Male,"87.9 (78.9, 96.8)"
620,Thanjavur,Tamil Nadu,33,Controlled,46.2,31.2,61.2,Male,"46.2 (31.2, 61.2)"
621,Pudukkottai,Tamil Nadu,33,Treated,90.2,83.8,96.6,Female,"90.2 (83.8, 96.6)"
621,Pudukkottai,Tamil Nadu,33,Controlled,51,39.1,62.9,Female,"51 (39.1, 62.9)"
621,Pudukkottai,Tamil Nadu,33,Treated,92.5,87.1,97.9,Male,"92.5 (87.1, 97.9)"
621,Pudukkottai,Tamil Nadu,33,Controlled,48,38,58,Male,"48 (38, 58)"
622,Sivaganga,Tamil Nadu,33,Treated,81.4,66.7,96.1,Female,"81.4 (66.7, 96.1)"
622,Sivaganga,Tamil Nadu,33,Controlled,58.3,48.8,67.8,Female,"58.3 (48.8, 67.8)"
622,Sivaganga,Tamil Nadu,33,Treated,78.6,64.2,93,Male,"78.6 (64.2, 93)"
622,Sivaganga,Tamil Nadu,33,Controlled,49.5,35.9,63.1,Male,"49.5 (35.9, 63.1)"
623,Madurai,Tamil Nadu,33,Treated,34.6,24.2,45,Female,"34.6 (24.2, 45)"
623,Madurai,Tamil Nadu,33,Controlled,77.2,69.5,85,Female,"77.2 (69.5, 85)"
623,Madurai,Tamil Nadu,33,Treated,36.9,24.4,49.5,Male,"36.9 (24.4, 49.5)"
623,Madurai,Tamil Nadu,33,Controlled,75.7,64.8,86.6,Male,"75.7 (64.8, 86.6)"
624,Theni,Tamil Nadu,33,Treated,94.6,90.2,99.1,Female,"94.6 (90.2, 99.1)"
624,Theni,Tamil Nadu,33,Controlled,37.8,29.2,46.4,Female,"37.8 (29.2, 46.4)"
624,Theni,Tamil Nadu,33,Treated,93.6,88.9,98.3,Male,"93.6 (88.9, 98.3)"
624,Theni,Tamil Nadu,33,Controlled,40,29.4,50.7,Male,"40 (29.4, 50.7)"
625,Virudhunagar,Tamil Nadu,33,Treated,69.9,55.5,84.2,Female,"69.9 (55.5, 84.2)"
625,Virudhunagar,Tamil Nadu,33,Controlled,62.8,52.3,73.4,Female,"62.8 (52.3, 73.4)"
625,Virudhunagar,Tamil Nadu,33,Treated,74.5,59.7,89.3,Male,"74.5 (59.7, 89.3)"
625,Virudhunagar,Tamil Nadu,33,Controlled,58.2,48.7,67.6,Male,"58.2 (48.7, 67.6)"
626,Ramanathapuram,Tamil Nadu,33,Treated,23.5,12.2,34.7,Female,"23.5 (12.2, 34.7)"
626,Ramanathapuram,Tamil Nadu,33,Controlled,82.8,75.4,90.2,Female,"82.8 (75.4, 90.2)"
626,Ramanathapuram,Tamil Nadu,33,Treated,28.1,13,43.1,Male,"28.1 (13, 43.1)"
626,Ramanathapuram,Tamil Nadu,33,Controlled,81.2,71.8,90.6,Male,"81.2 (71.8, 90.6)"
627,Thoothukkudi,Tamil Nadu,33,Treated,82.6,69.7,95.6,Female,"82.6 (69.7, 95.6)"
627,Thoothukkudi,Tamil Nadu,33,Controlled,51.4,41.4,61.3,Female,"51.4 (41.4, 61.3)"
627,Thoothukkudi,Tamil Nadu,33,Treated,81.1,70,92.2,Male,"81.1 (70, 92.2)"
627,Thoothukkudi,Tamil Nadu,33,Controlled,45.7,34.2,57.3,Male,"45.7 (34.2, 57.3)"
628,Tirunelveli,Tamil Nadu,33,Treated,35.4,21.9,49,Female,"35.4 (21.9, 49)"
628,Tirunelveli,Tamil Nadu,33,Controlled,71.2,61.9,80.6,Female,"71.2 (61.9, 80.6)"
628,Tirunelveli,Tamil Nadu,33,Treated,39.6,23.3,55.9,Male,"39.6 (23.3, 55.9)"
628,Tirunelveli,Tamil Nadu,33,Controlled,67.1,55.5,78.7,Male,"67.1 (55.5, 78.7)"
629,Kanniyakumari,Tamil Nadu,33,Treated,51,32.7,69.3,Female,"51 (32.7, 69.3)"
629,Kanniyakumari,Tamil Nadu,33,Controlled,61.3,49.9,72.7,Female,"61.3 (49.9, 72.7)"
629,Kanniyakumari,Tamil Nadu,33,Treated,52.7,33.2,72.3,Male,"52.7 (33.2, 72.3)"
629,Kanniyakumari,Tamil Nadu,33,Controlled,58.8,44.9,72.8,Male,"58.8 (44.9, 72.8)"
630,Dharmapuri,Tamil Nadu,33,Treated,84.6,77,92.2,Female,"84.6 (77, 92.2)"
630,Dharmapuri,Tamil Nadu,33,Controlled,45.7,36.6,54.7,Female,"45.7 (36.6, 54.7)"
630,Dharmapuri,Tamil Nadu,33,Treated,90.9,82.4,99.4,Male,"90.9 (82.4, 99.4)"
630,Dharmapuri,Tamil Nadu,33,Controlled,56.2,40.3,72.2,Male,"56.2 (40.3, 72.2)"
631,Krishnagiri,Tamil Nadu,33,Treated,94.8,89,100.5,Female,"94.8 (89, 100.5)"
631,Krishnagiri,Tamil Nadu,33,Controlled,41.1,28.1,54.2,Female,"41.1 (28.1, 54.2)"
631,Krishnagiri,Tamil Nadu,33,Treated,87.6,80.3,95,Male,"87.6 (80.3, 95)"
631,Krishnagiri,Tamil Nadu,33,Controlled,40.4,21.8,59,Male,"40.4 (21.8, 59)"
632,Coimbatore,Tamil Nadu,33,Treated,92.6,86.4,98.8,Female,"92.6 (86.4, 98.8)"
632,Coimbatore,Tamil Nadu,33,Controlled,52.4,42.4,62.4,Female,"52.4 (42.4, 62.4)"
632,Coimbatore,Tamil Nadu,33,Treated,84,72.6,95.3,Male,"84 (72.6, 95.3)"
632,Coimbatore,Tamil Nadu,33,Controlled,44.9,31.4,58.3,Male,"44.9 (31.4, 58.3)"
633,Tiruppur,Tamil Nadu,33,Treated,94.5,89.6,99.4,Female,"94.5 (89.6, 99.4)"
633,Tiruppur,Tamil Nadu,33,Controlled,33.3,24,42.7,Female,"33.3 (24, 42.7)"
633,Tiruppur,Tamil Nadu,33,Treated,94.8,89.1,100.5,Male,"94.8 (89.1, 100.5)"
633,Tiruppur,Tamil Nadu,33,Controlled,39.9,29.1,50.7,Male,"39.9 (29.1, 50.7)"
634,Yanam,Puducherry,34,Treated,88.5,81.7,95.2,Female,"88.5 (81.7, 95.2)"
634,Yanam,Puducherry,34,Controlled,51.2,41.6,60.7,Female,"51.2 (41.6, 60.7)"
634,Yanam,Puducherry,34,Treated,83.6,77.1,90.1,Male,"83.6 (77.1, 90.1)"
634,Yanam,Puducherry,34,Controlled,40.5,31.9,49,Male,"40.5 (31.9, 49)"
635,Puducherry,Puducherry,34,Treated,83.1,72.6,93.6,Female,"83.1 (72.6, 93.6)"
635,Puducherry,Puducherry,34,Controlled,60.5,49.7,71.3,Female,"60.5 (49.7, 71.3)"
635,Puducherry,Puducherry,34,Treated,86.9,78.2,95.5,Male,"86.9 (78.2, 95.5)"
635,Puducherry,Puducherry,34,Controlled,55,46.1,63.8,Male,"55 (46.1, 63.8)"
636,Mahe,Puducherry,34,Treated,63.5,53.7,73.3,Female,"63.5 (53.7, 73.3)"
636,Mahe,Puducherry,34,Controlled,65.3,52.1,78.5,Female,"65.3 (52.1, 78.5)"
636,Mahe,Puducherry,34,Treated,68.7,54.6,82.7,Male,"68.7 (54.6, 82.7)"
636,Mahe,Puducherry,34,Controlled,70.4,56.2,84.7,Male,"70.4 (56.2, 84.7)"
637,Karaikal,Puducherry,34,Treated,86.8,81,92.6,Female,"86.8 (81, 92.6)"
637,Karaikal,Puducherry,34,Controlled,49,40.7,57.4,Female,"49 (40.7, 57.4)"
637,Karaikal,Puducherry,34,Treated,88.8,83.6,94.1,Male,"88.8 (83.6, 94.1)"
637,Karaikal,Puducherry,34,Controlled,45.3,36.8,53.8,Male,"45.3 (36.8, 53.8)"
638,Nicobars,Andaman & Nicobar Islands,35,Treated,71.8,56.2,87.4,Female,"71.8 (56.2, 87.4)"
638,Nicobars,Andaman & Nicobar Islands,35,Controlled,76.5,61.4,91.5,Female,"76.5 (61.4, 91.5)"
638,Nicobars,Andaman & Nicobar Islands,35,Treated,78.3,59.1,97.6,Male,"78.3 (59.1, 97.6)"
638,Nicobars,Andaman & Nicobar Islands,35,Controlled,54.9,39.6,70.2,Male,"54.9 (39.6, 70.2)"
639,North & Middle Andaman,Andaman & Nicobar Islands,35,Treated,92.1,85.5,98.7,Female,"92.1 (85.5, 98.7)"
639,North & Middle Andaman,Andaman & Nicobar Islands,35,Controlled,59.8,46.3,73.3,Female,"59.8 (46.3, 73.3)"
639,North & Middle Andaman,Andaman & Nicobar Islands,35,Treated,89.9,83.9,96,Male,"89.9 (83.9, 96)"
639,North & Middle Andaman,Andaman & Nicobar Islands,35,Controlled,63,50.1,75.9,Male,"63 (50.1, 75.9)"
640,South Andaman,Andaman & Nicobar Islands,35,Treated,93.5,88.5,98.5,Female,"93.5 (88.5, 98.5)"
640,South Andaman,Andaman & Nicobar Islands,35,Controlled,48.6,37,60.3,Female,"48.6 (37, 60.3)"
640,South Andaman,Andaman & Nicobar Islands,35,Treated,83.9,74.4,93.4,Male,"83.9 (74.4, 93.4)"
640,South Andaman,Andaman & Nicobar Islands,35,Controlled,48.3,36.9,59.8,Male,"48.3 (36.9, 59.8)"
801,East Siang,Arunachal Pradesh,12,Treated,25.7,7.2,44.1,Female,"25.7 (7.2, 44.1)"
801,East Siang,Arunachal Pradesh,12,Controlled,78.7,63.1,94.3,Female,"78.7 (63.1, 94.3)"
801,East Siang,Arunachal Pradesh,12,Treated,26.8,9.4,44.1,Male,"26.8 (9.4, 44.1)"
801,East Siang,Arunachal Pradesh,12,Controlled,78.6,61.6,95.6,Male,"78.6 (61.6, 95.6)"
802,Kra Daadi,Arunachal Pradesh,12,Treated,50.6,-9.5,110.8,Female,"50.6 (-9.5, 110.8)"
802,Kra Daadi,Arunachal Pradesh,12,Controlled,72.3,23.2,121.5,Female,"72.3 (23.2, 121.5)"
802,Kra Daadi,Arunachal Pradesh,12,Treated,32.3,-20.4,84.9,Male,"32.3 (-20.4, 84.9)"
802,Kra Daadi,Arunachal Pradesh,12,Controlled,100,100,100,Male,"100 (100, 100)"
803,Kurung Kumey,Arunachal Pradesh,12,Treated,52.8,-3.8,109.4,Female,"52.8 (-3.8, 109.4)"
803,Kurung Kumey,Arunachal Pradesh,12,Controlled,100,100,100,Female,"100 (100, 100)"
803,Kurung Kumey,Arunachal Pradesh,12,Treated,25.4,-1.4,52.2,Male,"25.4 (-1.4, 52.2)"
803,Kurung Kumey,Arunachal Pradesh,12,Controlled,83,63.2,102.8,Male,"83 (63.2, 102.8)"
804,Lohit,Arunachal Pradesh,12,Treated,60.7,40.1,81.3,Female,"60.7 (40.1, 81.3)"
804,Lohit,Arunachal Pradesh,12,Controlled,57.8,41.8,73.7,Female,"57.8 (41.8, 73.7)"
804,Lohit,Arunachal Pradesh,12,Treated,73.9,58.6,89.2,Male,"73.9 (58.6, 89.2)"
804,Lohit,Arunachal Pradesh,12,Controlled,58.1,37.1,79.2,Male,"58.1 (37.1, 79.2)"
805,Longding,Arunachal Pradesh,12,Treated,25.9,-17.6,69.5,Female,"25.9 (-17.6, 69.5)"
805,Longding,Arunachal Pradesh,12,Controlled,53,4,102,Female,"53 (4, 102)"
805,Longding,Arunachal Pradesh,12,Treated,36.3,13.8,58.8,Male,"36.3 (13.8, 58.8)"
805,Longding,Arunachal Pradesh,12,Controlled,64.4,24.5,104.2,Male,"64.4 (24.5, 104.2)"
806,Namsai,Arunachal Pradesh,12,Treated,78.7,57.1,100.2,Female,"78.7 (57.1, 100.2)"
806,Namsai,Arunachal Pradesh,12,Controlled,55.1,21.8,88.4,Female,"55.1 (21.8, 88.4)"
806,Namsai,Arunachal Pradesh,12,Treated,74.6,55,94.2,Male,"74.6 (55, 94.2)"
806,Namsai,Arunachal Pradesh,12,Controlled,69.2,46.2,92.2,Male,"69.2 (46.2, 92.2)"
807,Siang,Arunachal Pradesh,12,Treated,16.5,0.7,32.3,Female,"16.5 (0.7, 32.3)"
807,Siang,Arunachal Pradesh,12,Controlled,95.9,87.7,104.2,Female,"95.9 (87.7, 104.2)"
807,Siang,Arunachal Pradesh,12,Treated,21,-1.8,43.7,Male,"21 (-1.8, 43.7)"
807,Siang,Arunachal Pradesh,12,Controlled,78.9,52.9,104.9,Male,"78.9 (52.9, 104.9)"
808,Tirap,Arunachal Pradesh,12,Treated,47.7,24.4,71.1,Female,"47.7 (24.4, 71.1)"
808,Tirap,Arunachal Pradesh,12,Controlled,67.5,48.7,86.3,Female,"67.5 (48.7, 86.3)"
808,Tirap,Arunachal Pradesh,12,Treated,44,19.3,68.7,Male,"44 (19.3, 68.7)"
808,Tirap,Arunachal Pradesh,12,Controlled,63.4,43,83.8,Male,"63.4 (43, 83.8)"
809,West Siang,Arunachal Pradesh,12,Treated,65.7,41.4,90.1,Female,"65.7 (41.4, 90.1)"
809,West Siang,Arunachal Pradesh,12,Controlled,70.1,45.7,94.4,Female,"70.1 (45.7, 94.4)"
809,West Siang,Arunachal Pradesh,12,Treated,69.4,47,91.7,Male,"69.4 (47, 91.7)"
809,West Siang,Arunachal Pradesh,12,Controlled,31.5,6.5,56.6,Male,"31.5 (6.5, 56.6)"
810,Biswanath,Assam,18,Treated,73.8,47.8,99.8,Female,"73.8 (47.8, 99.8)"
810,Biswanath,Assam,18,Controlled,35.3,13.2,57.4,Female,"35.3 (13.2, 57.4)"
810,Biswanath,Assam,18,Treated,66.3,33,99.7,Male,"66.3 (33, 99.7)"
810,Biswanath,Assam,18,Controlled,53,25,81,Male,"53 (25, 81)"
811,Charaideo,Assam,18,Treated,56.2,34.7,77.6,Female,"56.2 (34.7, 77.6)"
811,Charaideo,Assam,18,Controlled,75.5,63.7,87.2,Female,"75.5 (63.7, 87.2)"
811,Charaideo,Assam,18,Treated,58.9,38.6,79.2,Male,"58.9 (38.6, 79.2)"
811,Charaideo,Assam,18,Controlled,67.2,48.9,85.5,Male,"67.2 (48.9, 85.5)"
812,Dhubri,Assam,18,Treated,35.8,13.6,58.1,Female,"35.8 (13.6, 58.1)"
812,Dhubri,Assam,18,Controlled,85.6,72.4,98.8,Female,"85.6 (72.4, 98.8)"
812,Dhubri,Assam,18,Treated,26.5,2,51.1,Male,"26.5 (2, 51.1)"
812,Dhubri,Assam,18,Controlled,72,55.1,88.8,Male,"72 (55.1, 88.8)"
813,Hojai,Assam,18,Treated,55.5,32,78.9,Female,"55.5 (32, 78.9)"
813,Hojai,Assam,18,Controlled,64.3,46.9,81.6,Female,"64.3 (46.9, 81.6)"
813,Hojai,Assam,18,Treated,58,39.6,76.4,Male,"58 (39.6, 76.4)"
813,Hojai,Assam,18,Controlled,61.9,49.3,74.5,Male,"61.9 (49.3, 74.5)"
814,Jorhat,Assam,18,Treated,60.8,44.9,76.7,Female,"60.8 (44.9, 76.7)"
814,Jorhat,Assam,18,Controlled,56.6,45,68.1,Female,"56.6 (45, 68.1)"
814,Jorhat,Assam,18,Treated,75.2,64.6,85.8,Male,"75.2 (64.6, 85.8)"
814,Jorhat,Assam,18,Controlled,48.5,34.9,62.2,Male,"48.5 (34.9, 62.2)"
815,Karbi Anglong,Assam,18,Treated,70.9,49.5,92.3,Female,"70.9 (49.5, 92.3)"
815,Karbi Anglong,Assam,18,Controlled,74.9,47.1,102.8,Female,"74.9 (47.1, 102.8)"
815,Karbi Anglong,Assam,18,Treated,85,70.8,99.3,Male,"85 (70.8, 99.3)"
815,Karbi Anglong,Assam,18,Controlled,53.6,35.2,72,Male,"53.6 (35.2, 72)"
816,Majuli,Assam,18,Treated,58.9,39.3,78.4,Female,"58.9 (39.3, 78.4)"
816,Majuli,Assam,18,Controlled,65,46.2,83.9,Female,"65 (46.2, 83.9)"
816,Majuli,Assam,18,Treated,75.5,61.5,89.5,Male,"75.5 (61.5, 89.5)"
816,Majuli,Assam,18,Controlled,61,44.8,77.1,Male,"61 (44.8, 77.1)"
817,Nagaon,Assam,18,Treated,70.3,54.5,86,Female,"70.3 (54.5, 86)"
817,Nagaon,Assam,18,Controlled,58.4,45.5,71.3,Female,"58.4 (45.5, 71.3)"
817,Nagaon,Assam,18,Treated,72.4,61,83.9,Male,"72.4 (61, 83.9)"
817,Nagaon,Assam,18,Controlled,57.8,46.8,68.8,Male,"57.8 (46.8, 68.8)"
818,Sivasagar,Assam,18,Treated,57.2,38.3,76.2,Female,"57.2 (38.3, 76.2)"
818,Sivasagar,Assam,18,Controlled,64.7,52.9,76.5,Female,"64.7 (52.9, 76.5)"
818,Sivasagar,Assam,18,Treated,74.4,59.9,88.9,Male,"74.4 (59.9, 88.9)"
818,Sivasagar,Assam,18,Controlled,50.1,32.1,68.1,Male,"50.1 (32.1, 68.1)"
819,Sonitpur,Assam,18,Treated,43,13.5,72.6,Female,"43 (13.5, 72.6)"
819,Sonitpur,Assam,18,Controlled,68.2,46.2,90.1,Female,"68.2 (46.2, 90.1)"
819,Sonitpur,Assam,18,Treated,35.2,17.9,52.6,Male,"35.2 (17.9, 52.6)"
819,Sonitpur,Assam,18,Controlled,79.1,69.4,88.7,Male,"79.1 (69.4, 88.7)"
820,South Salmara Mancachar,Assam,18,Treated,64.4,33.3,95.5,Female,"64.4 (33.3, 95.5)"
820,South Salmara Mancachar,Assam,18,Controlled,71.9,42.3,101.5,Female,"71.9 (42.3, 101.5)"
820,South Salmara Mancachar,Assam,18,Treated,43.1,11.9,74.4,Male,"43.1 (11.9, 74.4)"
820,South Salmara Mancachar,Assam,18,Controlled,55.8,21.5,90,Male,"55.8 (21.5, 90)"
821,West Karbi Anglong,Assam,18,Treated,87.3,70.2,104.3,Female,"87.3 (70.2, 104.3)"
821,West Karbi Anglong,Assam,18,Controlled,82,61.6,102.4,Female,"82 (61.6, 102.4)"
821,West Karbi Anglong,Assam,18,Treated,77,56.3,97.7,Male,"77 (56.3, 97.7)"
821,West Karbi Anglong,Assam,18,Controlled,86,70,102.1,Male,"86 (70, 102.1)"
822,Balod,Chhattisgarh,22,Treated,77.7,58.2,97.2,Female,"77.7 (58.2, 97.2)"
822,Balod,Chhattisgarh,22,Controlled,68.9,50.8,87,Female,"68.9 (50.8, 87)"
822,Balod,Chhattisgarh,22,Treated,74.4,51.7,97.1,Male,"74.4 (51.7, 97.1)"
822,Balod,Chhattisgarh,22,Controlled,80.3,61.4,99.1,Male,"80.3 (61.4, 99.1)"
823,Baloda Bazar,Chhattisgarh,22,Treated,44.3,28.8,59.8,Female,"44.3 (28.8, 59.8)"
823,Baloda Bazar,Chhattisgarh,22,Controlled,71.4,52.6,90.2,Female,"71.4 (52.6, 90.2)"
823,Baloda Bazar,Chhattisgarh,22,Treated,53.6,37.5,69.6,Male,"53.6 (37.5, 69.6)"
823,Baloda Bazar,Chhattisgarh,22,Controlled,65.2,49.1,81.3,Male,"65.2 (49.1, 81.3)"
824,Balrampur,Chhattisgarh,22,Treated,100,100,100,Female,"100 (100, 100)"
824,Balrampur,Chhattisgarh,22,Controlled,56.7,21.7,91.7,Female,"56.7 (21.7, 91.7)"
824,Balrampur,Chhattisgarh,22,Treated,82.8,68.4,97.1,Male,"82.8 (68.4, 97.1)"
824,Balrampur,Chhattisgarh,22,Controlled,43.1,20.8,65.4,Male,"43.1 (20.8, 65.4)"
825,Bastar,Chhattisgarh,22,Treated,27.2,8.8,45.6,Female,"27.2 (8.8, 45.6)"
825,Bastar,Chhattisgarh,22,Controlled,90.3,83.3,97.3,Female,"90.3 (83.3, 97.3)"
825,Bastar,Chhattisgarh,22,Treated,37.8,13.5,62,Male,"37.8 (13.5, 62)"
825,Bastar,Chhattisgarh,22,Controlled,74.9,58,91.8,Male,"74.9 (58, 91.8)"
826,Bemetara,Chhattisgarh,22,Treated,57,34.3,79.7,Female,"57 (34.3, 79.7)"
826,Bemetara,Chhattisgarh,22,Controlled,73.3,56.1,90.6,Female,"73.3 (56.1, 90.6)"
826,Bemetara,Chhattisgarh,22,Treated,45.7,25.7,65.7,Male,"45.7 (25.7, 65.7)"
826,Bemetara,Chhattisgarh,22,Controlled,74.6,57.5,91.7,Male,"74.6 (57.5, 91.7)"
827,Bilaspur,Chhattisgarh,22,Treated,77.9,58.7,97,Female,"77.9 (58.7, 97)"
827,Bilaspur,Chhattisgarh,22,Controlled,71.3,51.1,91.6,Female,"71.3 (51.1, 91.6)"
827,Bilaspur,Chhattisgarh,22,Treated,69.4,54.5,84.2,Male,"69.4 (54.5, 84.2)"
827,Bilaspur,Chhattisgarh,22,Controlled,64.5,48.2,80.8,Male,"64.5 (48.2, 80.8)"
828,Dantewada,Chhattisgarh,22,Treated,33.4,8.7,58.2,Female,"33.4 (8.7, 58.2)"
828,Dantewada,Chhattisgarh,22,Controlled,93.5,80.4,106.5,Female,"93.5 (80.4, 106.5)"
828,Dantewada,Chhattisgarh,22,Treated,80.1,56.4,103.9,Male,"80.1 (56.4, 103.9)"
828,Dantewada,Chhattisgarh,22,Controlled,74.8,44.5,105.1,Male,"74.8 (44.5, 105.1)"
829,Durg,Chhattisgarh,22,Treated,45.6,27.3,63.9,Female,"45.6 (27.3, 63.9)"
829,Durg,Chhattisgarh,22,Controlled,92.8,84.8,100.7,Female,"92.8 (84.8, 100.7)"
829,Durg,Chhattisgarh,22,Treated,48.3,32.4,64.2,Male,"48.3 (32.4, 64.2)"
829,Durg,Chhattisgarh,22,Controlled,75.9,62.6,89.2,Male,"75.9 (62.6, 89.2)"
830,Gariyaband,Chhattisgarh,22,Treated,49.2,22.8,75.5,Female,"49.2 (22.8, 75.5)"
830,Gariyaband,Chhattisgarh,22,Controlled,71.9,47.8,95.9,Female,"71.9 (47.8, 95.9)"
830,Gariyaband,Chhattisgarh,22,Treated,21.1,-0.7,43,Male,"21.1 (-0.7, 43)"
830,Gariyaband,Chhattisgarh,22,Controlled,86.1,74.8,97.4,Male,"86.1 (74.8, 97.4)"
831,Kodagaon,Chhattisgarh,22,Treated,18.3,-0.2,36.8,Female,"18.3 (-0.2, 36.8)"
831,Kodagaon,Chhattisgarh,22,Controlled,83.8,67.1,100.5,Female,"83.8 (67.1, 100.5)"
831,Kodagaon,Chhattisgarh,22,Treated,49.7,25.6,73.8,Male,"49.7 (25.6, 73.8)"
831,Kodagaon,Chhattisgarh,22,Controlled,81.3,67.4,95.2,Male,"81.3 (67.4, 95.2)"
832,Mungeli,Chhattisgarh,22,Treated,87.3,77.4,97.3,Female,"87.3 (77.4, 97.3)"
832,Mungeli,Chhattisgarh,22,Controlled,63.9,38.2,89.7,Female,"63.9 (38.2, 89.7)"
832,Mungeli,Chhattisgarh,22,Treated,80.4,65.6,95.2,Male,"80.4 (65.6, 95.2)"
832,Mungeli,Chhattisgarh,22,Controlled,72.8,53.7,91.9,Male,"72.8 (53.7, 91.9)"
833,Raipur,Chhattisgarh,22,Treated,61.3,43.8,78.8,Female,"61.3 (43.8, 78.8)"
833,Raipur,Chhattisgarh,22,Controlled,76.1,62,90.1,Female,"76.1 (62, 90.1)"
833,Raipur,Chhattisgarh,22,Treated,64.8,47.6,81.9,Male,"64.8 (47.6, 81.9)"
833,Raipur,Chhattisgarh,22,Controlled,82.9,70.2,95.5,Male,"82.9 (70.2, 95.5)"
834,Sukma,Chhattisgarh,22,Treated,66.7,36.7,96.7,Female,"66.7 (36.7, 96.7)"
834,Sukma,Chhattisgarh,22,Controlled,82,63,101,Female,"82 (63, 101)"
834,Sukma,Chhattisgarh,22,Treated,51.3,11.2,91.4,Male,"51.3 (11.2, 91.4)"
834,Sukma,Chhattisgarh,22,Controlled,82,50.4,113.7,Male,"82 (50.4, 113.7)"
835,Surajpur,Chhattisgarh,22,Treated,77.9,56.9,99,Female,"77.9 (56.9, 99)"
835,Surajpur,Chhattisgarh,22,Controlled,48,25.4,70.6,Female,"48 (25.4, 70.6)"
835,Surajpur,Chhattisgarh,22,Treated,74,55.6,92.5,Male,"74 (55.6, 92.5)"
835,Surajpur,Chhattisgarh,22,Controlled,44.4,24.9,63.8,Male,"44.4 (24.9, 63.8)"
836,Surguja,Chhattisgarh,22,Treated,100,100,100,Female,"100 (100, 100)"
