REGCODE,REGNAME,n5_state,v024,variable,estimate,lci,uci,strata,est_ci
870,Thane,Maharashtra,27,Diabetes,7.5,5.2,9.7,Female,"7.5 (5.2, 9.7)"
870,Thane,Maharashtra,27,Diagnosed,5.6,3.6,7.7,Female,"5.6 (3.6, 7.7)"
870,Thane,Maharashtra,27,Treated,4.8,3,6.6,Female,"4.8 (3, 6.6)"
870,Thane,Maharashtra,27,Controlled,3,1.8,4.2,Female,"3 (1.8, 4.2)"
870,Thane,Maharashtra,27,Screened,48,37.5,58.5,Male,"48 (37.5, 58.5)"
870,Thane,Maharashtra,27,Diabetes,6.1,4.1,8.2,Male,"6.1 (4.1, 8.2)"
870,Thane,Maharashtra,27,Diagnosed,5.3,3.5,7.2,Male,"5.3 (3.5, 7.2)"
870,Thane,Maharashtra,27,Treated,4.5,2.9,6.1,Male,"4.5 (2.9, 6.1)"
870,Thane,Maharashtra,27,Controlled,3.6,2,5.2,Male,"3.6 (2, 5.2)"
871,East Garo Hills,Meghalaya,17,Screened,3.7,2.5,5,Female,"3.7 (2.5, 5)"
871,East Garo Hills,Meghalaya,17,Diabetes,0.7,0.3,1.1,Female,"0.7 (0.3, 1.1)"
871,East Garo Hills,Meghalaya,17,Diagnosed,0.7,0.3,1.1,Female,"0.7 (0.3, 1.1)"
871,East Garo Hills,Meghalaya,17,Treated,0.3,-0,0.6,Female,"0.3 (0, 0.6)"
871,East Garo Hills,Meghalaya,17,Controlled,0.7,0.3,1.1,Female,"0.7 (0.3, 1.1)"
871,East Garo Hills,Meghalaya,17,Screened,4.2,2.5,5.9,Male,"4.2 (2.5, 5.9)"
871,East Garo Hills,Meghalaya,17,Diabetes,0.6,0.2,1,Male,"0.6 (0.2, 1)"
871,East Garo Hills,Meghalaya,17,Diagnosed,0.5,0.1,1,Male,"0.5 (0.1, 1)"
871,East Garo Hills,Meghalaya,17,Treated,0.4,0,0.7,Male,"0.4 (0, 0.7)"
871,East Garo Hills,Meghalaya,17,Controlled,0.5,0.1,0.9,Male,"0.5 (0.1, 0.9)"
872,East Jantia Hills,Meghalaya,17,Screened,20.2,15.9,24.6,Female,"20.2 (15.9, 24.6)"
872,East Jantia Hills,Meghalaya,17,Diabetes,2.3,1.3,3.3,Female,"2.3 (1.3, 3.3)"
872,East Jantia Hills,Meghalaya,17,Diagnosed,1.7,0.9,2.5,Female,"1.7 (0.9, 2.5)"
872,East Jantia Hills,Meghalaya,17,Treated,1.2,0.6,1.9,Female,"1.2 (0.6, 1.9)"
872,East Jantia Hills,Meghalaya,17,Controlled,1.2,0.5,1.9,Female,"1.2 (0.5, 1.9)"
872,East Jantia Hills,Meghalaya,17,Screened,8.5,4.6,12.3,Male,"8.5 (4.6, 12.3)"
872,East Jantia Hills,Meghalaya,17,Diabetes,1.5,0.7,2.2,Male,"1.5 (0.7, 2.2)"
872,East Jantia Hills,Meghalaya,17,Diagnosed,0.9,0.3,1.6,Male,"0.9 (0.3, 1.6)"
872,East Jantia Hills,Meghalaya,17,Treated,0.6,0,1.1,Male,"0.6 (0, 1.1)"
872,East Jantia Hills,Meghalaya,17,Controlled,0.4,0.1,0.8,Male,"0.4 (0.1, 0.8)"
873,North Garo Hills,Meghalaya,17,Screened,4.9,3.2,6.6,Female,"4.9 (3.2, 6.6)"
873,North Garo Hills,Meghalaya,17,Diabetes,0.7,0.3,1.2,Female,"0.7 (0.3, 1.2)"
873,North Garo Hills,Meghalaya,17,Diagnosed,0.5,0.2,0.9,Female,"0.5 (0.2, 0.9)"
873,North Garo Hills,Meghalaya,17,Treated,0.3,0,0.6,Female,"0.3 (0, 0.6)"
873,North Garo Hills,Meghalaya,17,Controlled,0.5,0.1,0.8,Female,"0.5 (0.1, 0.8)"
873,North Garo Hills,Meghalaya,17,Screened,6.4,4.4,8.3,Male,"6.4 (4.4, 8.3)"
873,North Garo Hills,Meghalaya,17,Diabetes,1.5,0.7,2.2,Male,"1.5 (0.7, 2.2)"
873,North Garo Hills,Meghalaya,17,Diagnosed,1.2,0.5,1.9,Male,"1.2 (0.5, 1.9)"
873,North Garo Hills,Meghalaya,17,Treated,0.9,0.4,1.5,Male,"0.9 (0.4, 1.5)"
873,North Garo Hills,Meghalaya,17,Controlled,1,0.4,1.6,Male,"1 (0.4, 1.6)"
874,South West Garo Hills,Meghalaya,17,Screened,8.3,3.7,12.8,Female,"8.3 (3.7, 12.8)"
874,South West Garo Hills,Meghalaya,17,Diabetes,1.2,0.7,1.8,Female,"1.2 (0.7, 1.8)"
874,South West Garo Hills,Meghalaya,17,Diagnosed,0.8,0.3,1.2,Female,"0.8 (0.3, 1.2)"
874,South West Garo Hills,Meghalaya,17,Treated,0.5,0.1,0.8,Female,"0.5 (0.1, 0.8)"
874,South West Garo Hills,Meghalaya,17,Controlled,0.6,0.2,1,Female,"0.6 (0.2, 1)"
874,South West Garo Hills,Meghalaya,17,Screened,6.2,2.7,9.6,Male,"6.2 (2.7, 9.6)"
874,South West Garo Hills,Meghalaya,17,Diabetes,0.7,0.3,1.2,Male,"0.7 (0.3, 1.2)"
874,South West Garo Hills,Meghalaya,17,Diagnosed,0.5,0.1,0.8,Male,"0.5 (0.1, 0.8)"
874,South West Garo Hills,Meghalaya,17,Treated,0.2,-0,0.4,Male,"0.2 (0, 0.4)"
874,South West Garo Hills,Meghalaya,17,Controlled,0.5,0.1,0.8,Male,"0.5 (0.1, 0.8)"
875,South West Khasi Hills,Meghalaya,17,Screened,16,11.9,20.2,Female,"16 (11.9, 20.2)"
875,South West Khasi Hills,Meghalaya,17,Diabetes,1.1,0.6,1.7,Female,"1.1 (0.6, 1.7)"
875,South West Khasi Hills,Meghalaya,17,Diagnosed,0.9,0.3,1.4,Female,"0.9 (0.3, 1.4)"
875,South West Khasi Hills,Meghalaya,17,Treated,0.8,0.3,1.3,Female,"0.8 (0.3, 1.3)"
875,South West Khasi Hills,Meghalaya,17,Controlled,0.7,0.2,1.2,Female,"0.7 (0.2, 1.2)"
875,South West Khasi Hills,Meghalaya,17,Screened,5.2,3.4,6.9,Male,"5.2 (3.4, 6.9)"
875,South West Khasi Hills,Meghalaya,17,Diabetes,0.9,0.3,1.4,Male,"0.9 (0.3, 1.4)"
875,South West Khasi Hills,Meghalaya,17,Diagnosed,0.4,-0.1,0.8,Male,"0.4 (-0.1, 0.8)"
875,South West Khasi Hills,Meghalaya,17,Treated,0.3,-0.1,0.6,Male,"0.3 (-0.1, 0.6)"
875,South West Khasi Hills,Meghalaya,17,Controlled,0.2,-0.1,0.4,Male,"0.2 (-0.1, 0.4)"
876,West Garo Hills,Meghalaya,17,Screened,8.2,4.4,12,Female,"8.2 (4.4, 12)"
876,West Garo Hills,Meghalaya,17,Diabetes,2.4,1.2,3.6,Female,"2.4 (1.2, 3.6)"
876,West Garo Hills,Meghalaya,17,Diagnosed,2.2,1,3.3,Female,"2.2 (1, 3.3)"
876,West Garo Hills,Meghalaya,17,Treated,0.9,0.2,1.6,Female,"0.9 (0.2, 1.6)"
876,West Garo Hills,Meghalaya,17,Controlled,1.7,0.5,2.9,Female,"1.7 (0.5, 2.9)"
876,West Garo Hills,Meghalaya,17,Screened,8.8,2,15.7,Male,"8.8 (2, 15.7)"
876,West Garo Hills,Meghalaya,17,Diabetes,2.8,1.1,4.5,Male,"2.8 (1.1, 4.5)"
876,West Garo Hills,Meghalaya,17,Diagnosed,2.2,0.8,3.5,Male,"2.2 (0.8, 3.5)"
876,West Garo Hills,Meghalaya,17,Treated,1.1,0,2.1,Male,"1.1 (0, 2.1)"
876,West Garo Hills,Meghalaya,17,Controlled,1.3,0.2,2.4,Male,"1.3 (0.2, 2.4)"
877,West Jaintia Hills,Meghalaya,17,Screened,17.6,13.7,21.4,Female,"17.6 (13.7, 21.4)"
877,West Jaintia Hills,Meghalaya,17,Diabetes,3.2,2.1,4.3,Female,"3.2 (2.1, 4.3)"
877,West Jaintia Hills,Meghalaya,17,Diagnosed,2.5,1.6,3.5,Female,"2.5 (1.6, 3.5)"
877,West Jaintia Hills,Meghalaya,17,Treated,1.2,0.5,1.9,Female,"1.2 (0.5, 1.9)"
877,West Jaintia Hills,Meghalaya,17,Controlled,1.8,1,2.5,Female,"1.8 (1, 2.5)"
877,West Jaintia Hills,Meghalaya,17,Screened,6.2,3.9,8.5,Male,"6.2 (3.9, 8.5)"
877,West Jaintia Hills,Meghalaya,17,Diabetes,1,0.5,1.6,Male,"1 (0.5, 1.6)"
877,West Jaintia Hills,Meghalaya,17,Diagnosed,1,0.4,1.6,Male,"1 (0.4, 1.6)"
877,West Jaintia Hills,Meghalaya,17,Treated,0.5,0.1,1,Male,"0.5 (0.1, 1)"
877,West Jaintia Hills,Meghalaya,17,Controlled,0.6,0.1,1,Male,"0.6 (0.1, 1)"
878,West Khasi Hills,Meghalaya,17,Screened,17.3,12.6,22.1,Female,"17.3 (12.6, 22.1)"
878,West Khasi Hills,Meghalaya,17,Diabetes,2.4,1.4,3.5,Female,"2.4 (1.4, 3.5)"
878,West Khasi Hills,Meghalaya,17,Diagnosed,1.6,0.8,2.4,Female,"1.6 (0.8, 2.4)"
878,West Khasi Hills,Meghalaya,17,Treated,0.9,0.4,1.4,Female,"0.9 (0.4, 1.4)"
878,West Khasi Hills,Meghalaya,17,Controlled,1.2,0.4,2,Female,"1.2 (0.4, 2)"
878,West Khasi Hills,Meghalaya,17,Screened,6.9,4.3,9.5,Male,"6.9 (4.3, 9.5)"
878,West Khasi Hills,Meghalaya,17,Diabetes,1.9,0.9,2.8,Male,"1.9 (0.9, 2.8)"
878,West Khasi Hills,Meghalaya,17,Diagnosed,1.1,0.4,1.9,Male,"1.1 (0.4, 1.9)"
878,West Khasi Hills,Meghalaya,17,Treated,0.7,0.1,1.3,Male,"0.7 (0.1, 1.3)"
878,West Khasi Hills,Meghalaya,17,Controlled,0.6,0.1,1.1,Male,"0.6 (0.1, 1.1)"
879,Fazilka,Punjab,3,Screened,33.4,26.8,40,Female,"33.4 (26.8, 40)"
879,Fazilka,Punjab,3,Diabetes,7.2,4.4,10,Female,"7.2 (4.4, 10)"
879,Fazilka,Punjab,3,Diagnosed,5.7,2.9,8.5,Female,"5.7 (2.9, 8.5)"
879,Fazilka,Punjab,3,Treated,2.7,1.8,3.7,Female,"2.7 (1.8, 3.7)"
879,Fazilka,Punjab,3,Controlled,3.5,0.9,6.2,Female,"3.5 (0.9, 6.2)"
879,Fazilka,Punjab,3,Screened,30.6,24.4,36.8,Male,"30.6 (24.4, 36.8)"
879,Fazilka,Punjab,3,Diabetes,7,4.4,9.7,Male,"7 (4.4, 9.7)"
879,Fazilka,Punjab,3,Diagnosed,6,3.4,8.7,Male,"6 (3.4, 8.7)"
879,Fazilka,Punjab,3,Treated,3.3,2.2,4.4,Male,"3.3 (2.2, 4.4)"
879,Fazilka,Punjab,3,Controlled,3.3,1.1,5.5,Male,"3.3 (1.1, 5.5)"
880,Firozpur,Punjab,3,Screened,38.1,31.6,44.5,Female,"38.1 (31.6, 44.5)"
880,Firozpur,Punjab,3,Diabetes,9.3,7.3,11.4,Female,"9.3 (7.3, 11.4)"
880,Firozpur,Punjab,3,Diagnosed,7.5,5.4,9.5,Female,"7.5 (5.4, 9.5)"
880,Firozpur,Punjab,3,Treated,4.2,3.4,4.9,Female,"4.2 (3.4, 4.9)"
880,Firozpur,Punjab,3,Controlled,4.3,2.3,6.2,Female,"4.3 (2.3, 6.2)"
880,Firozpur,Punjab,3,Screened,32.1,26.1,38.2,Male,"32.1 (26.1, 38.2)"
880,Firozpur,Punjab,3,Diabetes,6.5,5,8,Male,"6.5 (5, 8)"
880,Firozpur,Punjab,3,Diagnosed,5,3.6,6.5,Male,"5 (3.6, 6.5)"
880,Firozpur,Punjab,3,Treated,2.8,1.8,3.7,Male,"2.8 (1.8, 3.7)"
880,Firozpur,Punjab,3,Controlled,3.1,1.9,4.3,Male,"3.1 (1.9, 4.3)"
881,Gurdaspur,Punjab,3,Screened,72.2,65.8,78.5,Female,"72.2 (65.8, 78.5)"
881,Gurdaspur,Punjab,3,Diabetes,9.6,7.9,11.2,Female,"9.6 (7.9, 11.2)"
881,Gurdaspur,Punjab,3,Diagnosed,8.1,6.5,9.8,Female,"8.1 (6.5, 9.8)"
881,Gurdaspur,Punjab,3,Treated,6.7,5,8.3,Female,"6.7 (5, 8.3)"
881,Gurdaspur,Punjab,3,Controlled,3.1,1.7,4.4,Female,"3.1 (1.7, 4.4)"
881,Gurdaspur,Punjab,3,Screened,61.7,55,68.3,Male,"61.7 (55, 68.3)"
881,Gurdaspur,Punjab,3,Diabetes,6.1,4.8,7.4,Male,"6.1 (4.8, 7.4)"
881,Gurdaspur,Punjab,3,Diagnosed,5,3.8,6.3,Male,"5 (3.8, 6.3)"
881,Gurdaspur,Punjab,3,Treated,3.4,2.3,4.5,Male,"3.4 (2.3, 4.5)"
881,Gurdaspur,Punjab,3,Controlled,3,1.7,4.3,Male,"3 (1.7, 4.3)"
882,Pathankot,Punjab,3,Screened,74.4,67.7,81.1,Female,"74.4 (67.7, 81.1)"
882,Pathankot,Punjab,3,Diabetes,7.8,6.1,9.6,Female,"7.8 (6.1, 9.6)"
882,Pathankot,Punjab,3,Diagnosed,6.2,4.5,7.8,Female,"6.2 (4.5, 7.8)"
882,Pathankot,Punjab,3,Treated,5.1,3.7,6.6,Female,"5.1 (3.7, 6.6)"
882,Pathankot,Punjab,3,Controlled,2,0.9,3.1,Female,"2 (0.9, 3.1)"
882,Pathankot,Punjab,3,Screened,61.2,52.6,69.8,Male,"61.2 (52.6, 69.8)"
882,Pathankot,Punjab,3,Diabetes,3.9,2.5,5.3,Male,"3.9 (2.5, 5.3)"
882,Pathankot,Punjab,3,Diagnosed,3,1.6,4.4,Male,"3 (1.6, 4.4)"
882,Pathankot,Punjab,3,Treated,2.1,1,3.3,Male,"2.1 (1, 3.3)"
882,Pathankot,Punjab,3,Controlled,1.2,0.4,1.9,Male,"1.2 (0.4, 1.9)"
883,Adilabad,Telangana,36,Screened,57.3,49.2,65.4,Female,"57.3 (49.2, 65.4)"
883,Adilabad,Telangana,36,Diabetes,5.4,3.6,7.1,Female,"5.4 (3.6, 7.1)"
883,Adilabad,Telangana,36,Diagnosed,4.7,3,6.4,Female,"4.7 (3, 6.4)"
883,Adilabad,Telangana,36,Treated,3.2,1.9,4.5,Female,"3.2 (1.9, 4.5)"
883,Adilabad,Telangana,36,Controlled,3.2,1.8,4.6,Female,"3.2 (1.8, 4.6)"
883,Adilabad,Telangana,36,Screened,48.6,40.2,57.1,Male,"48.6 (40.2, 57.1)"
883,Adilabad,Telangana,36,Diabetes,6.4,4.3,8.5,Male,"6.4 (4.3, 8.5)"
883,Adilabad,Telangana,36,Diagnosed,5.4,3.3,7.5,Male,"5.4 (3.3, 7.5)"
883,Adilabad,Telangana,36,Treated,3.6,1.9,5.2,Male,"3.6 (1.9, 5.2)"
883,Adilabad,Telangana,36,Controlled,3.7,1.9,5.4,Male,"3.7 (1.9, 5.4)"
884,Bhadradri Kothagudem,Telangana,36,Screened,64.6,55.7,73.5,Female,"64.6 (55.7, 73.5)"
884,Bhadradri Kothagudem,Telangana,36,Diabetes,7.9,6,9.9,Female,"7.9 (6, 9.9)"
884,Bhadradri Kothagudem,Telangana,36,Diagnosed,5.8,4.3,7.4,Female,"5.8 (4.3, 7.4)"
884,Bhadradri Kothagudem,Telangana,36,Treated,5.3,3.8,6.9,Female,"5.3 (3.8, 6.9)"
884,Bhadradri Kothagudem,Telangana,36,Controlled,3.1,2.1,4.1,Female,"3.1 (2.1, 4.1)"
884,Bhadradri Kothagudem,Telangana,36,Screened,61,51.9,70.2,Male,"61 (51.9, 70.2)"
884,Bhadradri Kothagudem,Telangana,36,Diabetes,8.5,6.6,10.4,Male,"8.5 (6.6, 10.4)"
884,Bhadradri Kothagudem,Telangana,36,Diagnosed,6.4,4.6,8.2,Male,"6.4 (4.6, 8.2)"
884,Bhadradri Kothagudem,Telangana,36,Treated,5.8,4.1,7.6,Male,"5.8 (4.1, 7.6)"
884,Bhadradri Kothagudem,Telangana,36,Controlled,3.1,1.9,4.3,Male,"3.1 (1.9, 4.3)"
885,Hyderabad,Telangana,36,Screened,78,71,85,Female,"78 (71, 85)"
885,Hyderabad,Telangana,36,Diabetes,14.7,11.6,17.9,Female,"14.7 (11.6, 17.9)"
885,Hyderabad,Telangana,36,Diagnosed,12.5,9.3,15.6,Female,"12.5 (9.3, 15.6)"
885,Hyderabad,Telangana,36,Treated,11.5,8.4,14.6,Female,"11.5 (8.4, 14.6)"
885,Hyderabad,Telangana,36,Controlled,7.8,5.1,10.5,Female,"7.8 (5.1, 10.5)"
885,Hyderabad,Telangana,36,Screened,73.5,65.8,81.3,Male,"73.5 (65.8, 81.3)"
885,Hyderabad,Telangana,36,Diabetes,17.8,13.8,21.8,Male,"17.8 (13.8, 21.8)"
885,Hyderabad,Telangana,36,Diagnosed,14.6,10.7,18.4,Male,"14.6 (10.7, 18.4)"
885,Hyderabad,Telangana,36,Treated,13.7,10,17.5,Male,"13.7 (10, 17.5)"
885,Hyderabad,Telangana,36,Controlled,6.6,3.9,9.3,Male,"6.6 (3.9, 9.3)"
886,Jagitial,Telangana,36,Screened,56.2,46.6,65.8,Female,"56.2 (46.6, 65.8)"
886,Jagitial,Telangana,36,Diabetes,5.3,4.2,6.4,Female,"5.3 (4.2, 6.4)"
886,Jagitial,Telangana,36,Diagnosed,4.3,3.3,5.4,Female,"4.3 (3.3, 5.4)"
886,Jagitial,Telangana,36,Treated,3.9,2.9,4.9,Female,"3.9 (2.9, 4.9)"
886,Jagitial,Telangana,36,Controlled,2.5,1.7,3.2,Female,"2.5 (1.7, 3.2)"
886,Jagitial,Telangana,36,Screened,54.5,45.2,63.9,Male,"54.5 (45.2, 63.9)"
886,Jagitial,Telangana,36,Diabetes,10,7.9,12.1,Male,"10 (7.9, 12.1)"
886,Jagitial,Telangana,36,Diagnosed,8.4,6.6,10.1,Male,"8.4 (6.6, 10.1)"
886,Jagitial,Telangana,36,Treated,7.3,5.6,8.9,Male,"7.3 (5.6, 8.9)"
886,Jagitial,Telangana,36,Controlled,5.5,4.2,6.8,Male,"5.5 (4.2, 6.8)"
887,Jangoan,Telangana,36,Screened,37.5,28.8,46.3,Female,"37.5 (28.8, 46.3)"
887,Jangoan,Telangana,36,Diabetes,5.8,4.3,7.3,Female,"5.8 (4.3, 7.3)"
887,Jangoan,Telangana,36,Diagnosed,4.1,2.7,5.6,Female,"4.1 (2.7, 5.6)"
887,Jangoan,Telangana,36,Treated,3.8,2.4,5.1,Female,"3.8 (2.4, 5.1)"
887,Jangoan,Telangana,36,Controlled,2.4,1.4,3.4,Female,"2.4 (1.4, 3.4)"
887,Jangoan,Telangana,36,Screened,33.1,24.5,41.7,Male,"33.1 (24.5, 41.7)"
887,Jangoan,Telangana,36,Diabetes,5.5,3.8,7.1,Male,"5.5 (3.8, 7.1)"
887,Jangoan,Telangana,36,Diagnosed,3.8,2.6,5,Male,"3.8 (2.6, 5)"
887,Jangoan,Telangana,36,Treated,3.6,2.4,4.8,Male,"3.6 (2.4, 4.8)"
887,Jangoan,Telangana,36,Controlled,2.4,1.4,3.4,Male,"2.4 (1.4, 3.4)"
888,Jayashankar Bhupalapally,Telangana,36,Screened,55.5,46.8,64.2,Female,"55.5 (46.8, 64.2)"
888,Jayashankar Bhupalapally,Telangana,36,Diabetes,6,4.8,7.2,Female,"6 (4.8, 7.2)"
888,Jayashankar Bhupalapally,Telangana,36,Diagnosed,5,4,6.1,Female,"5 (4, 6.1)"
888,Jayashankar Bhupalapally,Telangana,36,Treated,4.1,3.2,5,Female,"4.1 (3.2, 5)"
888,Jayashankar Bhupalapally,Telangana,36,Controlled,2.8,1.9,3.7,Female,"2.8 (1.9, 3.7)"
888,Jayashankar Bhupalapally,Telangana,36,Screened,52.4,44.1,60.7,Male,"52.4 (44.1, 60.7)"
888,Jayashankar Bhupalapally,Telangana,36,Diabetes,5.2,3.9,6.6,Male,"5.2 (3.9, 6.6)"
888,Jayashankar Bhupalapally,Telangana,36,Diagnosed,3.8,2.5,5.1,Male,"3.8 (2.5, 5.1)"
888,Jayashankar Bhupalapally,Telangana,36,Treated,2.9,1.7,4.1,Male,"2.9 (1.7, 4.1)"
888,Jayashankar Bhupalapally,Telangana,36,Controlled,2.4,1.5,3.4,Male,"2.4 (1.5, 3.4)"
889,Jogulamba Gadwal,Telangana,36,Screened,46.9,39.1,54.6,Female,"46.9 (39.1, 54.6)"
889,Jogulamba Gadwal,Telangana,36,Diabetes,4.3,3,5.7,Female,"4.3 (3, 5.7)"
889,Jogulamba Gadwal,Telangana,36,Diagnosed,3.4,2.3,4.5,Female,"3.4 (2.3, 4.5)"
889,Jogulamba Gadwal,Telangana,36,Treated,2.9,1.9,4,Female,"2.9 (1.9, 4)"
889,Jogulamba Gadwal,Telangana,36,Controlled,1.8,1.1,2.6,Female,"1.8 (1.1, 2.6)"
889,Jogulamba Gadwal,Telangana,36,Screened,34.9,29.7,40.1,Male,"34.9 (29.7, 40.1)"
889,Jogulamba Gadwal,Telangana,36,Diabetes,6.6,5.1,8.1,Male,"6.6 (5.1, 8.1)"
889,Jogulamba Gadwal,Telangana,36,Diagnosed,4.5,3.1,5.9,Male,"4.5 (3.1, 5.9)"
889,Jogulamba Gadwal,Telangana,36,Treated,3.9,2.6,5.1,Male,"3.9 (2.6, 5.1)"
889,Jogulamba Gadwal,Telangana,36,Controlled,2.4,1.4,3.3,Male,"2.4 (1.4, 3.3)"
890,Kamareddy,Telangana,36,Screened,56.6,48.6,64.5,Female,"56.6 (48.6, 64.5)"
890,Kamareddy,Telangana,36,Diabetes,6.5,4.1,8.9,Female,"6.5 (4.1, 8.9)"
890,Kamareddy,Telangana,36,Diagnosed,5.4,3.3,7.6,Female,"5.4 (3.3, 7.6)"
890,Kamareddy,Telangana,36,Treated,3.8,2.3,5.3,Female,"3.8 (2.3, 5.3)"
890,Kamareddy,Telangana,36,Controlled,4.3,2.4,6.2,Female,"4.3 (2.4, 6.2)"
890,Kamareddy,Telangana,36,Screened,56,47.3,64.6,Male,"56 (47.3, 64.6)"
890,Kamareddy,Telangana,36,Diabetes,9.1,5.7,12.5,Male,"9.1 (5.7, 12.5)"
890,Kamareddy,Telangana,36,Diagnosed,7.8,4.3,11.4,Male,"7.8 (4.3, 11.4)"
890,Kamareddy,Telangana,36,Treated,5.9,3.4,8.3,Male,"5.9 (3.4, 8.3)"
890,Kamareddy,Telangana,36,Controlled,5.6,2.7,8.5,Male,"5.6 (2.7, 8.5)"
891,Karimnagar,Telangana,36,Screened,44,36.8,51.2,Female,"44 (36.8, 51.2)"
891,Karimnagar,Telangana,36,Diabetes,8.9,6.2,11.6,Female,"8.9 (6.2, 11.6)"
891,Karimnagar,Telangana,36,Diagnosed,6.9,4.5,9.2,Female,"6.9 (4.5, 9.2)"
891,Karimnagar,Telangana,36,Treated,6.1,3.9,8.4,Female,"6.1 (3.9, 8.4)"
891,Karimnagar,Telangana,36,Controlled,4.2,2.7,5.7,Female,"4.2 (2.7, 5.7)"
891,Karimnagar,Telangana,36,Screened,40.4,35.1,45.8,Male,"40.4 (35.1, 45.8)"
891,Karimnagar,Telangana,36,Diabetes,9.1,7,11.2,Male,"9.1 (7, 11.2)"
891,Karimnagar,Telangana,36,Diagnosed,7.8,5.9,9.8,Male,"7.8 (5.9, 9.8)"
891,Karimnagar,Telangana,36,Treated,6.9,5.1,8.6,Male,"6.9 (5.1, 8.6)"
891,Karimnagar,Telangana,36,Controlled,4.4,3.2,5.6,Male,"4.4 (3.2, 5.6)"
892,Khammam,Telangana,36,Screened,64.2,56,72.5,Female,"64.2 (56, 72.5)"
892,Khammam,Telangana,36,Diabetes,10,8,12.1,Female,"10 (8, 12.1)"
892,Khammam,Telangana,36,Diagnosed,8.2,6.1,10.4,Female,"8.2 (6.1, 10.4)"
892,Khammam,Telangana,36,Treated,7.5,5.4,9.7,Female,"7.5 (5.4, 9.7)"
892,Khammam,Telangana,36,Controlled,5.2,3.9,6.5,Female,"5.2 (3.9, 6.5)"
892,Khammam,Telangana,36,Screened,56.8,48.1,65.5,Male,"56.8 (48.1, 65.5)"
892,Khammam,Telangana,36,Diabetes,9.8,7.4,12.1,Male,"9.8 (7.4, 12.1)"
892,Khammam,Telangana,36,Diagnosed,8.2,6.1,10.3,Male,"8.2 (6.1, 10.3)"
892,Khammam,Telangana,36,Treated,7.5,5.5,9.6,Male,"7.5 (5.5, 9.6)"
892,Khammam,Telangana,36,Controlled,4.8,3.4,6.3,Male,"4.8 (3.4, 6.3)"
893,Komaram Bheem Asifabad,Telangana,36,Screened,32,24.2,39.8,Female,"32 (24.2, 39.8)"
893,Komaram Bheem Asifabad,Telangana,36,Diabetes,3.3,1.9,4.7,Female,"3.3 (1.9, 4.7)"
893,Komaram Bheem Asifabad,Telangana,36,Diagnosed,2.4,1.2,3.6,Female,"2.4 (1.2, 3.6)"
893,Komaram Bheem Asifabad,Telangana,36,Treated,1.7,0.7,2.7,Female,"1.7 (0.7, 2.7)"
893,Komaram Bheem Asifabad,Telangana,36,Controlled,1.5,0.8,2.3,Female,"1.5 (0.8, 2.3)"
893,Komaram Bheem Asifabad,Telangana,36,Screened,28.7,21.4,36,Male,"28.7 (21.4, 36)"
893,Komaram Bheem Asifabad,Telangana,36,Diabetes,3.6,2.2,4.9,Male,"3.6 (2.2, 4.9)"
893,Komaram Bheem Asifabad,Telangana,36,Diagnosed,2.4,1.4,3.5,Male,"2.4 (1.4, 3.5)"
893,Komaram Bheem Asifabad,Telangana,36,Treated,1.4,0.6,2.3,Male,"1.4 (0.6, 2.3)"
893,Komaram Bheem Asifabad,Telangana,36,Controlled,1.7,0.7,2.6,Male,"1.7 (0.7, 2.6)"
894,Mahabubabad,Telangana,36,Screened,45.2,35.5,54.9,Female,"45.2 (35.5, 54.9)"
894,Mahabubabad,Telangana,36,Diabetes,4,2.6,5.4,Female,"4 (2.6, 5.4)"
894,Mahabubabad,Telangana,36,Diagnosed,2.3,1.3,3.3,Female,"2.3 (1.3, 3.3)"
894,Mahabubabad,Telangana,36,Treated,2.1,1.1,3.1,Female,"2.1 (1.1, 3.1)"
894,Mahabubabad,Telangana,36,Controlled,1.6,0.8,2.4,Female,"1.6 (0.8, 2.4)"
894,Mahabubabad,Telangana,36,Screened,45.3,35.5,55,Male,"45.3 (35.5, 55)"
894,Mahabubabad,Telangana,36,Diabetes,6.9,5.2,8.6,Male,"6.9 (5.2, 8.6)"
894,Mahabubabad,Telangana,36,Diagnosed,4.4,2.8,5.9,Male,"4.4 (2.8, 5.9)"
894,Mahabubabad,Telangana,36,Treated,4,2.5,5.5,Male,"4 (2.5, 5.5)"
894,Mahabubabad,Telangana,36,Controlled,2.4,1.4,3.4,Male,"2.4 (1.4, 3.4)"
895,Mahabubnagar,Telangana,36,Screened,67.8,58.3,77.2,Female,"67.8 (58.3, 77.2)"
895,Mahabubnagar,Telangana,36,Diabetes,5,3.6,6.5,Female,"5 (3.6, 6.5)"
895,Mahabubnagar,Telangana,36,Diagnosed,3.7,2.6,4.8,Female,"3.7 (2.6, 4.8)"
895,Mahabubnagar,Telangana,36,Treated,3.2,2.2,4.2,Female,"3.2 (2.2, 4.2)"
895,Mahabubnagar,Telangana,36,Controlled,1.7,1,2.4,Female,"1.7 (1, 2.4)"
895,Mahabubnagar,Telangana,36,Screened,62.2,51.9,72.5,Male,"62.2 (51.9, 72.5)"
895,Mahabubnagar,Telangana,36,Diabetes,5.5,4.2,6.9,Male,"5.5 (4.2, 6.9)"
895,Mahabubnagar,Telangana,36,Diagnosed,2.9,2,3.9,Male,"2.9 (2, 3.9)"
