state,n5_state,residence,variable,estimate,lci,uci,stratification,strata,est_ci,ST_NM
35,Andaman & Nicobar Islands,Rural,Controlled,100,100,100,caste,Schedule Caste,"100 (100, 100)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Rural,Treated,62.4,40.7,84,caste,Schedule Tribe,"62.4 (40.7, 84)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Rural,Controlled,74.1,50.4,97.8,caste,Schedule Tribe,"74.1 (50.4, 97.8)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Treated,91.2,84.5,98,caste,General,"91.2 (84.5, 98)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Controlled,49.5,36.9,62,caste,General,"49.5 (36.9, 62)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Treated,96,90.3,101.6,caste,OBC,"96 (90.3, 101.6)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Controlled,49.9,34,65.9,caste,OBC,"49.9 (34, 65.9)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Treated,100,100,100,caste,Schedule Caste,"100 (100, 100)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Controlled,0,0,0,caste,Schedule Caste,"0 (0, 0)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Treated,100,100,100,caste,Schedule Tribe,"100 (100, 100)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Controlled,100,100,100,caste,Schedule Tribe,"100 (100, 100)",Andaman & Nicobar
36,Telangana,Rural,Treated,88,84,92,caste,General,"88 (84, 92)",Telangana
36,Telangana,Rural,Controlled,59.6,54.1,65.1,caste,General,"59.6 (54.1, 65.1)",Telangana
36,Telangana,Rural,Treated,84,81.3,86.7,caste,OBC,"84 (81.3, 86.7)",Telangana
36,Telangana,Rural,Controlled,59.6,56.5,62.6,caste,OBC,"59.6 (56.5, 62.6)",Telangana
36,Telangana,Rural,Treated,82,77.8,86.2,caste,Schedule Caste,"82 (77.8, 86.2)",Telangana
36,Telangana,Rural,Controlled,57.4,52.1,62.6,caste,Schedule Caste,"57.4 (52.1, 62.6)",Telangana
36,Telangana,Rural,Treated,70.9,60.6,81.2,caste,Schedule Tribe,"70.9 (60.6, 81.2)",Telangana
36,Telangana,Rural,Controlled,67.5,57.9,77.1,caste,Schedule Tribe,"67.5 (57.9, 77.1)",Telangana
36,Telangana,Urban,Treated,87.9,82.6,93.3,caste,General,"87.9 (82.6, 93.3)",Telangana
36,Telangana,Urban,Controlled,54.1,45.5,62.7,caste,General,"54.1 (45.5, 62.7)",Telangana
36,Telangana,Urban,Treated,94.6,92.5,96.7,caste,OBC,"94.6 (92.5, 96.7)",Telangana
36,Telangana,Urban,Controlled,56,51,61,caste,OBC,"56 (51, 61)",Telangana
36,Telangana,Urban,Treated,88.3,82.2,94.5,caste,Schedule Caste,"88.3 (82.2, 94.5)",Telangana
36,Telangana,Urban,Controlled,56.8,48.7,64.8,caste,Schedule Caste,"56.8 (48.7, 64.8)",Telangana
36,Telangana,Urban,Treated,84.7,69,100.5,caste,Schedule Tribe,"84.7 (69, 100.5)",Telangana
36,Telangana,Urban,Controlled,56.4,37.5,75.2,caste,Schedule Tribe,"56.4 (37.5, 75.2)",Telangana
37,Ladakh,Rural,Treated,12.7,-2.3,27.6,caste,General,"12.7 (-2.3, 27.6)",Ladakh
37,Ladakh,Rural,Controlled,96.2,89.9,102.5,caste,General,"96.2 (89.9, 102.5)",Ladakh
37,Ladakh,Rural,Treated,12.1,-12.5,36.6,caste,Schedule Caste,"12.1 (-12.5, 36.6)",Ladakh
37,Ladakh,Rural,Controlled,87.9,63.4,112.5,caste,Schedule Caste,"87.9 (63.4, 112.5)",Ladakh
37,Ladakh,Rural,Treated,41.1,11.2,71.1,caste,Schedule Tribe,"41.1 (11.2, 71.1)",Ladakh
37,Ladakh,Rural,Controlled,83.7,69.6,97.9,caste,Schedule Tribe,"83.7 (69.6, 97.9)",Ladakh
37,Ladakh,Urban,Treated,8.6,-8.2,25.4,caste,General,"8.6 (-8.2, 25.4)",Ladakh
37,Ladakh,Urban,Controlled,100,100,100,caste,General,"100 (100, 100)",Ladakh
37,Ladakh,Urban,Treated,21.3,-3.9,46.5,caste,Schedule Tribe,"21.3 (-3.9, 46.5)",Ladakh
37,Ladakh,Urban,Controlled,91.5,80.8,102.3,caste,Schedule Tribe,"91.5 (80.8, 102.3)",Ladakh
1,Jammu & Kashmir,Rural,Treated,64.9,55.8,74,religion,Hindu,"64.9 (55.8, 74)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Controlled,74.3,66.8,81.7,religion,Hindu,"74.3 (66.8, 81.7)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Treated,56.5,49.2,63.7,religion,Muslim,"56.5 (49.2, 63.7)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Controlled,82.6,78.6,86.5,religion,Muslim,"82.6 (78.6, 86.5)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Treated,32.8,13.5,52.1,religion,Other,"32.8 (13.5, 52.1)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Controlled,89.7,77.5,101.9,religion,Other,"89.7 (77.5, 101.9)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Treated,63.6,55.7,71.4,religion,Hindu,"63.6 (55.7, 71.4)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Controlled,79.3,67.9,90.7,religion,Hindu,"79.3 (67.9, 90.7)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Treated,62.5,51.6,73.4,religion,Muslim,"62.5 (51.6, 73.4)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Controlled,72.4,65.2,79.6,religion,Muslim,"72.4 (65.2, 79.6)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Treated,74.6,46,103.3,religion,Other,"74.6 (46, 103.3)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Controlled,100,100,100,religion,Other,"100 (100, 100)",Jammu & Kashmir
2,Himachal Pradesh,Rural,Treated,63.8,58.3,69.3,religion,Hindu,"63.8 (58.3, 69.3)",Himachal Pradesh
2,Himachal Pradesh,Rural,Controlled,60.5,55.4,65.5,religion,Hindu,"60.5 (55.4, 65.5)",Himachal Pradesh
2,Himachal Pradesh,Rural,Treated,64.2,36.9,91.6,religion,Muslim,"64.2 (36.9, 91.6)",Himachal Pradesh
2,Himachal Pradesh,Rural,Controlled,60.6,33.1,88,religion,Muslim,"60.6 (33.1, 88)",Himachal Pradesh
2,Himachal Pradesh,Rural,Treated,42,19.4,64.5,religion,Other,"42 (19.4, 64.5)",Himachal Pradesh
2,Himachal Pradesh,Rural,Controlled,65.3,49.4,81.2,religion,Other,"65.3 (49.4, 81.2)",Himachal Pradesh
2,Himachal Pradesh,Urban,Treated,81.9,73.2,90.5,religion,Hindu,"81.9 (73.2, 90.5)",Himachal Pradesh
2,Himachal Pradesh,Urban,Controlled,53.5,43.6,63.3,religion,Hindu,"53.5 (43.6, 63.3)",Himachal Pradesh
2,Himachal Pradesh,Urban,Treated,55.3,-4.7,115.4,religion,Muslim,"55.3 (-4.7, 115.4)",Himachal Pradesh
2,Himachal Pradesh,Urban,Controlled,79.5,40.3,118.8,religion,Muslim,"79.5 (40.3, 118.8)",Himachal Pradesh
2,Himachal Pradesh,Urban,Treated,55,23,86.9,religion,Other,"55 (23, 86.9)",Himachal Pradesh
2,Himachal Pradesh,Urban,Controlled,82.4,57.9,106.8,religion,Other,"82.4 (57.9, 106.8)",Himachal Pradesh
3,Punjab,Rural,Treated,77.7,72.1,83.3,religion,Hindu,"77.7 (72.1, 83.3)",Punjab
3,Punjab,Rural,Controlled,40.8,34.3,47.3,religion,Hindu,"40.8 (34.3, 47.3)",Punjab
3,Punjab,Rural,Treated,76.9,53.8,100,religion,Muslim,"76.9 (53.8, 100)",Punjab
3,Punjab,Rural,Controlled,28.2,6.3,50.1,religion,Muslim,"28.2 (6.3, 50.1)",Punjab
3,Punjab,Rural,Treated,69.2,65.4,73.1,religion,Other,"69.2 (65.4, 73.1)",Punjab
3,Punjab,Rural,Controlled,47.4,43.7,51,religion,Other,"47.4 (43.7, 51)",Punjab
3,Punjab,Urban,Treated,76,69.7,82.3,religion,Hindu,"76 (69.7, 82.3)",Punjab
3,Punjab,Urban,Controlled,45.1,38.9,51.3,religion,Hindu,"45.1 (38.9, 51.3)",Punjab
3,Punjab,Urban,Treated,100,100,100,religion,Muslim,"100 (100, 100)",Punjab
3,Punjab,Urban,Controlled,29.1,-20.8,79.1,religion,Muslim,"29.1 (-20.8, 79.1)",Punjab
3,Punjab,Urban,Treated,80.4,75.2,85.6,religion,Other,"80.4 (75.2, 85.6)",Punjab
3,Punjab,Urban,Controlled,43.7,37,50.3,religion,Other,"43.7 (37, 50.3)",Punjab
4,Chandigarh,Rural,Treated,100,100,100,religion,Hindu,"100 (100, 100)",Chandigarh
4,Chandigarh,Rural,Controlled,0,0,0,religion,Hindu,"0 (0, 0)",Chandigarh
4,Chandigarh,Rural,Treated,100,100,100,religion,Other,"100 (100, 100)",Chandigarh
4,Chandigarh,Rural,Controlled,100,100,100,religion,Other,"100 (100, 100)",Chandigarh
4,Chandigarh,Urban,Treated,90.3,83.9,96.7,religion,Hindu,"90.3 (83.9, 96.7)",Chandigarh
4,Chandigarh,Urban,Controlled,34.2,24.8,43.5,religion,Hindu,"34.2 (24.8, 43.5)",Chandigarh
4,Chandigarh,Urban,Treated,66.3,24.6,107.9,religion,Muslim,"66.3 (24.6, 107.9)",Chandigarh
4,Chandigarh,Urban,Controlled,18.1,-15.2,51.4,religion,Muslim,"18.1 (-15.2, 51.4)",Chandigarh
4,Chandigarh,Urban,Treated,74.5,53.3,95.6,religion,Other,"74.5 (53.3, 95.6)",Chandigarh
4,Chandigarh,Urban,Controlled,57.1,29.7,84.5,religion,Other,"57.1 (29.7, 84.5)",Chandigarh
5,Uttarakhand,Rural,Treated,64.6,59.2,70,religion,Hindu,"64.6 (59.2, 70)",Uttarakhand
5,Uttarakhand,Rural,Controlled,54.5,49,60,religion,Hindu,"54.5 (49, 60)",Uttarakhand
5,Uttarakhand,Rural,Treated,41.5,22.3,60.7,religion,Muslim,"41.5 (22.3, 60.7)",Uttarakhand
5,Uttarakhand,Rural,Controlled,56.5,39.4,73.6,religion,Muslim,"56.5 (39.4, 73.6)",Uttarakhand
5,Uttarakhand,Rural,Treated,84.7,68.1,101.2,religion,Other,"84.7 (68.1, 101.2)",Uttarakhand
5,Uttarakhand,Rural,Controlled,40.3,20.8,59.8,religion,Other,"40.3 (20.8, 59.8)",Uttarakhand
5,Uttarakhand,Urban,Treated,76.2,67.2,85.2,religion,Hindu,"76.2 (67.2, 85.2)",Uttarakhand
5,Uttarakhand,Urban,Controlled,54.9,47.5,62.4,religion,Hindu,"54.9 (47.5, 62.4)",Uttarakhand
5,Uttarakhand,Urban,Treated,60.8,44.8,76.9,religion,Muslim,"60.8 (44.8, 76.9)",Uttarakhand
5,Uttarakhand,Urban,Controlled,45.7,24.1,67.4,religion,Muslim,"45.7 (24.1, 67.4)",Uttarakhand
5,Uttarakhand,Urban,Treated,100,100,100,religion,Other,"100 (100, 100)",Uttarakhand
5,Uttarakhand,Urban,Controlled,90.4,71.2,109.7,religion,Other,"90.4 (71.2, 109.7)",Uttarakhand
6,Haryana,Rural,Treated,51.5,46,57.1,religion,Hindu,"51.5 (46, 57.1)",Haryana
6,Haryana,Rural,Controlled,60.7,55.9,65.5,religion,Hindu,"60.7 (55.9, 65.5)",Haryana
6,Haryana,Rural,Treated,37.4,17.9,57,religion,Muslim,"37.4 (17.9, 57)",Haryana
6,Haryana,Rural,Controlled,67,46.7,87.3,religion,Muslim,"67 (46.7, 87.3)",Haryana
6,Haryana,Rural,Treated,69.1,52.5,85.7,religion,Other,"69.1 (52.5, 85.7)",Haryana
6,Haryana,Rural,Controlled,51,37.2,64.7,religion,Other,"51 (37.2, 64.7)",Haryana
6,Haryana,Urban,Treated,58.4,51.9,64.9,religion,Hindu,"58.4 (51.9, 64.9)",Haryana
6,Haryana,Urban,Controlled,59.8,55.2,64.5,religion,Hindu,"59.8 (55.2, 64.5)",Haryana
6,Haryana,Urban,Treated,49.1,25.9,72.2,religion,Muslim,"49.1 (25.9, 72.2)",Haryana
6,Haryana,Urban,Controlled,84.8,71.3,98.4,religion,Muslim,"84.8 (71.3, 98.4)",Haryana
6,Haryana,Urban,Treated,65.7,51.3,80,religion,Other,"65.7 (51.3, 80)",Haryana
6,Haryana,Urban,Controlled,53.4,37.8,69.1,religion,Other,"53.4 (37.8, 69.1)",Haryana
7,Nct Of Delhi,Rural,Treated,76.9,63,90.7,religion,Hindu,"76.9 (63, 90.7)",Delhi
7,Nct Of Delhi,Rural,Controlled,77,40.4,113.6,religion,Hindu,"77 (40.4, 113.6)",Delhi
7,Nct Of Delhi,Urban,Treated,84,81.2,86.9,religion,Hindu,"84 (81.2, 86.9)",Delhi
7,Nct Of Delhi,Urban,Controlled,53.7,50.2,57.2,religion,Hindu,"53.7 (50.2, 57.2)",Delhi
7,Nct Of Delhi,Urban,Treated,87.8,82.5,93.1,religion,Muslim,"87.8 (82.5, 93.1)",Delhi
7,Nct Of Delhi,Urban,Controlled,55.2,42.8,67.5,religion,Muslim,"55.2 (42.8, 67.5)",Delhi
7,Nct Of Delhi,Urban,Treated,86.5,73.3,99.7,religion,Other,"86.5 (73.3, 99.7)",Delhi
7,Nct Of Delhi,Urban,Controlled,54.4,42.3,66.6,religion,Other,"54.4 (42.3, 66.6)",Delhi
8,Rajasthan,Rural,Treated,46.5,40.9,52.1,religion,Hindu,"46.5 (40.9, 52.1)",Rajasthan
8,Rajasthan,Rural,Controlled,70.6,66.4,74.9,religion,Hindu,"70.6 (66.4, 74.9)",Rajasthan
8,Rajasthan,Rural,Treated,62.7,45,80.3,religion,Muslim,"62.7 (45, 80.3)",Rajasthan
8,Rajasthan,Rural,Controlled,60.6,46.3,74.8,religion,Muslim,"60.6 (46.3, 74.8)",Rajasthan
8,Rajasthan,Rural,Treated,47.5,25.3,69.8,religion,Other,"47.5 (25.3, 69.8)",Rajasthan
8,Rajasthan,Rural,Controlled,67,49.3,84.7,religion,Other,"67 (49.3, 84.7)",Rajasthan
8,Rajasthan,Urban,Treated,54.8,46.6,63.1,religion,Hindu,"54.8 (46.6, 63.1)",Rajasthan
8,Rajasthan,Urban,Controlled,74.5,70,79.1,religion,Hindu,"74.5 (70, 79.1)",Rajasthan
8,Rajasthan,Urban,Treated,36.2,5.6,66.7,religion,Muslim,"36.2 (5.6, 66.7)",Rajasthan
8,Rajasthan,Urban,Controlled,79.3,61,97.6,religion,Muslim,"79.3 (61, 97.6)",Rajasthan
8,Rajasthan,Urban,Treated,63.1,42.6,83.7,religion,Other,"63.1 (42.6, 83.7)",Rajasthan
8,Rajasthan,Urban,Controlled,71.1,54.6,87.6,religion,Other,"71.1 (54.6, 87.6)",Rajasthan
9,Uttar Pradesh,Rural,Treated,36.4,33.4,39.4,religion,Hindu,"36.4 (33.4, 39.4)",Uttar Pradesh
9,Uttar Pradesh,Rural,Controlled,75.2,73,77.4,religion,Hindu,"75.2 (73, 77.4)",Uttar Pradesh
9,Uttar Pradesh,Rural,Treated,39.6,32.3,46.8,religion,Muslim,"39.6 (32.3, 46.8)",Uttar Pradesh
9,Uttar Pradesh,Rural,Controlled,71.7,65.8,77.6,religion,Muslim,"71.7 (65.8, 77.6)",Uttar Pradesh
9,Uttar Pradesh,Rural,Treated,41.1,15.2,66.9,religion,Other,"41.1 (15.2, 66.9)",Uttar Pradesh
9,Uttar Pradesh,Rural,Controlled,83.4,68,98.8,religion,Other,"83.4 (68, 98.8)",Uttar Pradesh
9,Uttar Pradesh,Urban,Treated,56.5,49.9,63.1,religion,Hindu,"56.5 (49.9, 63.1)",Uttar Pradesh
9,Uttar Pradesh,Urban,Controlled,59.2,54.5,63.8,religion,Hindu,"59.2 (54.5, 63.8)",Uttar Pradesh
9,Uttar Pradesh,Urban,Treated,68.1,60.1,76.2,religion,Muslim,"68.1 (60.1, 76.2)",Uttar Pradesh
9,Uttar Pradesh,Urban,Controlled,58.8,51.4,66.1,religion,Muslim,"58.8 (51.4, 66.1)",Uttar Pradesh
9,Uttar Pradesh,Urban,Treated,87.6,64.7,110.6,religion,Other,"87.6 (64.7, 110.6)",Uttar Pradesh
9,Uttar Pradesh,Urban,Controlled,51.7,14.7,88.7,religion,Other,"51.7 (14.7, 88.7)",Uttar Pradesh
10,Bihar,Rural,Treated,48,44.4,51.6,religion,Hindu,"48 (44.4, 51.6)",Bihar
10,Bihar,Rural,Controlled,68.2,65.3,71.2,religion,Hindu,"68.2 (65.3, 71.2)",Bihar
10,Bihar,Rural,Treated,44.4,38.3,50.5,religion,Muslim,"44.4 (38.3, 50.5)",Bihar
10,Bihar,Rural,Controlled,73.2,68,78.5,religion,Muslim,"73.2 (68, 78.5)",Bihar
10,Bihar,Rural,Treated,63.8,39.5,88,religion,Other,"63.8 (39.5, 88)",Bihar
10,Bihar,Rural,Controlled,36.2,12,60.5,religion,Other,"36.2 (12, 60.5)",Bihar
10,Bihar,Urban,Treated,57.7,48.8,66.6,religion,Hindu,"57.7 (48.8, 66.6)",Bihar
10,Bihar,Urban,Controlled,60,52.5,67.4,religion,Hindu,"60 (52.5, 67.4)",Bihar
10,Bihar,Urban,Treated,52.3,36.7,67.9,religion,Muslim,"52.3 (36.7, 67.9)",Bihar
10,Bihar,Urban,Controlled,59.8,47.2,72.3,religion,Muslim,"59.8 (47.2, 72.3)",Bihar
10,Bihar,Urban,Treated,58.5,-8.8,125.8,religion,Other,"58.5 (-8.8, 125.8)",Bihar
10,Bihar,Urban,Controlled,58.5,-8.8,125.8,religion,Other,"58.5 (-8.8, 125.8)",Bihar
11,Sikkim,Rural,Treated,66.3,55.8,76.8,religion,Hindu,"66.3 (55.8, 76.8)",Sikkim
11,Sikkim,Rural,Controlled,54.6,43.2,66,religion,Hindu,"54.6 (43.2, 66)",Sikkim
11,Sikkim,Rural,Treated,100,100,100,religion,Muslim,"100 (100, 100)",Sikkim
11,Sikkim,Rural,Controlled,100,100,100,religion,Muslim,"100 (100, 100)",Sikkim
11,Sikkim,Rural,Treated,62.4,48.4,76.5,religion,Other,"62.4 (48.4, 76.5)",Sikkim
11,Sikkim,Rural,Controlled,62,51,73,religion,Other,"62 (51, 73)",Sikkim
11,Sikkim,Urban,Treated,71.6,53.6,89.5,religion,Hindu,"71.6 (53.6, 89.5)",Sikkim
11,Sikkim,Urban,Controlled,41.6,17.9,65.4,religion,Hindu,"41.6 (17.9, 65.4)",Sikkim
11,Sikkim,Urban,Treated,37.1,-27.9,102.1,religion,Muslim,"37.1 (-27.9, 102.1)",Sikkim
11,Sikkim,Urban,Controlled,62.9,-2.1,127.9,religion,Muslim,"62.9 (-2.1, 127.9)",Sikkim
11,Sikkim,Urban,Treated,68.1,44.7,91.4,religion,Other,"68.1 (44.7, 91.4)",Sikkim
11,Sikkim,Urban,Controlled,45,17.2,72.8,religion,Other,"45 (17.2, 72.8)",Sikkim
12,Arunachal Pradesh,Rural,Treated,46.5,32.3,60.8,religion,Hindu,"46.5 (32.3, 60.8)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Controlled,64.5,51.4,77.7,religion,Hindu,"64.5 (51.4, 77.7)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Treated,26.2,-2.3,54.6,religion,Muslim,"26.2 (-2.3, 54.6)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Controlled,78.5,52.2,104.8,religion,Muslim,"78.5 (52.2, 104.8)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Treated,24.5,17.6,31.5,religion,Other,"24.5 (17.6, 31.5)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Controlled,80.9,76.2,85.6,religion,Other,"80.9 (76.2, 85.6)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Treated,45.4,34.5,56.2,religion,Hindu,"45.4 (34.5, 56.2)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Controlled,76.9,68.4,85.4,religion,Hindu,"76.9 (68.4, 85.4)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Treated,36.5,9.5,63.6,religion,Muslim,"36.5 (9.5, 63.6)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Controlled,94.5,85.9,103,religion,Muslim,"94.5 (85.9, 103)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Treated,27.5,20,35,religion,Other,"27.5 (20, 35)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Controlled,85.8,79.7,92,religion,Other,"85.8 (79.7, 92)",Arunachal Pradesh
13,Nagaland,Rural,Treated,100,100,100,religion,Hindu,"100 (100, 100)",Nagaland
13,Nagaland,Rural,Controlled,0,0,0,religion,Hindu,"0 (0, 0)",Nagaland
13,Nagaland,Rural,Treated,53.9,-6.5,114.4,religion,Muslim,"53.9 (-6.5, 114.4)",Nagaland
13,Nagaland,Rural,Controlled,79.8,41,118.7,religion,Muslim,"79.8 (41, 118.7)",Nagaland
13,Nagaland,Rural,Treated,49.7,37.9,61.6,religion,Other,"49.7 (37.9, 61.6)",Nagaland
13,Nagaland,Rural,Controlled,57.5,44.4,70.6,religion,Other,"57.5 (44.4, 70.6)",Nagaland
13,Nagaland,Urban,Treated,74.9,48,101.7,religion,Hindu,"74.9 (48, 101.7)",Nagaland
13,Nagaland,Urban,Controlled,37.4,12.7,62.1,religion,Hindu,"37.4 (12.7, 62.1)",Nagaland
13,Nagaland,Urban,Treated,68.8,40.5,97,religion,Muslim,"68.8 (40.5, 97)",Nagaland
13,Nagaland,Urban,Controlled,62.5,6,119,religion,Muslim,"62.5 (6, 119)",Nagaland
13,Nagaland,Urban,Treated,43.3,26.8,59.8,religion,Other,"43.3 (26.8, 59.8)",Nagaland
13,Nagaland,Urban,Controlled,58.6,42.9,74.3,religion,Other,"58.6 (42.9, 74.3)",Nagaland
14,Manipur,Rural,Treated,72.8,63.8,81.8,religion,Hindu,"72.8 (63.8, 81.8)",Manipur
14,Manipur,Rural,Controlled,58.4,50.7,66.2,religion,Hindu,"58.4 (50.7, 66.2)",Manipur
14,Manipur,Rural,Treated,67.2,46.6,87.7,religion,Muslim,"67.2 (46.6, 87.7)",Manipur
14,Manipur,Rural,Controlled,58.6,43.6,73.6,religion,Muslim,"58.6 (43.6, 73.6)",Manipur
14,Manipur,Rural,Treated,57.7,50,65.3,religion,Other,"57.7 (50, 65.3)",Manipur
14,Manipur,Rural,Controlled,62.3,55.1,69.5,religion,Other,"62.3 (55.1, 69.5)",Manipur
14,Manipur,Urban,Treated,73.5,67.1,79.8,religion,Hindu,"73.5 (67.1, 79.8)",Manipur
14,Manipur,Urban,Controlled,56.7,49.7,63.7,religion,Hindu,"56.7 (49.7, 63.7)",Manipur
14,Manipur,Urban,Treated,77.8,60.1,95.5,religion,Muslim,"77.8 (60.1, 95.5)",Manipur
14,Manipur,Urban,Controlled,30,8.2,51.7,religion,Muslim,"30 (8.2, 51.7)",Manipur
14,Manipur,Urban,Treated,73.1,63,83.1,religion,Other,"73.1 (63, 83.1)",Manipur
14,Manipur,Urban,Controlled,59.4,50.2,68.5,religion,Other,"59.4 (50.2, 68.5)",Manipur
15,Mizoram,Rural,Treated,0,0,0,religion,Hindu,"0 (0, 0)",Mizoram
15,Mizoram,Rural,Controlled,100,100,100,religion,Hindu,"100 (100, 100)",Mizoram
15,Mizoram,Rural,Treated,61.6,51.9,71.3,religion,Other,"61.6 (51.9, 71.3)",Mizoram
15,Mizoram,Rural,Controlled,69.3,62.8,75.9,religion,Other,"69.3 (62.8, 75.9)",Mizoram
15,Mizoram,Urban,Treated,100,100,100,religion,Hindu,"100 (100, 100)",Mizoram
15,Mizoram,Urban,Controlled,62.9,38.7,87.1,religion,Hindu,"62.9 (38.7, 87.1)",Mizoram
15,Mizoram,Urban,Treated,72.8,66.4,79.3,religion,Other,"72.8 (66.4, 79.3)",Mizoram
15,Mizoram,Urban,Controlled,64.7,58.5,71,religion,Other,"64.7 (58.5, 71)",Mizoram
16,Tripura,Rural,Treated,59.4,53.4,65.4,religion,Hindu,"59.4 (53.4, 65.4)",Tripura
16,Tripura,Rural,Controlled,56.1,50.6,61.5,religion,Hindu,"56.1 (50.6, 61.5)",Tripura
16,Tripura,Rural,Treated,59.6,44.1,75.1,religion,Muslim,"59.6 (44.1, 75.1)",Tripura
16,Tripura,Rural,Controlled,45.4,31.4,59.3,religion,Muslim,"45.4 (31.4, 59.3)",Tripura
16,Tripura,Rural,Treated,56.7,31.2,82.2,religion,Other,"56.7 (31.2, 82.2)",Tripura
16,Tripura,Rural,Controlled,64.5,41,88.1,religion,Other,"64.5 (41, 88.1)",Tripura
16,Tripura,Urban,Treated,82.8,76,89.5,religion,Hindu,"82.8 (76, 89.5)",Tripura
16,Tripura,Urban,Controlled,58.3,49.3,67.2,religion,Hindu,"58.3 (49.3, 67.2)",Tripura
16,Tripura,Urban,Treated,73.4,49.8,96.9,religion,Muslim,"73.4 (49.8, 96.9)",Tripura
16,Tripura,Urban,Controlled,45.8,21.2,70.5,religion,Muslim,"45.8 (21.2, 70.5)",Tripura
16,Tripura,Urban,Treated,100,100,100,religion,Other,"100 (100, 100)",Tripura
16,Tripura,Urban,Controlled,100,100,100,religion,Other,"100 (100, 100)",Tripura
17,Meghalaya,Rural,Treated,23.6,-4.6,51.7,religion,Hindu,"23.6 (-4.6, 51.7)",Meghalaya
17,Meghalaya,Rural,Controlled,94.6,86.2,102.9,religion,Hindu,"94.6 (86.2, 102.9)",Meghalaya
17,Meghalaya,Rural,Treated,100,100,100,religion,Muslim,"100 (100, 100)",Meghalaya
17,Meghalaya,Rural,Controlled,100,100,100,religion,Muslim,"100 (100, 100)",Meghalaya
17,Meghalaya,Rural,Treated,49,39.1,58.8,religion,Other,"49 (39.1, 58.8)",Meghalaya
17,Meghalaya,Rural,Controlled,76.4,67.3,85.5,religion,Other,"76.4 (67.3, 85.5)",Meghalaya
17,Meghalaya,Urban,Treated,78.1,57.1,99,religion,Hindu,"78.1 (57.1, 99)",Meghalaya
17,Meghalaya,Urban,Controlled,51.4,29,73.9,religion,Hindu,"51.4 (29, 73.9)",Meghalaya
17,Meghalaya,Urban,Treated,100,100,100,religion,Muslim,"100 (100, 100)",Meghalaya
17,Meghalaya,Urban,Controlled,100,100,100,religion,Muslim,"100 (100, 100)",Meghalaya
17,Meghalaya,Urban,Treated,67,53,80.9,religion,Other,"67 (53, 80.9)",Meghalaya
17,Meghalaya,Urban,Controlled,70.3,53.3,87.3,religion,Other,"70.3 (53.3, 87.3)",Meghalaya
18,Assam,Rural,Treated,56.8,51.8,61.8,religion,Hindu,"56.8 (51.8, 61.8)",Assam
18,Assam,Rural,Controlled,62.6,58.7,66.6,religion,Hindu,"62.6 (58.7, 66.6)",Assam
18,Assam,Rural,Treated,65.6,60.2,71,religion,Muslim,"65.6 (60.2, 71)",Assam
18,Assam,Rural,Controlled,60.9,56.1,65.6,religion,Muslim,"60.9 (56.1, 65.6)",Assam
18,Assam,Rural,Treated,49.4,29.1,69.8,religion,Other,"49.4 (29.1, 69.8)",Assam
18,Assam,Rural,Controlled,77.6,58.4,96.9,religion,Other,"77.6 (58.4, 96.9)",Assam
18,Assam,Urban,Treated,68.4,62,74.8,religion,Hindu,"68.4 (62, 74.8)",Assam
18,Assam,Urban,Controlled,61.3,55.3,67.3,religion,Hindu,"61.3 (55.3, 67.3)",Assam
18,Assam,Urban,Treated,64.2,44.3,84,religion,Muslim,"64.2 (44.3, 84)",Assam
18,Assam,Urban,Controlled,54.8,37.1,72.5,religion,Muslim,"54.8 (37.1, 72.5)",Assam
